Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,80402,114
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,62950,22
923633637651202,Morena Sí,Morena Sí,45481,130
108819392526809,Partido Acción Nacional,Partido Acción Nacional,40195,2
264773293005,Marko Cortés,Marko Cortés,30068,4
112882117843391,Morena Estado de México,morenaedomex.si,29653,36
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,29071,33
1520610478183053,Badabun,Vanessa Rivera,26825,8
105097171575007,La LOCAL Mx,La LOCAL Mx,25451,6
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,17412,20
449095701815347,Salvador Zamora,Salvador Zamora,15592,6
408978686187226,Notas al chile,Notas al Chile,15015,11
451310051622713,Alejandra Del Moral Vela,Alejandra Del Moral Vela,13877,1
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,13467,13
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,13440,15
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,13175,13
106159885479677,Las Noticias México,Las Noticias México,12223,4
611053902572622,Focus Mx,Focus Mx,11680,7
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,11371,43
104680124489636,Demoscopia Digital,Demoscopia Digital,11058,59
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,10623,3
56713285274,Greenpeace México,Greenpeace México,10589,42
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,9020,2
101702578768551,Agencia de Noticias Edomex,Approach,8469,5
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,8089,22
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,7992,15
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,7934,4
1621607258157280,Noticias - Sur de México,Noticias Sur,7823,4
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,7719,11
1175632059230164,Vuntu,Vuntu,7311,1
285058928236909,Mauricio Vila,Mauricio Vila,7167,20
109634395756375,Save the Children México,Save the Children México,6970,20
475040405910613,Lenin Perez Rivera,Coalición Rescatemos Coahuila,6707,8
112835865095974,¿Cómo vamos MX?,Como vamos,6659,2
101267031439463,Voz de las Empresas,Consejo de la Comunicación,6619,9
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,6330,7
327324764029820,Armando Guadiana,Armando Guadiana,6177,11
112651775080871,La Noticia Al Momento,La Noticia Al Momento,6123,3
254852601222832,CEMEX México,CEMEX México,6049,21
114011478301483,Institute for Obesity Research,Institute for Obesity Research,6023,1
285468933216,Instituto Estatal de la Cultura de Guanajuato,Adsproject Media,6020,4
882120822128618,Patricio Lozano,Patricio Lozano,5481,6
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,5459,6
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,5456,8
48966795116,Amnistía Internacional México,Amnistía Internacional México,5316,13
114085441581783,El Anti Chapulines,El Anti Chapulines,5209,2
122404620204,Oxfam México,OXFAM MEXICO AC,5156,2
291420500968149,Ricardo Mejia Berdeja,Ricardo Mejia Berdeja,5141,6
103182562158410,Ignacio Mier Velazco,Ignacio Mier Velazco,5088,9
111722858536644,Al Frente por Edomex,Al Frente por Edomex,4986,17
263327113809256,Secretaría de Salud Jalisco,Gobierno de Jalisco,4947,7
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,4880,5
