Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
543788999005363,ORIGO,Mediaworks Hungary Zrt.,250570,25
122074554119,EU Social,EU Social,158287,7
248172631940,Mandiner,Mediaworks Hungary Zrt.,121889,16
1534911313439123,Ripost,Ripost,121380,16
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,100672,12
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,76099,8
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,71864,10
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,57046,2
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,51363,7
451844608304228,Metropol,Metropol,51105,8
191461774219575,hirado.hu,hirado.hu,48443,18
178362315106,European Parliament,European Parliament,35730,8
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,34891,3
537817739693723,Brain Bar,Brain Bar,32640,14
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,30890,5
123910440019,Renew Europe,Renew Europe Group,24929,2
109414841321682,Magyar Falu Program,Miniszterelnökség,24725,8
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,20681,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,20541,11
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,19187,43
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,19186,61
265672590604606,Makronóm.Blog,Makronóm.Blog,17380,11
264517713636590,PestiSracok.hu,PestiSrácok.hu,17160,6
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,15831,1
1265353903615539,Oeconomus,Oeconomus,14597,28
345496092135627,Hír TV,Mediaworks Hungary Zrt.,14427,2
131283758531,HVG,HVG Kiadó ZRt.,13047,12
162344823835042,atlatszo.hu,atlatszo.hu,12427,8
447204268797621,RTL.hu,RTL.HU,12227,40
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,12169,10
108346693873484,Győrffy Balázs,Győrffy Balázs,12130,2
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,12076,7
851784814892644,Simicskó István,KDNP frakció,11778,3
108248022589754,Bosch Magyarország,Bosch Magyarország,10608,9
108146403966754,Dr. Bagó Zoltán,Dr. Bagó Zoltán,10276,2
788960034452071,Potápi Árpád János,Potápi Árpád János,9955,2
887921287887805,Király Nóra,Király Nóra,9816,3
333682340095114,Hende Csaba,Fidesz,9601,2
105140281027554,Hírnyolc,Hírnyolc,9234,2
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,8531,3
1408906262689093,Nyitrai Zsolt,Fidesz,8423,4
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,8403,6
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,8360,3
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,8193,5
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,8118,4
778538352344518,Hollik István,Fidesz,8113,4
1215492498464496,Angyal Károly,Angyal Károly,7888,5
76748198685,Budapest Pride,Budapest Pride,7474,2
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,7287,6
1321667124617769,Dr. Kovács Zoltán,Dr. Kovács Zoltán,6816,1
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,6801,5
1302838843158355,Fidesz - Abaúj-Zemplén,Fidesz Abaúj-Zemplén,6636,2
126893087354793,Európai Parlament,Európai Parlament,6236,6
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,6164,5
112694594992064,Mehr Licht,Mehr Licht,6162,18
102426795954406,Nobilis Márton,Nobilis Márton,5651,10
358624704555983,Dr. Hörcsik Richárd,Fidesz,5485,8
423317774385144,Magyar Demokrata hetilap,Demokrata,5414,2
191946490841225,Dúró Dóra,Dúró Dóra,5393,1
444813505956441,Hódmezővásárhely Város gyorshír szolgálata,Hódmezővásárhely Megyei Jogú Város Önkormányzata,5381,1
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,5315,6
146599018696771,NATO,NATO,5204,1
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,5145,8
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,5118,1
193702058028595,Lázár János,Lázár János hivatalos oldala,4927,1
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,4769,1
125953004085398,Kemma.hu,Kemma.hu,4694,2
193640214178356,Gyopáros Alpár,Gyopáros Alpár,4652,2
386132578063762,Balaicz Zoltán,Balaicz Zoltán,4467,4
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,4259,2
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,4243,15
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,4227,5
129255963785124,Heol.hu,Heol.hu,4227,2
103788028953705,Békés vármegyei állások - BEOL,Mediaworks Hungary Zrt.,4200,2
506244332746545,TEOL.hu,TEOL.hu,4177,2
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,4160,2
1944720419101498,Dr. Lévai István Zoltán,Fidesz,4085,1
276466898323,Hajdú Online,Mediaworks Hungary Zrt.,4081,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,4058,2
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,4048,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,4047,2
