Location name,Amount spent (CHF)
Aargau,208
Appenzell Ausserrhoden,≤100
Appenzell Innerrhoden,≤100
Basel-City,≤100
Basel-Landschaft,≤100
Bern,312
Canton of Geneva,1221
Canton of Glarus,≤100
Canton of Nidwalden,≤100
Canton of Obwalden,≤100
Canton of St. Gallen,368
Fribourg,133
Graubünden,≤100
Jura,≤100
Luzern,210
Neuchâtel,≤100
Schaffhausen,≤100
Schwyz,≤100
Solothurn,≤100
Thurgau,111
Ticino,175
Unknown,≤100
Uri,≤100
Valais,≤100
Vaud,196
Zug,≤100
Zürich,417
