Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,929883,2
543788999005363,ORIGO,Mediaworks Hungary Zrt.,133023,18
203389926415069,Magyar Honvédség,Magyar Honvédség,127660,16
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,118001,14
191461774219575,hirado.hu,hirado.hu,113734,33
294815374340858,Donáth Anna,Donáth Anna - Momentum,110647,6
248172631940,Mandiner,Mediaworks Hungary Zrt.,97330,13
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,95485,17
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,85095,5
178362315106,European Parliament,European Parliament,81836,4
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,81734,10
1880809845328535,Dobrev Klára,Demokratikus Koalíció,60565,60
1487569941539650,Tanítanék,Humán Platform,56225,3
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,53190,2
294815374340858,Donáth Anna,Momentum Mozgalom,52107,9
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,51235,4
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,49952,8
76748198685,Budapest Pride,Budapest Pride,46826,15
1534911313439123,Ripost,Ripost,46439,4
592204747588011,Momentum Mozgalom,Momentum Mozgalom,42886,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,37185,6
594088897289853,Alapjogokért Központ,Alapjogokért Központ,36611,19
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,35894,52
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,34853,16
131283758531,HVG,HVG Kiadó ZRt.,34530,27
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,27562,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,26546,16
408924035951553,Körforrás,Körforrás,25738,41
110462711892232,DK TV,Demokratikus Koalíció,25168,1
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,25079,12
405035972853835,OMV Filling Stations,OMV Hungária Kft.,23490,1
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,23403,6
112694594992064,Mehr Licht,Mehr Licht,21687,21
113211046794496,Jámbor András,Jámbor András,19983,2
115388925185513,Magyar Szocialista Párt,MSZP,19791,2
1381558792064873,Niedermüller Péter,Niedermüller Péter,19457,4
1265353903615539,Oeconomus,Oeconomus,19312,12
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,17372,6
108346693873484,Győrffy Balázs,Győrffy Balázs,17016,3
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,16314,1
551672728204311,Bányai Gábor országgyűlési képviselő,Fidesz,16199,1
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,14967,5
113043410066839,Momentum Zala,Momentum Mozgalom,13972,4
519279158277826,Szülői Hang,Szülői Hang,13848,12
386132578063762,Balaicz Zoltán,Balaicz Zoltán,13662,7
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,13257,1
320701218553533,Alternatíva Párt,Alternatíva párt,13256,11
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,11788,10
129255963785124,Heol.hu,Heol.hu,11745,2
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,11721,4
326763130286,Borsod Online,Mediaworks Hungary Zrt.,11517,3
1722969024662464,Civil Összefogás Fórum,CÖF-CÖKA,11474,18
202099276507678,24.hu,24.hu,11308,4
267882727864,Kubatov Gábor,Fidesz,11301,4
803718556320915,Csöbör Katalin,Fidesz,10855,3
126539424061030,Háttér Társaság,Háttér Társaság,10661,8
221761091331222,Danube Institute,Danube Institute,10554,12
537817739693723,Brain Bar,Brain Bar,10526,11
108248022589754,Bosch Magyarország,Bosch Magyarország,10247,8
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió és Rádió Kft,10163,5
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,10101,2
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,10088,8
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,10054,9
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,9973,70
1215492498464496,Angyal Károly,Angyal Károly,9787,4
122922027734811,feol.hu,Mediaworks Hungary Zrt.,9707,2
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,9699,4
447204268797621,RTL.hu,RTL.HU,9591,24
101508528866981,Fehérvár a Miénk,Fehérvár a miénk,9550,2
887921287887805,Király Nóra,Király Nóra,9448,4
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,9283,2
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,9223,3
445067412712417,Dr. Molnár Krisztián,Dr. Molnár Krisztián,9120,1
451844608304228,Metropol,Metropol,9041,2
851784814892644,Simicskó István,KDNP frakció,9018,3
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,8996,12
147633001941737,kisalfold.hu,kisalfold.hu,8928,2
107898832590939,European Commission,European Commission,8893,3
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,8694,2
1321667124617769,Dr. Kovács Zoltán,Dr. Kovács Zoltán,8592,1
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,8531,2
286759004682537,Tranzit,Kommentár Alapítvány,8406,2
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,8345,8
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,8316,3
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,8285,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,8182,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,8171,2
125953004085398,Kemma.hu,Kemma.hu,8009,2
109306435499597,Szabad Vonalzó,Humán Platform,7929,8
