Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Authority Asia Communications Inc.,39304,71
1087859964611855,Philippine Competition Commission,Philippine Competition Commission,20567,40
122799741066892,National Youth Commission,National Youth Commission,10000,1
1856762054441904,Hirit Ph,Kalvin Buenaobra Castillo,9866,4
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,5827,1
119405895873,Huawei,These ads ran without a disclaimer,3227,1
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,2942,1
156752721080952,Sonny Angara,Sonny Angara,2203,2
112952897079549,Energy Development Corporation,Energy Development Corporation,1753,4
134063767245964,Juvenile Justice and Welfare Council,Juvenile Justice and Welfare Council,1727,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,1508,2
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1463,1
100170811672425,Kyusi,WFPH,1332,14
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1209,3
240031043234904,Bicol News,Joshua Arroyo Pinca,1172,2
106352075165169,e-Boto,e-Boto,1137,6
110985836193,Loren Legarda,Clutch Media,1092,2
1922749344643532,The World Tonight,The World Tonight,1037,10
186667502068528,Larry De Costa,WFPH,968,9
110564540391685,Philip Cruz,Philip Theodore Evangelista Cruz,911,2
325780477966356,Geo 24/7,Energy Development Corporation,900,2
257830240980106,Ronnie Dadivas,Roxas City United,843,1
163550757135020,News5,News5,776,3
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,738,8
237494442937195,Daily Guardian,These ads ran without a disclaimer,715,1
1462101314018879,Congressman Arnie A.Teves,Teves Cares,693,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,601,4
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,561,2
104955062184489,BBM Movement,UEEI Consorcia Inc,539,1
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,453,3
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",451,1
547821942058909,Radyo Pilipinas Today,WFPH,451,7
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,446,2
476794459408941,Pinas Forward PH,Pinas Forward PH,412,2
190392254148,Congressman Mark Go,Congressman Mark Go,405,2
287798400543,Dell,These ads ran without a disclaimer,402,3
1515763818663512,CNN Philippines,These ads ran without a disclaimer,398,2
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,398,4
1294846760536457,Hope From Within,These ads ran without a disclaimer,396,8
1779870368752390,May JOY sa QC,Polsure,349,1
111365693647007,Kape at Balita,Polsure,349,1
705660422953865,About Metro Pacific,WFPH,345,4
620563708319693,P4P - Power for People Coalition,CEED Philippines,336,1
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,336,2
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Jayvee Timbas,334,2
105619205369684,Congresswoman Ching Bernos,Gene Lloyd Villarta Torres,329,1
147975588597216,Stratbase,Stratbase,329,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,320,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,316,5
1332938170076882,Tatak QC,Polsure,303,1
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,294,6
105910268672335,Pinaura ka ni Sandy Javier,Amor U. Nacional,288,1
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,286,1
102029749186072,Konsehal Abu Gino-gino,Emil Justin Angelo Guarte Gino-gino,282,1
102060289395834,AKAY,These ads ran without a disclaimer,269,2
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,267,1
331150954999781,We Effect Philippines,We Effect Philippines,261,1
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,256,4
109970274861274,Councilor Kim Bandarlipe,Kim Garabiles Bandarlipe,247,1
401967370677593,Art Mercado,Jhe-Rico Sam Soriano Colina,243,1
154386154617,WWF-Philippines,WWF-Philippines,238,1
114857213210297,Ninong Dela Cruz,Ninong Dela Cruz,234,3
312768352778486,Atty. Gigi B. Aggabao CPA,Giorgidi Buza Aggabao,231,1
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,225,1
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,210,3
101393355495269,Karina Cuevas Reyes,Karina Reyes,209,6
223618785182273,Pilipinas,WFPH,189,4
106333341351295,Bangon Dinagat Islands,Randy Gerbolingo Flor,187,1
100228085283881,Support to Bangsamoro Transition - Subatra,Kenny Erad Nodalo,171,2
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,170,1
107092931016452,Negosyante News,Negosyante News,168,2
115015826622320,Rapid News PH,Rapid News PH,168,2
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),167,1
105144021839699,Rapid News PH Visayas,Rapid News PH,167,2
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",164,1
102242755468794,Rapid News PH Mindanao,Rapid News PH,164,2
608006729355847,Luisa Lloren Cuaresma,Benjamin Lloren Cuaresma Iii,161,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,156,1
101577009364201,PCL Agusan del Norte,PCL Agusan del Norte,151,1
102489516030583,Kaalaman Television PH,Carlo Costo Martinez,150,1
456911724695392,Ipilan Nickel Corporation,Global Ferronickel Holdings Inc.,149,1
102338925458321,Rapid News PH Luzon,Rapid News PH,146,2
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.",Sammy Figura Grubanzo,145,3
100618742555904,Scam News,These ads ran without a disclaimer,136,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,130,2
144850891032982,Councilor VANJ Manugue,Evangel Shalom Santos Manugue,130,2
100108226244136,PH 24 ORAS,The Message Booster Enterprise,123,2
109553961948069,Ang Magsasakang Pilipino,The Message Booster Enterprise,122,2
101329642785264,Alyansa,The Message Booster Enterprise,121,2
112131201686528,SUPER KAP,The Message Booster Enterprise,118,2
101561189466239,Mayor Michelle N. Rabat,Paolo Jose Luis Razon Rabat,116,1
301087096370,"IDEALS, Inc.",IDEALS Inc.,108,1
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,108,1
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,106,1
