Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,19223850,28
23383061178,Prabowo Subianto,indonesia Adil makmur,14052519,8
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,7540706,9
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,3892789,65
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,1769842,3
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,1729006,36
197545083607941,Harian Kompas,Harian Kompas,1425649,30
117935907895698,Tidak resmi: inilahcom,Inilahcom,1359261,5
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,1093267,20
522550394872544,"M Sarmuji, SE., MSi.",Muhammad Sarmuji,1016639,1
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,568121,4
106883058905796,Tanda Seru,Tanda Seru,552850,15
104830667806476,Melihat Indonesia,Melihat Indonesia,543453,22
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,520740,9
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,519621,17
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,518352,22
111864151754055,Esensi TV,Esensi Tv,516833,8
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,508056,9
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,491266,4
104549327891079,Dermawan,Frista Kurniasari,487404,1
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,466957,21
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,433682,2
292939164731691,Relawan Herviano,Relawan Herviano,426666,12
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,419872,12
104427162506872,Fakta Anies,Fakta Anies,408726,11
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,367862,4
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,364687,24
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,363691,11
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,350204,15
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,348138,36
397612604060624,ilham mendrofa,ilham mendrofa,347748,3
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,331782,5
101428652793656,Readktif,Readktif,268934,9
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,266925,25
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,257712,1
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,234934,3
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,226570,3
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,218608,3
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,217787,3
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,217203,3
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,213726,3
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,209509,3
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,209214,3
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,203204,7
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,203025,3
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,196694,3
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,196052,3
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,191887,6
109080054719110,Jakarta Trend,Bayu Wicaksono,183614,5
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,173136,2
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,156172,12
104622532469179,Populis,Populis,155843,6
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,154980,2
102513846127947,Diana Store,These ads ran without a disclaimer,150773,1
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,149188,1
103974322620939,Kominfo Trenggalek,Anggianto,142925,4
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,135701,1
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,135522,1
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,135300,1
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,133901,1
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,133775,1
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,133708,1
101851468280755,RUMAH KITA Lamongan,Ganjar Nusantara Indonesia,133473,1
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,132674,1
112121504882485,GP Bali,Ganjar Nusantara Indonesia,130797,1
173996829810061,Ryan F Kono,"Ryan Fahrichsan Kono, B.Com",130648,2
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,129422,8
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,127526,1
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,127035,1
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,125754,1
112570091503539,GP Papua,Ganjar Nusantara Indonesia,125751,1
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,125729,1
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,125689,1
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,125196,1
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,124830,1
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,124216,1
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,123065,1
102176125918052,Sahabat Jane,Sahabat Jane,122653,2
105308715676825,Filosofi Indonesia,Bayu Wicaksono,119467,4
105333581077904,PT Pupuk Kaltim,PT Pupuk Kaltim,116509,1
100982406049172,Cahaya Cimahi,Ganjar Nusantara Indonesia,115351,2
106647992173984,Andi Dian Putra,Horas Kasih Sirait,113640,2
101372009341896,Kata cirebon,Ganjar Nusantara Indonesia,113557,2
197930674140927,Gerindra Jawa Tengah,Azka Najib,108661,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,107414,10
104427162506872,Fakta Anies,Harian Politik,104433,1
101041975397915,Indonesia Satu,Bayu Wicaksono,103484,4
100233942901332,Sahabat Rumina Sitepu - SRS,Muhamad Ali Mas'ud,100260,1
110798661714362,Bandung Barat Bersuara,Ganjar Nusantara Indonesia,100000,1
105533338917792,Pikiran Purwakarta,Ganjar Nusantara Indonesia,100000,1
110120475117865,Subang Berdiskusi,Ganjar Nusantara Indonesia,100000,1
104756772331381,Discussion Sumedang,Ganjar Nusantara Indonesia,100000,1
102185832591509,Bandung Raya Update,Ganjar Nusantara Indonesia,100000,1
104297619044779,Halo Depok,Ganjar Nusantara Indonesia,100000,1
104537159020412,Pangandaran Mendengar,Ganjar Nusantara Indonesia,100000,1
104446389029591,Tasikmalaya Pedia,Ganjar Nusantara Indonesia,100000,1
103020259173359,Info Ciamis Terdepan,Ganjar Nusantara Indonesia,97412,2
104865885651439,Suara Bekasi,Ganjar Nusantara Indonesia,92997,2
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,92280,2
173776079818775,Saiful Mujani,Saidiman,91406,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,90977,10
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,90546,2
103248962702683,Kemal Prabaswara Putra,Kemal Prabaswara Putra,89668,2
105528572251003,Kuningan Opini,Ganjar Nusantara Indonesia,86293,1
110342845095083,Insting Majalengka,Ganjar Nusantara Indonesia,85846,1
110706065058871,Tentang Indramayu,Ganjar Nusantara Indonesia,85821,1
104413062365657,Bogor Berargument,Ganjar Nusantara Indonesia,85151,1
109125065219055,Story Garut,Ganjar Nusantara Indonesia,81595,1
111313231664204,Bersama Sukabumi,Ganjar Nusantara Indonesia,80640,1
103811385841332,indianmissiontoasean,These ads ran without a disclaimer,80301,1
111708065200649,ganip warsito official,These ads ran without a disclaimer,78292,1
108365135296345,Caption's Karawang,Ganjar Nusantara Indonesia,77735,1
102315419246267,Banjar Update,Ganjar Nusantara Indonesia,77019,1
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,73939,4
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,73099,1
103411659195911,JIMAT,Arik Luviani Putri Yasa,69009,5
104059522383148,Golkar Bangka Barat,Golkar Bangka Barat,67818,3
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,66746,1
108676115131939,Nusantara Cerdas,Bayu Wicaksono,65789,5
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,63472,1
105195635486519,Klise Nusantara,Bayu Wicaksono,62756,5
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,62320,1
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,61524,5
110952238516382,Kiki Daliyo,Dwi Wantoro,59801,2
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,59383,1
112121101796090,Opini 2024,Juniar Dwi Harianto,59132,2
112417251582480,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,59009,3
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,58735,2
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,58183,2
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,57591,2
105086104966952,"Aktivitas I Nengah Tamba, S.H.",I Ketut Gede Artha Negara,55339,1
102273039070802,Info Terkini,Muhammad Miftakhunnaim,52698,5
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,51524,4
102332655592625,BidikNews24.com,BidikNews24.com,51467,24
1547369918837496,Zulkifli Hasan,Media Center PAN,48037,1
102114435036822,Filosofi Jatim,Bayu Wicaksono,47519,3
40841178757,Elnino Mohi,Elnino Mohamad Husein Mohi,43620,2
107161484460730,Sobat Erick 2024,Mohammad Izur Islami,43172,4
109284775428512,"IMAM MUHLIS, M.H",Imam Muhlis,42376,2
402728146411083,KOBARKSB.com,PT Media Arus Tengah Anorawi,39716,1
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,39555,6
107201140790723,CHD,These ads ran without a disclaimer,37387,2
105430382328722,pelopor konsep property modern,These ads ran without a disclaimer,36294,1
114046941578656,Tim Pemenangan HAM,Relawan HAM,35419,1
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,33862,2
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,33445,2
101355948222111,Golkar Indonesia,Golkar Indonesia,32235,3
312490859193724,mensbatik,Bayu Setayudha,32032,6
100437569604101,Bio Insuleaf Herbal Indonesia,These ads ran without a disclaimer,30492,2
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,30340,2
100676262667808,Story Nusantara,Bayu Wicaksono,30000,1
202555993805088,Caption,Bayu Wicaksono,30000,1
113058461386521,Mercusuar Indonesia,Bayu Wicaksono,30000,1
106920001531083,Filosofi Jateng,Bayu Wicaksono,30000,1
110056788323890,Pikiran Indonesia,Bayu Wicaksono,29618,1
101801699177654,Muhamad Sodikin,Saepujaman,27371,1
1476996532583231,Syaiful Ramadhan,Syaiful Ramadhan,25953,1
882638978454921,Raja Juli Antoni,Raja Juli Antoni,24973,1
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,24261,2
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,24234,2
103117879108618,Jatim Untuk Ganjar,Ganjar Nusantara Indonesia,23947,1
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,23927,2
111320780484605,Discoverapril,These ads ran without a disclaimer,23844,1
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,22160,1
110647898605431,Info Solo Raya,Bayu Wicaksono,21645,1
104843487722931,Portal Islam id,Portal Islam ID,20837,1
116003251381951,Jasa Pembuatan PT Perorangan,These ads ran without a disclaimer,19481,2
108346091544917,Katalis IA,IA-CEPA ECP Katalis,18227,1
103089332689511,BRANI-Barisan Airlangga Untuk Indonesia,Robby Binur,16837,1
138564054486639,Voilà Ai Artist,These ads ran without a disclaimer,15260,2
106079928863841,Kepulauan seribu bersatu,Ganjar Nusantara Indonesia,14066,1
100780439404059,Aspirasi jakarta utara,Ganjar Nusantara Indonesia,13880,1
107713638697378,Filosofi jakarta timur,Ganjar Nusantara Indonesia,13466,1
105193322287911,Ideal jakarta selatan,Ganjar Nusantara Indonesia,13299,1
100820999398181,Melihat Cianjur,Ganjar Nusantara Indonesia,12779,1
103663435776469,Figur jakarta barat,Ganjar Nusantara Indonesia,12669,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,12602,1
