Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
178362315106,European Parliament,European Parliament,2425,4
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,2416,41
102025778125741,Robert Cazanciuc,Partidul Social Democrat,1537,6
1058116737612843,USR,Uniunea Salvați România,1307,1
1686912718199562,Confederatia Patronala Concordia,Confederatia Patronala Concordia,1131,6
425051144215846,Stefan Radu Oprea,Partidul Social Democrat,830,7
162399627108073,Blocul Național Sindical,Blocul National Sindical,771,6
574372066308729,Basism,Grupul de Investigatii Politice,764,1
108295090637741,ASAP România,Fundatia The Institute,670,5
101254968456255,Călin Gheorghe Maties-senator,Partidul Social Democrat,654,4
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,538,4
176989973158138,Guvernare.net,Guvernare.net,538,6
163943696987223,Ziarul Puterea,Ziarul Puterea,506,27
581911828514783,Partidul Mișcarea Populară,Partidul Mișcarea Populară,421,1
686190454826244,Declic,Declic,386,67
207741001672,Speranta pentru Romania,Speranta pentru Romania,350,8
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,327,10
2546711162025064,Politice.net,politice.net,306,3
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,291,6
112664490103704,Salvăm România,Salvăm România,289,4
106601982707612,Fundatia Vodafone Romania,Fundatia Vodafone Romania,271,3
177708185581280,Erdélyi Magyar Néppárt,Erdélyi Magyar Szövetség,262,11
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,255,9
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,252,8
1504323906337545,Litere.net,litere.net,229,2
419754151479935,Sorin Cornilă,Sorin Cornilă,215,3
1769713886444816,Râsu Plânsu,Râsu Plânsu,212,6
112599703659958,Green News,ASOCIATIA GREEN ACADEMY,211,8
123526378261795,Stiri Locale,Stiri Locale,210,2
114319753592403,AFACERI.news,Horia-Marius Bogdan,208,7
182546041796641,Costel Alexe,Costel Alexe,175,3
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,174,11
104369154745548,Diana Stoica,Diana Stoica,172,2
110547470730217,Daniela Cozmeci - Consilier local Bragadiru,USR Ilfov,167,1
102601499822802,RMDSZ,RMDSZ,162,4
225783874101141,Institutul pentru Politici Sociale,Institutul pentru Politici Sociale,157,14
101340741758468,Radu Pescar,Pescar Radu Mircea,151,10
