Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,124789,15
1904070096535109,スマート選挙,株式会社センキョ,117806,25
208661552479830,日本財団,Shigeru Fujita,81205,8
684161888345926,西日本新聞me,西日本新聞me,63634,30
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,23298,15
543662599325014,地方移住・関係人口創出のプラットフォーム【ネイティブ. メディア】,ネイティブ株式会社,22202,6
107313352292674,栄ひろみ,栄ひろみ事務所,11541,7
550592228409362,Brand Hong Kong,These ads ran without a disclaimer,8154,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7932,1
102604312338717,モテ男研究所,These ads ran without a disclaimer,7778,2
102468941548369,宮城県民共済,宮城県民共済,7225,3
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,4813,2
102104016089903,上田かずき,上田かずきと共に未来を考える会,4158,3
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,4112,1
311759352350356,立憲民主党鳥取県第2区総支部,Shunji Yuhara,3689,4
109760801771369,橋本 みきひこ,橋本 みきひこ,3265,5
2466047546759669,せりざわ裕次郎　品川区議 自民党,せりざわ裕次郎【品川区議会議員 自民党】,3211,1
115053374813920,BizFul/ビズフル - ビジネスに役立つ資料が見つかる,株式会社ビズフル,3146,8
102452195938490,柴田英樹,柴田英樹,2507,1
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,2304,2
288385447888433,公益財団法人モラロジー道徳教育財団,公益財団法人モラロジー道徳教育財団,2275,1
104533215755145,ZOE_Japan,ZOE Japan,2064,1
104525832559827,ごとう慎太郎,後藤　慎太郎,1644,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1554,9
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1415,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,1320,1
108491485442354,下川たかひこ後援会,下川たかひこ後援会,1180,4
105272119118595,輝く行田をつくる会,輝く行田をつくる会,1030,2
1368986999877458,寺田ひろひで,博英 寺田,966,1
108954555045499,町田てるよし後援会,町田てるよし後援会,930,1
881025135256351,Japan In-depth,Japan In-depth,870,3
1574213032824051,交通事故を検証する。,鶴田 敬治,759,4
1652747391657865,山浦英太（横浜市会議員　戸塚区）,Yamaura  Eita,595,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,566,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,565,1
114465054902238,おもの大輔,おもの だいすけ,549,1
464822496891330,いい投票／e投票,株式会社グラント,543,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,533,4
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,522,1
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,517,1
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,475,1
111168231729960,前野まみこ,前野まみこ,442,3
676655469036670,松下政経塾,松下政経塾,392,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,277,1
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,222,1
261354767320710,富士見市議会議員いせだ幸正（日本維新の会）,Yukimasa Iseda,209,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,179,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,157,1
426981831471929,仙台市議会議員　田村勝,田村勝,155,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,141,2
216311481960,Bill Gates,These ads ran without a disclaimer,130,15
746898762103396,逆転オセロニア,These ads ran without a disclaimer,106,2
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,101,1
105358418121058,マンガがうがう,These ads ran without a disclaimer,≤100,2
114414808235140,BSCKll - Nguyễn Hồng Siêm,These ads ran without a disclaimer,≤100,1
106198279062104,Japão.Online,Japão.Online,≤100,1
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,≤100,1
110134787356033,tiosegovia,These ads ran without a disclaimer,≤100,1
102497746096944,WiN FUND,These ads ran without a disclaimer,≤100,1
289301671940597,Sl,These ads ran without a disclaimer,≤100,1
104444909085222,Glory of Fun,These ads ran without a disclaimer,≤100,1
127963254019029,imageplayground Camera shop,These ads ran without a disclaimer,≤100,1
113640768294556,akopovteam_,These ads ran without a disclaimer,≤100,1
106296024672434,Sanctum Bracelets,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
107079421233040,Jacqueline S Chinwe,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
323163344709286,KOROLOVA,These ads ran without a disclaimer,≤100,1
112254938460371,Juventus Nel Cuore,These ads ran without a disclaimer,≤100,1
