Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,12579,2
426339260809702,Oğul Aktuna,Oğul Aktuna,2877,4
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,2627,4
102477212191748,Rahmi Galip Vidinlioğlu,Rahmi Galip Vidinlioğlu,2052,3
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1383,12
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,1150,1
103375823077684,Kurukahveci Mehmet Efendi Mahdumları 1871,Evren Noyan Kalay,1112,1
115219274900927,Smatip1_cinar,Emrah Bilaloglu,1052,2
105376981385020,Referandom,Referandom,988,3
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,922,2
210636876843,Türkiye Gençlik Birliği (TGB),Türkiye Gençlik Birliği-TGB,865,4
226410901315304,Areda Survey,Areda Survey,821,16
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,710,1
2460602023969969,Erhan Kılıç,Erhan Kılıç,561,1
319726958236378,Turan Yaldır,Turan Yaldır,558,2
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,515,2
210993622366044,TVNET,TVNET,499,7
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,481,2
1046492095561834,Birlikte Geleceğe,These ads ran without a disclaimer,435,1
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,330,17
172312959454958,Mustafa Sarıgül,Mustafa Sarıgül,317,1
352176072180752,Ahmet Cin,Ahmet Cin,311,1
199303673445174,Setur,These ads ran without a disclaimer,303,1
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,301,4
800603909994685,Gülizar Biçer Karaca,Gülizar Biçer Karaca,300,3
1409018725794784,Bağcılar Kültür Sanat,These ads ran without a disclaimer,300,1
1706624339582436,Tüsiar Araştırma Danışmanlık Ltd.Şti,TÜSİAR ARAŞTIRMA DANIŞMANLIK LTD ŞTİ,264,11
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,256,1
111936405162038,Hanen ben Salah - حنان بن صالح,Hanen ben Salah - حنان بن صالح,198,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,178,4
1604958276192112,Alper Taban,Alper Taban,166,2
219031704851494,SAS (Satın Almayın Sahiplenin),Fırat Yıldız Ahmet,163,2
183134165593297,"SES Eşitlik, Adalet, Kadın Platformu","SES Eşitlik, Adalet, Kadın Platformu",163,4
167633913392268,Kolejliler,Fırat Yıldız Ahmet,161,2
100367966144495,Yataks Bedart Exclusive,These ads ran without a disclaimer,158,1
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,158,8
792468114181597,Gazete Yenigün,Gazete Yenigün,155,2
511707202180465,MADDOG.offical,Fırat Yıldız Ahmet,155,2
102901412166877,ankamob72,These ads ran without a disclaimer,151,2
181923698521145,Demokrat Kocaeli Gazetesi,Demokrat Kocaeli Gazetesi,149,2
498108350567415,Nilüfer Deveci,Nilufer Deveci,134,1
