Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,8585821,4
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,1453979,21
309383129136101,Secretaría Gobierno de Bogotá,Secretaría Gobierno de Bogotá,1397466,10
159514754069267,Partido Cambio Radical,Partido Cambio Radical,1247908,14
162949777243451,Andrés Julián,Andrés Julián Rendon,1054450,8
101071764864119,Dulce Veneno,Dulce Veneno,1009551,3
446035012834131,Tata Hernández,Tata Hernández,834093,3
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,821415,13
321582221272701,UNIMINUTO,These ads ran without a disclaimer,720461,7
251292808253299,Canadian College,Canadian College,656356,18
1649204585296525,Juan David Valderrama,Juan David Valderrama,615440,6
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,527860,13
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,486050,20
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,474613,311
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,451033,64
600160263515679,Tecnologías de la Información y las Comunicaciones de Cali,Tecnologías de la Información y las Comunicaciones de Cali,427000,2
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,418385,10
108233262091178,David Islem R,David Islem R,409548,4
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,403843,112
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,399305,13
336711793710254,Metro de Bogotá,Metro de Bogotá,394801,2
103754197881668,Esteban Restrepo,Esteban Restrepo,350749,4
286568181368830,Jhon Ortega,Jhon Ortega,342684,10
266563730155332,Juan Diego Gomez Jimenez,Get Social,337618,6
1589652347763879,Aquileo Medina A,Aquileo Medina A,320084,9
497475647076975,Fabian Oviedo,Fabian Oviedo,315694,10
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,286597,1
