Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,378779,1
191461774219575,hirado.hu,hirado.hu,194357,32
118999471127652,Kammerer Zoltán,Kammerer Zoltán,161600,194
543788999005363,ORIGO,Mediaworks Hungary Zrt.,151520,12
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,132511,85
178362315106,European Parliament,European Parliament,123881,8
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,115697,9
1406386486355924,Partizán,Partizán,115377,6
1880809845328535,Dobrev Klára,Demokratikus Koalíció,110934,19
594088897289853,Alapjogokért Központ,Alapjogokért Központ,102021,28
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,88127,8
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,87015,20
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,82431,25
203389926415069,Magyar Honvédség,Magyar Honvédség,73559,2
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,71980,6
103043695465750,Hogy mi a bajom?,Hogy mi a bajom?,62061,36
1534911313439123,Ripost,Ripost,59198,7
248172631940,Mandiner,Mediaworks Hungary Zrt.,53996,10
451844608304228,Metropol,Metropol,51946,5
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,50137,4
592204747588011,Momentum Mozgalom,Momentum Mozgalom,44367,26
112694594992064,Mehr Licht,Mehr Licht,44119,21
131283758531,HVG,HVG Kiadó ZRt.,41705,29
109637397268775,Nyugati Pályán,Splendidea Communications Kft,41203,3
791195177725997,V-Akták,V-Akták,39606,32
294815374340858,Donáth Anna,Momentum Mozgalom,38697,2
294815374340858,Donáth Anna,Donáth Anna - Momentum,33551,1
100688334643220,Tonzor Péter,Demokratikus Koalíció,29348,3
115388925185513,Magyar Szocialista Párt,MSZP,26803,1
537817739693723,Brain Bar,Brain Bar,25796,12
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,25115,3
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,24633,13
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,24344,3
264517713636590,PestiSracok.hu,PestiSrácok.hu,23046,5
92932085233,TASZ,TASZ,21679,2
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,20000,1
445067412712417,Dr. Molnár Krisztián,Dr. Molnár Krisztián,19600,3
405035972853835,OMV Filling Stations,OMV Hungária Kft.,18592,1
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,18532,7
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,18119,2
126539424061030,Háttér Társaság,Háttér Társaság,17619,2
101382944578702,Szilágyi László,Szilágyi László,16804,6
108480805551474,Rataj András,Rataj András,16718,2
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,16252,7
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,15278,8
447204268797621,RTL.hu,RTL.HU,15232,7
788960034452071,Potápi Árpád János,Potápi Árpád János,14858,2
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,14520,8
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,14507,1
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,14222,4
116609705085092,BP18,BP18,14092,9
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,13974,9
