Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
286861344662855,Stella Artois,Ambev,24565,54
141627992572943,Budweiser,Ambev,17508,6
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,13960,7
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11216,271
425215080864180,Pfizer Brasil,Pfizer,9935,5
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,9210,49
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,6249,68
333720355130,Petrobras,Petrobras,4206,4
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,3793,4
159103797542,Greenpeace Brasil,Greenpeace Brasil,3348,180
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,3201,83
109770755848061,Suzano,Suzano SA,3183,6
251235795032635,Itamar Borges,Itamar Borges,2765,230
101189854802059,Revista Oeste,Revista Oeste,2414,15
128802790469337,Todos Pela Educação,Todos Pela Educação,2169,6
104238497915363,Dr. Fernando Máximo,Fernando Rodrigues Maximo,2078,52
239977579362882,Blue3,Blue3 Investimentos,2010,7
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,1993,120
224950980894382,Fred Costa,Frederico Borges Da Costa,1937,13
107315728882929,Bia Araujo,These ads ran without a disclaimer,1905,9
224777780881144,Visão Mundial,Visão Mundial,1628,39
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,1598,11
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,1436,149
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1402,30
1818721128360253,Enel Group,These ads ran without a disclaimer,1297,1
151756254136,Enel Brasil,Enel Brasil,1191,4
197587446941661,Valor Econômico,Editora Globo,1084,13
104738421003389,InvestNews BR,Easynvest,977,33
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,934,21
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,837,5
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,775,3
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,773,2
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,762,27
140386962704024,Governo de Pernambuco,Governo de Pernambuco,754,6
751187041558643,Requião Filho,Maurício Requião,744,8
157912844276400,Governo da Bahia,SECRETARIA DE COMUNICACAO SOCIAL - SECOM,737,7
197698930267127,Alana,Instituto Alana,736,101
588749897806578,Prefeitura de Piraquara,MUNICIPIO DE PIRAQUARA,730,4
558890614141714,Prefeitura Municipal de Águas Lindas de Goiás,Prefeitura Municipal de Águas Lindas,692,13
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,680,3
172444996112900,Fundo Brasil,Fundo Brasil,664,193
1188994537783502,Tribunal Regional Eleitoral de São Paulo,Tribunal Regional Eleitoral de São Paulo,663,8
360282804039745,Reinaldo Azambuja,Reinaldo Azambuja Silva,638,8
2209636419286152,Elismar Prado,Elismar Prado,587,5
