Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
532962446729390,Australian Families,Department of Social Services,4714,49
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3293,253
101589645013040,Thrive by Five,Thrive By Five,2834,23
494820897261439,Bank Australia,Bank Australia,2737,44
299753643444311,AEC,Australian Electoral Commission,2644,2
514475628623089,Our Watch,Our Watch,2405,2
291704124236419,WorkSafe Victoria,WorkSafe Victoria,2382,107
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2337,24
117241141903,Barnardos Australia,Barnardos Australia,2021,26
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1750,29
109540078293238,Affordable Medicines Now,The Pharmacy Guild of Australia,1699,18
104180525925926,Fair Australia,Advance Australia,1573,11
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1475,14
182564410468,Australia for UNHCR,Australia for UNHCR,1450,71
160054227468,World Vision Australia,World Vision Australia,1416,17
845410525497100,Launch Housing,Launch Housing,1268,82
1776727752614025,Glencore,Glencore Australia,1253,12
376006035816016,Storyworth,These ads ran without a disclaimer,1222,10
447447719391089,Health Care Providers Association,Health Care Providers Association,1110,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1101,3
105074562868386,The Fred Hollows Foundation,These ads ran without a disclaimer,1069,3
165242077409311,Australian Automobile Association,Australian Automobile Association,1023,8
666041500505740,IBAC Victoria's Independent Broad-based Anti-corruption Commission,IBAC,986,2
195538532456,UNICEF Australia,UNICEF Australia,922,18
89794331215,Oxfam,Oxfam Australia,800,58
324035071010940,CPSU Victoria,CPSU Victoria,731,1
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,699,1
351313714891862,Australian Good Meat,Meat & Livestock Australia,665,4
10113538711,WWF-Australia,WWF-Australia,643,6
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,615,23
102292348146435,The Uluru Statement from the Heart,"Indigenous Law Centre, UNSW",509,2
102329728050606,Yes23,Yes23,481,5
184543928960,National Party of Australia,National Party of Australia,451,12
307339209323908,Dan Tehan MP,Dan Tehan MP,445,3
125812604095801,Invasive Species Council,Invasive Species Council,437,113
140527268700,Act for Peace,Act for Peace Ltd,435,42
8422338499,The Wilderness Society,The Wilderness Society,414,65
157481181070130,Indigenous Employment Australia,Access,402,79
134712696593275,Dan Andrews,Daniel Andrews MP,395,8
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,387,4
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,376,10
105140971475089,Chuffed.org - Australia,Chuffed.org,327,2
425487554863185,First Peoples' Assembly of Victoria,First Peoples' Assembly of Victoria,325,24
694832627392516,Prime Super,Prime Super,315,113
54879226285,Teach For Australia,Teach For Australia,314,39
135933556447881,Australian Republic Movement,Australian Republic Movement,296,4
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,293,3
110456094190032,Changing Aged Care,HSU National,292,11
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",291,40
10852627380,World Animal Protection Australia,World Animal Protection Australia,286,10
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,267,12
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,265,16
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,257,2
290190314438,The West Australian,The West Australian,249,4
149648047339,Save the Children Australia,Save the Children Australia,248,21
159487260807787,Tindo Solar,Tindo Solar,244,2
32799215298,Animals Australia,Animals Australia,241,35
107939487783753,Garth Hamilton MP,Garth Hamilton MP,240,4
111105897150325,Solitaire Home Design,These ads ran without a disclaimer,233,1
157812980921536,Environmental Defenders Office,Environmental Defenders Office,231,44
150531471706491,Tasmanian Electoral Commission,Tasmanian Electoral Commission,222,1
2080670615483977,Verve Super,Verve Super,219,4
272757739102,Engineers Australia,Engineers Australia,213,10
1621692424754301,Minderoo Foundation,Minderoo Foundation,201,4
256684855281573,James Stevens MP,James Stevens MP,201,4
105084998845350,BPH Energy,BPH ENERGY LTD,196,90
105348385388237,Senator Babet,Ralph E D Babet,190,4
100356216050100,Family First Party Australia,Family First Party Australia Ltd,182,6
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),180,5
205327792883589,Stuart Robert MP,Stuart Robert MP,178,3
121201504755819,Animal Justice Party AJP Victoria,Animal Justice Party,169,42
22936848857,Institute of Public Affairs,Institute of Public Affairs,167,3
231341250224498,Australian Ethical Investment,Australian Ethical Investment,167,50
504855933190931,Time for Change - Change Aged Care,United Workers Union,164,38
353909191473562,Darren Chester MP,Darren Chester MP,162,4
329777267205680,ACT Government,ACT Government,158,5
160021291752,Environment Victoria,Environment Victoria,156,6
283210225077432,Senator Mehreen Faruqi,Senator Mehreen Faruqi,155,2
22746335927,Bob Brown Foundation,Bob Brown Foundation,152,4
174666115898903,Jerome Laxale MP,Jerome Laxale,150,4
161854162881,Greenfleet,Greenfleet,148,14
161107919341,Save Our Marine Life (Australia),Save Our Marine Life (Australia),148,7
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,146,5
102453932266472,Aaron Violi MP,Aaron Violi MP,143,5
328245481103110,Senator Alex Antic,Alex Antic,142,8
145262132264710,Angus Taylor MP,Angus Taylor MP,141,4
759333260797196,Libby Mettam,Libby Mettam,137,13
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,130,12
307014179414836,David Speirs MP,South Australian Opposition Leader,128,2
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,128,5
1449964695240375,Ethiopiaid Australia,Ethiopiaid Australia,120,8
101791443183,Melbourne Water,Melbourne Water,117,1
2202229243381304,The Vocal Minority,The Vocal Minority,116,11
92824008332,Plan International Australia,Plan International Australia,116,13
21145917717,Powerhouse Museum,Powerhouse Museum,116,2
1500584423527469,Maurice Blackburn Lawyers,Maurice Blackburn Lawyers,113,2
126027405986739,Keith Wolahan MP,"Keith Wolahan MP, Member for Menzies",113,1
1483396328456198,Acciona.Australia,ACCIONA Australia,112,3
198538033525283,deadly stories,"Department of Seniors, Disability Services and Aboriginal and Torres Strait Islander Partnership",112,3
107765634022348,Henry Pike MP,Henry Pike MP,112,6
100314522404427,Andrew Willcox MP,Liberal National Party of Queensland,111,2
49991482906,Tearfund Australia,Tearfund Australia,110,42
11775531229,The Chaser,The Chaser,109,4
145347352187764,UN Women Australia,UN Women Australia,109,9
173168582700205,SBS中文,SBS Mandarin中文普通话,106,10
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,106,15
200819325600,ActionAid Australia,ActionAid Australia,105,18
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,105,3
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,105,6
316480331783930,Australian Unions,Australian Unions,102,7
119931654696956,Victorian Greens,Victorian Greens,≤100,4
145933972484735,Tasracing,Tasracing,≤100,3
113197020051581,Neutralbaylocal,Neutral-Bay-Village,≤100,15
708298282615442,Ted O'Brien MP - Federal Member for Fairfax,Ted O'Brien MP,≤100,1
101162489378265,Gregory Brown for Rumney,Gregory Brown,≤100,7
121559765177981,Senator Slade Brockman,Senator Slade Brockman,≤100,2
