Page ID,Page name,Disclaimer,Amount spent (SLL),Number of ads in Library
331095246920291,Sylvia Olayinka Blyden,Blyden Sylvia Olayinka,20000,1
105848558790469,"Word Office - Reader, Editor & Viewer",These ads ran without a disclaimer,10000,1
288496427949814,Hon. Samuel Nartey George,These ads ran without a disclaimer,1400,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
402052193189194,Siemens,These ads ran without a disclaimer,≤100,3
116924765152540,Fawezi,These ads ran without a disclaimer,≤100,1
