Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,28348,174
224451981016415,Mercedes-Benz Taiwan 台灣賓士,Mercedes-Benz Taiwan 台灣賓士,18015,18
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,13989,5
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12141,10
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),9981,37
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,8279,6
106801464127093,目目非營利 MUVE NPO,目目非營利,5851,19
286487218798,遠見雜誌,遠見雜誌,5241,5
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,5063,6
177161918975981,基督教芥菜種會,基督教芥菜種會,4279,22
127628276929,天下雜誌,天下雜誌,4160,26
219315794887869,聯合報,聯合報股份有限公司,4121,19
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,4024,8
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,3750,15
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,3188,2
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2850,48
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,2641,4
103219708815173,蕭立妍,Li Yen Hsiao,2267,2
248954465174600,TOYOTA Taiwan,TOYOTA Taiwan,2140,3
104624290080479,張育美,翊斌黃,1779,5
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,1777,55
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1653,28
1649523455281990,遠山呼喚,遠山呼喚,1632,3
1423830381084156,中華民國財政部,中華民國財政部,1630,1
335544036485779,經濟部,經濟部,1593,4
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1567,5
246324992373019,傅崐萁,Evonne Hu,1512,1
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1372,4
1921016244677218,國際橋牌社 Island Nation,國際橋牌社 Island Nation,1275,1
390569611008641,願景工程基金會 Vision Project,願景工程基金會,1259,25
117437684611270,桃園有議事・民進黨議會黨團,民主進步黨桃園市議會黨團,1225,2
1680942122167263,Schneider Electric,品瑄 黃,1208,4
1765791806973716,徐榛蔚,徐榛蔚,1194,2
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1183,30
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,1070,4
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1054,2
285691048228640,新北市議員 劉哲彰,怡文 王,1023,2
1436850183290438,One-Forty,One-Forty,1005,5
1693856497304590,竹山鎮長陳東睦,吳信男,1000,2
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,995,5
436843193180529,Unipapa,Unipapa,985,18
