Location name,Amount spent (ARS)
Buenos Aires,905320
Catamarca,34038
Chaco,33501
Chubut,78989
Ciudad Autónoma de Buenos Aires,119352
Corrientes,28382
Córdoba,1715920
Entre Rios,25884
Formosa,9633
Jujuy,6958
La Pampa,80638
La Rioja,10130
Mendoza,33453
Misiones,17494
Neuquén,112171
Río Negro,14752
Salta,52807
San Juan,37348
San Luis,65137
Santa Cruz,3609
Santa Fe,153858
Santiago del Estero,21679
Tierra del Fuego,32457
Tucuman,19364
Unknown,≤100
