Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
122074554119,EU Social,EU Social,151256,7
543788999005363,ORIGO,Mediaworks Hungary Zrt.,141795,15
1534911313439123,Ripost,Ripost,125232,17
191461774219575,hirado.hu,hirado.hu,97958,29
109414841321682,Magyar Falu Program,Miniszterelnökség,91677,16
248172631940,Mandiner,Mediaworks Hungary Zrt.,79815,15
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,77617,10
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,73359,11
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,45048,7
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,39782,5
451844608304228,Metropol,Metropol,37924,6
178362315106,European Parliament,European Parliament,34590,12
294815374340858,Donáth Anna,Momentum Mozgalom,32868,2
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,28927,35
537817739693723,Brain Bar,Brain Bar,27588,15
193702058028595,Lázár János,Lázár János hivatalos oldala,27242,2
131283758531,HVG,HVG Kiadó ZRt.,24833,21
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,21640,5
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,21066,8
123910440019,Renew Europe,Renew Europe Group,20904,2
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,19130,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,17533,71
265672590604606,Makronóm.Blog,Makronóm.Blog,17380,12
594088897289853,Alapjogokért Központ,Alapjogokért Központ,16597,11
1265353903615539,Oeconomus,Oeconomus,16048,29
345496092135627,Hír TV,Mediaworks Hungary Zrt.,15282,2
162344823835042,atlatszo.hu,atlatszo.hu,15132,9
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,14445,6
139632609385430,LMP Szabolcs-Szatmár-Bereg megye,LMP - Magyarország Zöld Pártja,13048,1
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,12830,3
851784814892644,Simicskó István,KDNP frakció,12059,3
447204268797621,RTL.hu,RTL.HU,11667,37
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,10823,5
108248022589754,Bosch Magyarország,Bosch Magyarország,10714,10
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,10504,2
887921287887805,Király Nóra,Király Nóra,10201,3
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,9675,4
274886867487,Origo Tudomány,Mediaworks Hungary Zrt.,9337,1
108346693873484,Győrffy Balázs,Győrffy Balázs,8508,1
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,8301,3
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,8268,2
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,8132,2
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,8048,6
1215492498464496,Angyal Károly,Angyal Károly,7736,4
112694594992064,Mehr Licht,Mehr Licht,7150,18
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,7051,6
618962048554434,Havasi Gábor,Momentum Mozgalom,6884,2
152408681635243,Hírklikk.hu,Hírklikk.hu,6801,1
1321667124617769,Dr. Kovács Zoltán,Dr. Kovács Zoltán,6702,1
296310837699,vaol.hu,Mediaworks Hungary Zrt.,6608,2
113211046794496,Jámbor András,Jámbor András,6529,1
116905388345518,veol.hu,Mediaworks Hungary Zrt.,6425,2
778538352344518,Hollik István,Fidesz,6388,4
147633001941737,kisalfold.hu,kisalfold.hu,6299,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,6272,2
1302838843158355,Fidesz - Abaúj-Zemplén,Fidesz Abaúj-Zemplén,6245,2
506244332746545,TEOL.hu,TEOL.hu,6231,2
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,6205,3
126893087354793,Európai Parlament,Európai Parlament,6139,6
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,6121,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,6109,2
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,6070,2
1239893846155692,Tompos Márton,Momentum Mozgalom,6035,1
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,6015,1
270741976461920,Farkas Éva Erzsébet,Farkas Éva Erzsébet Hivatalos Oldala,5999,2
304448239602944,Minden Doboz Visszajár,Minden Doboz Visszajár,5970,4
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,5783,2
