Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
325540631525675,En La Tecla,En la Tecla,1276762,7
102266292553995,Sucia Política,Diego Ricardo Ramírez,1163606,8
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,902752,7
102917519228790,Bruno Defelippe,Bruno Defelippe,650697,6
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,573568,6
102467002671611,Jorge Heisecke,Jorge Heisecke,573534,5
1468570519872644,Santiago Peña,PRANA SA,455046,1
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,331989,7
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,229787,6
241512319274531,Sixto Pereira,Sixto Pereira,177071,2
103759862278474,Victor Miranda Py,Clicnovo,139450,2
153958777947957,Paulo Reichardt,Paulo Reichardt,137457,1
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,102101,1
1151984808290856,Hugo Portillo,Hugo Portillo,96074,6
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,82705,1
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,79492,1
943824938962084,Luis Fernando,Luis Carlos Arce,75601,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,67596,2
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,66781,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,64276,4
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,62503,2
517426394969535,Ricardo Canese,Ricardo Canese,59465,5
110303418588991,Baby Appleyard,Baby Appleyard,56734,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,48448,2
1094373423935985,German Solinger,Grissel Zárate Sotelo,43156,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,41396,1
103373961784268,Giani Ramírez,Giani Ramírez,39801,2
103297895691341,Arnaldo Cardozo 2023-2028 #YoCreo,Arnaldo Andrés Cardozo Montiel,37002,1
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,30191,1
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,28183,2
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,25363,1
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,23403,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,21867,1
107558844100122,Pastor Filártiga,Pastor Filártiga,19284,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,19039,1
103429818624929,Edu Garay,Eduardo Garay,18596,1
1644521299000789,Penayo Y ALGO +,Alejandro R Acosta,17987,1
104813164326510,Ko'ê Pyahu Ka'asapa,Emmanuel Pratt,17644,1
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,17572,1
125249971414945,Hugo Meza,Hugo Joel Meza,17395,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,15847,2
108982768685910,Cynthia Rios Diputada,Wilson Armoa,14679,1
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,14679,1
338961084535,WWF Paraguay,WWF Paraguay,14679,2
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,14600,1
221829277840831,Luis Alberto Wagner,Luis Alberto Wagner,13736,1
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,12969,3
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,12006,1
111912341409356,Centinela del Norte,Centinela del Norte,11880,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,11650,1
518726648648192,Carlos Arrechea,Carlos Arrechea,11392,1
170330755094107,Marcelo Ramirez,Marcelo Ramirez,10804,1
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,10482,1
101557432041474,Levi Leguizamón,Levi Leguizamón,10420,1
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,10369,3
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,10112,1
105704565507675,Andrés Fernández Concejal Dptal.,Cristhian Isaac Fretez Caceres,9785,1
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,9406,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,8905,1
181461032397199,Billy Vaesken,Billy Vaesken,8518,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,7878,1
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,7637,1
222961017827862,Edgar Olmedo,Edgar Olmedo,7546,1
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,7132,1
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,6556,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,6105,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,5999,1
102018288810877,IPI Informática - Reconocido por el MEC Res. Nº 144/2004,These ads ran without a disclaimer,5488,1
101801685891012,Revista Knowable,These ads ran without a disclaimer,5284,2
110258800564741,Ing. Luis Riveros,Luis Riveros,2779,1
1243388392422876,Oxfam en Centroamérica,These ads ran without a disclaimer,2349,5
110665567053224,DimartinoIntendente,Jorge Dimartino,2125,1
101736596126028,kateryna_palanska,These ads ran without a disclaimer,1678,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,1468,1
112343646991977,te_cuento_mi_viaje_,These ads ran without a disclaimer,1203,1
436791896382535,Red Eco Alternativo,These ads ran without a disclaimer,247,1
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
1107005629310630,American English for Educators,These ads ran without a disclaimer,≤100,1
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100,1
102089678252706,Rotary Club for Global Action,These ads ran without a disclaimer,≤100,1
178343122212676,Deafblind International (DbI),These ads ran without a disclaimer,≤100,1
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100,2
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,2
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
