Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
224274995688487,Bohár Dániel - Riporter,Megafon,263459,3
100336789517554,"Mi Otthonunk, Mi Bolygónk Környezetvédelmi Alapítvány","Mi Otthonunk, Mi Bolygónk Környezetvédelmi Alapítvány",221951,8
102414628645144,Korondy Tamás,Megafon,214236,3
776079922494181,Apáti Bence hivatalos oldala,Megafon,208616,2
543788999005363,ORIGO,Mediaworks Hungary Zrt.,188300,19
1880809845328535,Dobrev Klára,Demokratikus Koalíció,160308,7
128596180810227,Stefi Déri,Megafon,158469,2
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,107537,10
248172631940,Mandiner,Mediaworks Hungary Zrt.,99485,14
1534911313439123,Ripost,Ripost,97439,7
122074554119,EU Social,EU Social,92994,6
191461774219575,hirado.hu,hirado.hu,92562,22
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,78895,11
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,71320,10
116609705085092,BP18,BP18,52951,2
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,50508,15
178362315106,European Parliament,European Parliament,40477,5
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,34150,5
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,30000,20
108346693873484,Győrffy Balázs,Győrffy Balázs,28664,3
131283758531,HVG,HVG Kiadó ZRt.,26857,22
109637397268775,Nyugati Pályán,Splendidea Communications Kft,26789,2
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,26193,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,24514,20
76748198685,Budapest Pride,Budapest Pride,23400,10
105666454157523,Szikra Mozgalom,Szikra Mozgalom,23097,3
537817739693723,Brain Bar,Brain Bar,21400,7
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,19972,9
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,19242,7
115388925185513,Magyar Szocialista Párt,MSZP,19082,1
360876591136521,Dr. Czeglédy Csaba,Dr. Czeglédy Csaba,17900,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,17768,4
778538352344518,Hollik István,Fidesz,17594,4
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,17485,4
405035972853835,OMV Filling Stations,OMV Hungária Kft.,16911,1
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,16566,126
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,15239,2
851784814892644,Simicskó István,KDNP frakció,14518,3
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,13819,4
112694594992064,Mehr Licht,Mehr Licht,13603,9
193640214178356,Gyopáros Alpár,Gyopáros Alpár,13479,3
1722969024662464,Civil Összefogás Fórum,CÖF-CÖKA,13238,13
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,12868,6
142116653162328,Márki-Zay Péter,Márki-Zay Péter,12698,14
267882727864,Kubatov Gábor,Fidesz,12269,6
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,12234,7
296310837699,vaol.hu,Mediaworks Hungary Zrt.,12110,4
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,12070,1
788960034452071,Potápi Árpád János,Potápi Árpád János,11388,1
386132578063762,Balaicz Zoltán,Balaicz Zoltán,11058,4
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,11027,1
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,10853,4
108248022589754,Bosch Magyarország,Bosch Magyarország,10399,8
102426795954406,Nobilis Márton,Nobilis Márton,10396,19
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,10009,4
447204268797621,RTL.hu,RTL.HU,9934,5
2552532618151148,Újpesti Hírek,Újpesti Hírek,9819,1
127355373967413,Pécsi STOP.hu,Pécsi STOP.hu,9515,2
1237616006358749,Kékes Online,Kékes Online,9477,12
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,9436,2
106920862700810,JCC Budapest - Bálint Ház,Bálint Zsidó Közösségi Ház Alapítvány,9391,2
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,9297,5
1215492498464496,Angyal Károly,Angyal Károly,9191,4
105774734948091,Hungarian Conservative,Hungarian Conservative,9181,16
1449423641866973,Illés Boglárka,Illés Boglárka,9102,2
100467642324899,Realista,Az Év Irodája,8972,4
482780535095319,Budapesti Vállalkozásfejlesztési Közalapítvány (BVK),Budapesti Vállalkozásfejlesztési Közalapítvány,8742,1
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,8542,2
292606340886422,MSZP Újpest - Káposztásmegyeri Szervezete,Magyar Szocialista Oárt,8492,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,8452,2
221761091331222,Danube Institute,Danube Institute,8421,17
320986996098,zaol.hu,Mediaworks Hungary Zrt.,8241,2
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,8120,2
451844608304228,Metropol,Metropol,8043,2
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,8006,1
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,7892,2
618962048554434,Havasi Gábor,Momentum Mozgalom,7754,3
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,7709,2
104582047955896,Green Policy Center,Climate Champion Partners Nonprofit Kft.,7596,1
129255963785124,Heol.hu,Heol.hu,7548,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,7242,3
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,7191,4
1443354815880657,Salacz László,Salacz László,7116,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,7042,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,6896,2
116312553255357,Patrióta Békéscsaba Egyesület,Patrióta Békéscsaba Egyesület,6821,1
147633001941737,kisalfold.hu,kisalfold.hu,6807,2
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,6782,3
267168140529488,György László,György László,6724,3
506244332746545,TEOL.hu,TEOL.hu,6690,2
105140281027554,Hírnyolc,Hírnyolc,6448,4
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,6420,12
345496092135627,Hír TV,Mediaworks Hungary Zrt.,6419,2
152408681635243,Hírklikk.hu,Hírklikk.hu,6394,1
408924035951553,Körforrás,Körforrás,6119,6
1627127484170228,NHC24,Mediaworks Hungary Zrt.,5915,2
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió és Rádió Kft,5868,2
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,5799,3
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,5791,1
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,5480,5
116905388345518,veol.hu,Mediaworks Hungary Zrt.,5443,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,5146,1
490030231058740,444,Magyar Jeti Zrt - 444.hu,4974,10
346662722696608,Jármi Péter,LMP - Magyarország Zöld Pártja,4910,1
423317774385144,Magyar Demokrata hetilap,Demokrata,4884,1
197203437879379,Szaniszló Sándor,Pestszentlőrinc-Pestszentimre polgármestere,4833,5
326763130286,Borsod Online,Mediaworks Hungary Zrt.,4738,1
125953004085398,Kemma.hu,Kemma.hu,4689,2
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,4613,2
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,4595,13
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,4429,1
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,4337,1
594088897289853,Alapjogokért Központ,Alapjogokért Központ,4316,8
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,4253,5
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,4135,3
320645820787,Haszon magazin,Haszon magazin,4119,12
205547789523736,Dr. Nemény András,Éljen Szombathely Egyesület,4093,1
120800934626447,United Way Magyarország,United Way Magyarország,4077,3
1953380668110489,Paróczai Anikó,Momentum Mozgalom,3966,5
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,3901,2
728260423984010,Böröcz László,Böröcz László,3862,4
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs Szemere és Ganztelep,3840,4
110492499001,Labrisz Leszbikus Egyesület,Labrisz Leszbikus Egyesület,3800,2
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,3718,19
887921287887805,Király Nóra,Király Nóra,3685,3
105405668920892,Gólics Ildikó,Gólics Ildikó,3625,1
329444931109132,Őrsi Gergely,Őrsi Gergely,3509,2
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,3487,11
113375923695023,Fidesz Budapest,Fidesz Budapest,3464,3
144284472334021,Cseresnyés Péter,Cseresnyés Péter,3415,2
519279158277826,Szülői Hang,Szülői Hang,3327,7
273500883385846,Mi Hazánk Ferencváros,Mi Hazánk Mozgalom,3271,1
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,3258,1
101897961290159,Momentum XVIII. kerület,Momentum Mozgalom,3098,3
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,3091,2
591653884209238,Stereo Akt,Stereo Akt,3004,3
