Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,161465,24
1904070096535109,スマート選挙,株式会社センキョ,52205,13
684161888345926,西日本新聞me,西日本新聞me,37670,23
633030123480159,グッドライフアワード,グッドライフアワード事務局,37158,1
117914038333112,自由民主党 大阪府支部連合会,自民党大阪府連,35567,1
298060150283457,大分県日出町,帆足吉美,22199,38
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,21533,15
102715015957377,東国原英夫,東国原英夫事務所,16164,2
208661552479830,日本財団,Shigeru Fujita,15960,7
518403981967782,上島嘉郎のライズ・アップ・ジャパン,Rieko Mazda,9594,9
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,8027,1
108376385402890,センキョマッチ,Saito Kimi,6958,2
101094292847537,＆Co.,&Co.,6000,4
100428365733199,国民民主党_東京都総支部連合会（東京都連）,国民民主党東京都総支部連合会,4363,3
102468941548369,宮城県民共済,宮城県民共済,4204,3
714450611905634,大嶋啓介,These ads ran without a disclaimer,3832,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,2783,1
573316363175691,KiteRa,These ads ran without a disclaimer,2662,1
298060150283457,大分県日出町,大分県日出町,2454,6
103921962501743,こまざき美紀,こまざき美紀,2296,2
104533215755145,ZOE_Japan,ZOE Japan,2222,2
105561745477856,みやざき勇（宮崎 勇）,みやざき勇事務所,1956,7
186691125128189,Air Liquide,These ads ran without a disclaimer,1870,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1413,9
200121530091286,いただきへの、はじまり　富士市,富士市,1390,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,941,3
106343184534693,ソーシャル政策メディア Publingual,株式会社Publink,933,1
211683239011895,大東建託株式会社,ASUE株式会社,753,1
100536505002621,日本維新の会　長野県総支部,Daisuke Tezuka,656,1
168869767018564,白石洋一よういち,Yoichi Shiraishi,620,1
246498569575112,行政書士 鎌倉国際法務事務所 Kamakura International Legal Service,行政書士鎌倉国際法務事務所,618,1
1621936421357167,藤崎町観光情報サイト ふじさんぽ,株式会社コンシス,600,1
109478115259777,秋元はやと,秋元はやと,558,1
115247946520017,電波オークションを実現する会,Mitsumasa Kato,517,1
881025135256351,Japan In-depth,Japan In-depth,497,3
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,490,1
106155238869053,かんたん！webデザイン講座,These ads ran without a disclaimer,485,1
2125354127714938,かとう裕太（香取市議会議員）,かとう裕太後援会,476,2
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,475,1
106411851929127,riho_onoda,These ads ran without a disclaimer,435,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,405,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,376,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,312,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,281,1
114564043562052,SDGs Online FESTA,Akiyama Kohjiro,266,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,259,1
1407941346087379,自民党遊説局,自民党遊説局,258,1
146709162183685,くすのき　りえこ,藤川忠彦,186,1
163897240844320,高木信明＠葛飾区議会危機管理対策委員長,高木 信明,163,1
101745045220412,satoshokai5159,These ads ran without a disclaimer,159,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,143,2
1556481434584901,Paul Xavier,These ads ran without a disclaimer,139,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
256504371891671,the-issues.jp,These ads ran without a disclaimer,≤100,1
107516714717988,Otonami（旧: Wabunka）日本の魅力を感動体験として届ける,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
100490961908685,noriakikawana,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
112210295510027,World Zionist Organization - ההסתדרות הציונית העולמית,These ads ran without a disclaimer,≤100,1
204862942932993,Nikkei Asia,These ads ran without a disclaimer,≤100,1
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,1
