Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1564161,63
129799846687423,Levantémonos,Levantemonos,712602,122
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,598595,55
327490147360219,Martín Berhongaray,Martín Berhongaray,317550,42
813606588771959,CPC Ruta 20 Municba,municipalidad de córdoba,268211,11
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,236008,62
100964679318447,Gastón Caballero,Misiones por el Cambio,220113,6
212404205842351,CPC Rancagua MuniCba,municipalidad de córdoba,194687,9
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,194305,61
113781658634572,Gustavo Sáenz,Gustavo Sáenz,183690,8
108145258869282,Por amor a Salta,Por Amor a Salta,155129,9
100975902971250,La Libertad Avanza en San Juan,La Libertad Avanza en San Juan,137180,26
1662250880709156,Lanús Municipio,Lanús Municipio,101164,11
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,100552,14
103088924366000,Noticias d,Noticias d,88403,232
110079031997390,Con Larreta,Con Larreta,88062,55
525334380868858,Martín Lousteau,Martín Lousteau,86350,28
424702354318618,Pedro Puerta,Pedro Puerta,85504,3
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,83381,44
105925915008935,Frente Cambia Jujuy,Frente Cambia Jujuy,82745,18
100580902606304,Republicanos Tierra del Fuego,Republicanos Tierra del Fuego,79524,2
142473639655550,Lucio Paz Posse,Lucio Paz Posse,77501,9
104782484202318,Medio Buenos Aires,Medio Buenos Aires,73343,12
112581315023501,Carlos Sadir,Frente Cambia Jujuy,67088,4
134952823851842,CPC Colón MuniCba,municipalidad de córdoba,64366,4
161768683835555,Municipio de La Matanza,Municipio de La Matanza,62856,6
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,62455,22
359514447487972,Martín Arjol,Martín Arjol,61292,13
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,59943,19
101185972235145,PJ La Pampa,Partido Justicialista La Pampa,57053,18
101321286190410,Avancemos Salta,Avancemos Salta,56662,30
121172324253132,Vamos Con Pichichi,Vamos con Pichichi,55547,10
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,55261,3
308602079216533,Matias Posadas,Matías Posadas,53721,9
101584755359746,Rosario Al Toque Noticias,Rosario Al Toque Noticias,52503,24
597555623926805,CPC Empalme Municba,municipalidad de córdoba,51633,4
171330806277312,Diego Santilli,Instituto República,51572,42
61279025897,Gerardo Morales,Gobierno De Jujuy,51285,2
106277608413948,Felipe Biella,Salta Independiente,51224,12
311135205629966,Salta Nos Une,Salta Nos Une,45730,2
138406616275954,Marcelo Orrego,Producción y Trabajo,44427,2
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,43190,2
104195999244021,Primero La Pampa,Primero La Pampa,42144,7
320178711981750,Pablo Argañaraz,Pablo Argañaraz,41511,5
109029088772667,Todo Zona Norte,Todo Zona Norte,40442,3
726998547382753,Martin Tetaz,Martín Tetaz,40352,7
1580891525460837,Walter Raul Wayar,Walter Raul Wayar,40000,6
113395874909201,Punto Noticias,Punto Noticias Web,39958,10
113962914977034,Somos FORJA,Somos Forja,36293,2
189648461186976,Liliana Fellner,Liliana Fellner,35857,9
1728738977359845,CPC San Vicente MuniCba,municipalidad de córdoba,32363,2
116750708050641,Buenos Aires con Patricia,Buenos Aires con Patricia,32158,3
680986725302906,Roberto Mirabella,Hacemos Santa Fe,32153,8
947520791967929,Claudio Poggi,Claudio Poggi,32106,7
622853724492420,Federico Otermín,Frente de Todos Lomas,31860,2
102534516011045,La Gloria Noticias,La Gloria Noticias,31353,10
103322152538185,La Verdad Noticias,La verdad noticias,30746,11
114364621598017,Vamos San Juan,Vamos San Juan,30203,7
546669442064267,Martiniano Molina,Martiniano Molina,30058,4
141472172555994,Sole Martinez,Sole Martinez,29836,8
1064807416890278,Emilio Baistrocchi,Emilio Baistrocchi,29813,10
1642712085944827,Alejandro Vilca,Frente de Izquierda,29648,7
137107953065412,Edición Séptima,Noticias de mi barrio,28977,1
102931692772697,Defendamos Santa Fe,Defendamos Santa Fe,27676,2
1445804622410982,Marcos Urtubey,Marcos Urtubey,26400,3
110150088683172,Informe NOA,Informe NOA,26272,2
1036346516378196,Nadir Yasuff,Nadir Yasuff,25897,15
