Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,5498,131
182564410468,Australia for UNHCR,Australia for UNHCR,1409,97
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1322,61
10113538711,WWF-Australia,WWF-Australia,1156,6
1776727752614025,Glencore,Glencore Australia,1100,8
177072498997234,NSW Electoral Commission,NSW Electoral Commission,1040,22
92824008332,Plan International Australia,Plan International Australia,987,15
447447719391089,Health Care Providers Association,Health Care Providers Association,979,10
308746806571901,Advance Australia,Advance Australia,953,88
101589645013040,Thrive by Five,Thrive By Five,846,12
494820897261439,Bank Australia,Bank Australia,650,44
710266392358023,Future Super,Future Super,562,6
213548378737767,NRMA Insurance,IAG,521,1
682268945137255,Chris Minns,Chris Minns MP,486,2
8422338499,The Wilderness Society,The Wilderness Society,404,150
102329728050606,From the Heart,Cape York Institute,381,5
107643418822468,Responsible Vaping Australia,These ads ran without a disclaimer,320,4
316480331783930,Australian Unions,Australian Unions,270,46
329777267205680,ACT Government,ACT Government,259,17
345960425540557,The Climate Council,The Climate Council,248,39
694832627392516,Prime Super,Prime Super,245,139
159487260807787,Tindo Solar,Tindo Solar,232,2
504855933190931,Time for Change - Change Aged Care,United Workers Union,230,65
328245481103110,Senator Alex Antic,Alex Antic,195,7
100317645636097,UniSuper,UniSuper,181,1
156271657717715,Nature NSW,Nature Conservation Council of NSW,180,25
352953834815624,Jason Wood MP,Jason Wood MP,178,2
105084998845350,BPH Energy,BPH ENERGY LTD,176,52
104910384328602,Binge,Streamotion Pty Ltd,166,8
537762462924537,Anthony Albanese,Anthony Albanese,153,1
8013404017,Crikey,Private Media,145,5
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,143,2
59024478936,Monash University,Monash University,135,4
281530749293959,Rainforest 4,Rainforest 4 Foundation Ltd,132,4
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,126,25
21145917717,Powerhouse Museum,Powerhouse Museum,126,4
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,124,15
