Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,44255,39
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,17451,25
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,4886,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,3753,11
178362315106,European Parliament,European Parliament,3093,11
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,2765,9
137778619615350,Voyo.cz,TV Nova s. r. o.,2507,13
397919187215,Evropská komise v ČR,Evropská komise v ČR,1980,1
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1787,5
90002267161,TOP 09,TOP 09,1264,3
52479821102,Týdeník Respekt,Týdeník Respekt,1240,5
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1161,23
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,989,1
424114981002397,Český rozhlas Plus,Český rozhlas,897,25
55408246161,Amnesty International ČR,Amnesty International ČR,892,1
188866358684457,Fuchs2,Fuchs2,887,2
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,873,2
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,849,5
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",789,9
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,784,1
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,729,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,728,4
356451014434612,Marian Jurečka,KDU-ČSL,654,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,642,8
223117541065037,Karel Janeček,Karel Janeček,618,2
251656685576,KDU-ČSL,KDU-ČSL,612,2
711658465662315,XTV,XTV,607,15
102826978386822,Donart Film,"DONART PRODUCTION, s.r.o.",596,4
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,547,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,535,3
206284412716963,Plzeňský kraj,Plzeňský kraj,502,3
