Location name,Amount spent (EUR)
Burgenland,191
Carinthia,434
Lower Austria,1081
Salzburg,6054
Styria,1188
Tyrol,536
Unknown,≤100
Upper Austria,920
Vienna,2371
Vorarlberg,325
