Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,1338416,6
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,115266,13
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,110365,26
1387963034623606,Senator Magnus Ngei Abe,Tamar Forteta,25000,1
903423006458068,Orodata Science,Orodata Science,24537,3
492378324116772,The Lagos State Government,The Lagos State Government,23366,1
355399445235927,WE Accord,WE Accord,21111,7
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,12442,3
2162773263850270,Khalil Network,Khalil Network,12361,5
111671415154722,The Time is Now,Team Caleb Mutfwang,10352,2
111671415154722,The Time is Now,Team Caleb Mutfwang,10352,2
274811734355511,Insight 4 Impact Foundation,Insight 4 Impact Foundation,10127,1
1483156181977342,Precious Eze's Blog,Precious Eze's Blog,9952,17
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,9750,9
105756478574505,Stears,Stears,7635,6
1917868968529177,Education NOW 9ja,Kolo Jessa Ndaisa,7586,1
107241665289643,Nigeria 4 Peter Obi,Ajibola Adeboye,6592,1
557611207612568,Legacy Frontiers,Adebayo Olayinka Owolabi,6574,3
102022562383716,"Efiom ""Papa"" Okokon","Efiom ""Papa"" Okokon",5533,5
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,5292,5
108435045525899,Hon Gibson Reuben,Peter Reuben,5072,1
117287791298525,Dr Health Hub,These ads ran without a disclaimer,4546,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,4319,9
109187398481463,Peter Ndubuisi Mbah,Peter Ndubuisi Mbah,4013,2
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,3685,8
103830540990930,Hon. Adedeji Stanley Olajide - ODIDI OMO,Odidiomo Constituency Office,3668,1
115798340116713,Ogouniquetv,Ogouniquetv,3597,4
406240544044,Dto-Bbb Gubernatorial Campaign Group,Dto-Bbb Gubernatorial Campaign Group,3553,3
110806117813125,Comr. Chief Mrs. Beatrice Itubo,Comr. Chief Mrs. Beatrice Itubo,3294,6
108938728492589,"Hon. Danjuma Azi  CPA, Gmnimn, JP, PDP Candidate PLSHA Jos-North West",Isaac Bilson,3227,2
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,3193,3
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,3183,3
108837295390820,KWARA PDP,Adebayo Olayinka Owolabi,3150,2
100519749481655,Labour Party Ogun State,Ajibola Adeboye,3033,1
102169824695398,Rero TV,Rero TV,2858,7
100202924924063,Page 36,Page 36,2629,11
104009615779917,Engineer Jeremiah Abiola Awoyeye,Olayemi Olamide Awoyemi,2478,2
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,2323,1
109657551932735,Lagos Today,Lagos Today,2305,4
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,2261,1
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,2219,2
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2218,1
105143599185359,Igwe Nnamdi Michael,Igwe Nnamdi Michael,2199,2
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,2068,7
112449711643956,Chika Aji for Member Essodo Ward 2 Enugu State House of Assembly - Ypp,Chizoba Jideofor Nebuwa,2019,2
215863191948778,Frank Nweke Jr,Frank Nweke Ii,1997,3
257077681149008,Stanley Nsemo-Livingstone,Stanley Nsemo-Livingstone,1943,4
113632734948683,WordMaster Media Blog,WordMaster Media Blog,1918,1
104301685797883,New sokoto with Ahmad Aliyu FCNA,New sokoto with Ahmad Aliyu FCNA,1907,1
105675572013946,Sapele Mirror News,Oghenebrorhie Okotie,1790,2
103018869332378,BantuPage,Ikechukwu Orji,1724,5
1378356925818542,Advertise With Us,Joshua Keftin Amuga,1604,2
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,1575,1
823788047675556,Call of War,These ads ran without a disclaimer,1466,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1466,1
1924396441113309,Onogwu Muhammed,Martins Onuorah,1446,1
