Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
241512319274531,Sixto Pereira,Sixto Pereira,1089484,7
102266292553995,Sucia Política,Diego Ricardo Ramírez,1072493,11
325540631525675,En La Tecla,En la Tecla,690666,7
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,629575,28
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,564488,13
1468570519872644,Santiago Peña,PRANA SA,483163,11
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,322108,1
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,304253,7
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,187411,5
102917519228790,Bruno Defelippe,Bruno Defelippe,180108,8
103681832340596,Nelson Kpeto Cano,Kpeto Cano,162222,5
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,161054,2
124476131441330,Partido Hagamos,Partido Hagamos,157929,1
943824938962084,Luis Fernando,Luis Carlos Arce,153931,2
100566575581065,Ramón Montanía,Ramón Montania Fernandez,143192,1
103373961784268,Giani Ramírez,Giani Ramírez,125363,2
110303418588991,Baby Appleyard,Baby Appleyard,102489,2
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,101987,3
161156667809582,Leo Rubin,Leo Rubín,95168,1
110665567053224,DimartinoIntendente,Jorge Dimartino,94273,6
517426394969535,Ricardo Canese,Ricardo Canese,91695,5
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,86470,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,82849,2
102467002671611,Jorge Heisecke,Jorge Heisecke,70512,2
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,66454,4
102940895895901,Victor Herreros Gimenez,Victor Herreros,66150,3
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,65886,2
114914053295532,Ernesto Guerin,Hector Ernesto Guerin Morinigo,64706,1
153958777947957,Paulo Reichardt,Paulo Reichardt,53362,2
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,51245,2
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,50000,1
1151984808290856,Hugo Portillo,Hugo Portillo,46866,2
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,44290,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,41297,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,39473,2
103759862278474,Victor Miranda Py,Clicnovo,36603,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,36122,4
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,30983,1
1614185262209913,Noelia Lambaré Concejal Departamental,Partido de la Participación Ciudadana,28395,1
359307964420456,Terere Cómplice,Meli Olavarrieta,26451,3
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,25227,2
1927558977499398,Carolina Rivas,Eusebio Vera,23781,1
338961084535,WWF Paraguay,WWF Paraguay,21962,3
108982768685910,Cynthia Rios Diputada,Wilson Armoa,21962,2
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,20964,1
518726648648192,Carlos Arrechea,Carlos Arrechea,20884,1
222961017827862,Edgar Olmedo,Edgar Olmedo,20028,2
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,20012,3
107706177740738,Periodismo 29,Periodismo 29,16407,1
123892278310235,Eduardo Valiente,Rocio Soledad Martinez Larroza,16331,1
181461032397199,Billy Vaesken,Billy Vaesken,15963,2
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,15412,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,14739,1
