Location name,Amount spent (EUR)
Attica (region),5204
Central Greece (region),424
Central Macedonia,1816
Crete,688
Eastern Macedonia and Thrace,571
Epirus (region),264
Ionian Islands (region),274
Northern Aegean,149
Peloponnese (region),443
Southern Aegean,441
Thessaly,698
Unknown,≤100
Western Greece,871
Western Macedonia,196
