Page ID,Page name,Disclaimer,Amount spent (SAR),Number of ads in Library
112706141903183,Gang Veiw 0.1,These ads ran without a disclaimer,≤100,1
104484341213023,جمعيه البر الخيرية بأم الدوم,AL BIRR CHARITABLE SOCIETY IN UMM AL-DOOM,≤100,2
107413148472477,hairstyle_hajer,These ads ran without a disclaimer,≤100,1
109713615109341,hairstayle_hanaa,These ads ran without a disclaimer,≤100,1
103253664825946,Souria Post - سوريا بوست,These ads ran without a disclaimer,≤100,2
116661248127126,Abdoul Kader Barry,These ads ran without a disclaimer,≤100,1
1369864219709852,سوريانا - souriana,These ads ran without a disclaimer,≤100,1
110748157211281,سوريا بوست بلس - souria post plus,These ads ran without a disclaimer,≤100,1
111693858594469,stocken_ar,These ads ran without a disclaimer,≤100,1
117818237850524,Tap - Digital Business Card KSA,These ads ran without a disclaimer,≤100,1
100473238262224,Energy News - أخبار البترول والطاقة,These ads ran without a disclaimer,≤100,1
102389959254780,Startup Dubai,These ads ran without a disclaimer,≤100,1
112720500392492,محمد ناصر الفقي,These ads ran without a disclaimer,≤100,1
178117386051353,SunContract,These ads ran without a disclaimer,≤100,1
108471125442501,China Box,These ads ran without a disclaimer,≤100,1
137412866820,RSL Awards,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
1717497868504337,Truth and Moments,These ads ran without a disclaimer,≤100,1
175590267993,Al Majalla,These ads ran without a disclaimer,≤100,1
1433241310262057,SPE Offshore Europe,These ads ran without a disclaimer,≤100,1
120723247667046,Rishi Budhathoki,These ads ran without a disclaimer,≤100,1
612409275924301,The Daddest Social,These ads ran without a disclaimer,≤100,1
