Location name,Amount spent (EUR)
Attica (region),1587
Central Greece (region),182
Central Macedonia,1020
Crete,268
Eastern Macedonia and Thrace,149
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),185
Southern Aegean,≤100
Thessaly,249
Unknown,≤100
Western Greece,182
Western Macedonia,≤100
