Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,176477,7
278423842321236,BJP Rajasthan,BJP Rajasthan,86332,18
105671775473178,Jan Suraaj,Jan Suraaj,48080,48
102377305543409,AITC Meghalaya,Indian Political Action Committee,47218,44
68793499001,UNICEF,UNICEF with Facebook Ad Credits,46732,5
294493857651676,Rahul Gandhi,Indian National Congress,45719,29
107395897271506,Kutumb,Swatantra Verma,28839,43
158714780827513,UNFPA,UNFPA,28502,1
1488581191158902,Conscious Planet,Isha outreach,27915,8
168694379812269,Astroyogi,These ads ran without a disclaimer,26170,3
953600271404690,BJP Meghalaya,Bharatiya Janata Party,23546,11
2078242259060363,Kukufm,These ads ran without a disclaimer,22785,2
1521106071438318,CMO Chhattisgarh,SHREERAM ADVERTISING AND MARKETING,19446,3
2078242259060363,Kukufm,Mohana Saha,17739,95
104516512296314,Kartik Sharma,Adv Tech,16091,51
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,13993,26
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,13244,1
101713962007976,Amrit Mahotsav,Amrit Mahotsav,12420,2
174283119250672,Save the Children India,Bal Raksha Bharat,11946,42
109986065209042,Mera Apna Rahul,Mera Apna Rahul,10186,41
30290552843,Greenpeace India,Greenpeace India Society,10021,39
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,9659,7
547354238619670,Dr. Ashwath Narayan,Vijay S,9514,3
365136584238569,Shiv Deswal Degana,Brand Balance Private Limited,9250,4
104211439033799,Jagane Kavali,Jagane Kavali,8490,27
1947296068903392,Vinay Saxena,Manish Soni,8265,6
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,8066,30
102873089259275,AndhraVeera,Ram Subhash Bayanaboina,7801,5
110431218358189,Take Back Bengaluru,Take Back  Bengaluru,6966,6
132689140088396,smilefoundation,Smile Foundation,6643,17
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,5739,13
113541631336757,Conman Conrad,Conman Conrad,5690,12
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,5614,21
111652400511454,Mukesh Jaiswal Bhartiya,These ads ran without a disclaimer,5609,3
109136458693340,Sima Singh Bihta,Manish Kishore,5584,16
184278081698180,Ashok Gehlot,Ashok Gehlot,5356,1
109533447462224,Chittaranjan Nana Gaikwad - चित्तरंजन नाना गायकवाड,Ashwini Navnath Pawar,5000,3
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,4852,2
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,4736,17
1683288981905541,Google,These ads ran without a disclaimer,4717,2
138927162813391,Dailyhunt,Verse Innovation Pvt. Ltd.,4656,16
132495066874513,GAIL (India) Limited,social cloud ventures,4484,8
108923581963430,Nirmamata,nirmamata.com,4416,64
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,4366,1
165714096933078,Piyush Goyal,Piyush Goyal,4356,3
109986065209042,Mera Apna Rahul,MeraApnaRahul,4145,43
878507758895759,Narendra Kumar,Aatmnirbhar Sena,4006,2
103782051383159,School of Politics,School of Politics,3818,15
100626912687369,ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,3802,28
1826491730900559,Keshava Rajanna B,Abishek Nb,3734,13
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,3700,12
875420125855408,Dhanraj Vispute,Siddigital,3397,2
1437285613167585,Dr Sujay Vikhe Patil,Aniket Vijay Late,3378,1
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3317,2
153079358175835,"Indian Public School,Gulabbagh,Purnea",Amit  Dadhich,3207,8
109707661884154,Indian Compass,theindiancompass.com,3163,12
106872862164966,Jan Suraaj Padyatra,Jan Suraaj Padyatra,3150,2
805526169610318,Shubhashray Housing India,shubhashray housing india,3082,2
20386543316,WWF-India,Mukesh Nauhwar,3070,1
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,3053,92
109772347318584,Khotikarok Modi,Khotikarok Modi,3009,3
466642616726169,Parul University,Parul University,2995,6
112337648164178,Surya Samachar,Ajit Kumar,2955,45
101538858448134,The Summer News,Gagandeep Singh,2883,10
100513806163679,Vishal Kumar,Click2Public Technologies OPC Pvt. Ltd.,2873,12
247698975430137,Basava Nadina Bhagiratha,Vishwanath Bs,2755,3
109485930750665,Agni Herbbals,C Rajivkannu,2721,4
102207428838522,My MeG,Pranjal Jyoti Kalita,2710,2
187668288312583,Otrivin,Haleon India,2680,4
101042837917123,Mamta Bhupesh,Ritik Keer,2591,1
106567631300522,The Shinde Sena,Ritesh Bhimrao Bhagat,2545,1
103206797721245,Tollygunge Trinamool Congress,Mohammad Azharuddin,2542,1
606877419792314,Amit Chaudhary,Karan Singh,2465,4
121970731329322,Political Tamaasha,Ritesh Bhimrao Bhagat,2420,2
109141098395573,Inclusive Minds,Inclusive Minds,2413,2
113534787991473,তেইশে আবার বিজেপি সরকার,TeisheAbarBJPSarkaar.com,2338,10
