Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
250994288337708,Sex og Samfund,Sex og Samfund,7081,29
399210657232918,PlanBørnefonden,PlanBørnefonden,7028,30
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,5772,45
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,5214,39
65929129383,Røde Kors,Røde Kors,4867,15
122195264649295,Hans Toft,Hans Toft,4410,2
123653695693986,Motatos Danmark,Motatos,3181,9
59143726810,Psykiatrifonden,Psykiatrifonden,2903,8
12860228293,Politiken,Politiken,2808,15
12787473132,Berlingske,Berlingske,2785,43
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,2364,2
26458152911,SOS Børnebyerne,SOS Børnebyerne,2250,14
22030968736,Anima,Anima,2002,3
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,2002,49
748887235210811,Obton Forvaltning A/S,Obton A/S,1880,11
104023927005,NRGi,NRGi,1409,12
106468772046278,Project Greensand,Project Greensand,1289,11
74796954245,SF,SF,1230,2
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1088,5
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1077,21
102154048301476,Lederstof.dk,Lederne,1065,23
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1052,26
1724068710936501,Anja C Jensen,HK Danmark,1018,2
55365680705,Greenpeace Danmark,Greenpeace Danmark,982,11
287306323369,Børnecancerfonden,Børnecancerfonden,970,4
126543540781090,Ældre Sagen,Ældre Sagen,844,23
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,817,11
867877683280051,Weekendavisen,Weekendavisen,816,44
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,697,5
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,692,19
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,672,5
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,650,6
130388840342741,Danske Bank,Danske Bank,648,4
133707013355759,Danner,Danner,648,1
246977185497434,Plastic Change,Plastic Change,610,9
181330585392156,Skattestyrelsen,Skattestyrelsen,598,3
49348971479,Pia Olsen Dyhr,SF,593,2
46265612799,FDM,These ads ran without a disclaimer,519,1
304554445813,Videncentret Bolius,Videncentret Bolius,518,11
101248435485457,Frihedsbrevet,Mediehuset Friheden,512,1
110560691837684,SolCompagniet,SolCompagniet,450,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,443,25
105511328705392,HØRT,Børns Vilkår,436,4
342716189117135,Sparekassen Danmark,These ads ran without a disclaimer,425,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,409,4
334571029981175,DM og MA studerende,DM,404,4
437410226312057,Københavns Kommune,Københavns Kommune,373,4
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,361,3
67571270393,Red Barnet,Red Barnet,359,6
304554445813,Videncentret Bolius,Bolius,347,3
1704424023182897,Politiken Historie,Politiken Historie,308,13
314676938743,DM din akademiske fagforening,DM,308,12
72672361910,Børns Vilkår,Børns Vilkår,278,16
166984636671085,Dansk Metal,Dansk Metal,275,1
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,251,5
246097715413231,Alkohol & Samfund,Alkohol & Samfund,249,10
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,247,1
110074700906511,Metin Lindved Aydin - Radikale Venstre,Metin Lindved Aydin,230,1
36664432940,Amnesty International Danmark,Amnesty Danmark,211,12
190899834388,PROSA - Forbundet af It-professionelle,Emilie Kristine K. Rasmussen,181,1
186645960378,Danwatch,Danwatch,181,3
852608988134698,Tikko,Tikko,180,1
12390252419,Region Nordjylland,Region Nordjylland,178,2
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,172,3
103170447987623,Rosa Lykke Yde - SF,SF Randers,167,3
1550050698545795,Artpusher,Artpusher,161,4
106355174776321,Christian Budde,Christian Opstrup-Privat,160,2
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,160,1
1819019605034626,Vejdirektoratet,These ads ran without a disclaimer,146,2
159000594147871,Mary Fonden,These ads ran without a disclaimer,135,1
1534982756793690,Foodvisor,These ads ran without a disclaimer,134,1
145194885519706,Kulturværftet,Kulturværftet,131,3
63691965101,UNICEF Danmark,UNICEF Danmark,131,1
310296079364646,Claus Wistoft,Venstre Syddjurs,120,2
144073492279043,Teatret Svalegangen,Teatret Svalegangen,117,8
108712950993575,MIGHTY MONDAY,These ads ran without a disclaimer,111,1
494902077334290,Tuborgfondet,Tuborgfondet,108,6
1822254634537356,Nye tider,Nyetider.nu,107,2
100913339248794,"Alt det vi ikke siger højt, plus det løse - af Kristina Klindt","Alt det vi ikke siger højt, plus det løse - af Kristina Klindt",106,1
341299649231023,Zetland,Zetland,104,4
104023927005,NRGi,Maria Thomsen,≤100,2
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,≤100,1
159933657497144,Lars Møller Pedersen,Lars Pedersen,≤100,1
1667366646866527,Mads Panny,Mads Panny,≤100,2
141343589252160,Dansk Industri - DI,Dansk Industri,≤100,1
