Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,21815,74
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11183,269
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,8117,44
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,5147,4
54779960819,United Nations,United Nations with Facebook Ad Credits,4290,9
333720355130,Petrobras,Petrobras,3924,30
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,3609,4
128802790469337,Todos Pela Educação,Todos Pela Educação,3051,5
159103797542,Greenpeace Brasil,Greenpeace Brasil,2593,145
101189854802059,Revista Oeste,Revista Oeste,2404,16
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,2252,80
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,1630,4
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,1385,18
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,1091,142
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,1070,217
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,877,47
275967186375809,xpnc.live,XPNC,815,3
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,752,48
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,732,6
330379553673497,Oxfam Brasil,Oxfam Brasil,731,152
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,726,12
139640876082234,Pés Sem Dor,These ads ran without a disclaimer,722,25
197587446941661,Valor Econômico,Editora Globo,718,14
128685634399160,Paulo Victor,Paulo Victor,595,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,571,1
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,550,9
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,549,31
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,525,2
284122375109891,Nilson Gaspar,Nilson Gaspar,520,2
425215080864180,Pfizer Brasil,Pfizer,505,4
104738421003389,InvestNews BR,Easynvest,468,15
263563620333111,Eduardo Braga,Carlos Braga,459,2
108953490968588,Gustavo Rodrigenes,Gustavo Henrique Rodrigenes Ferreira,433,57
251235795032635,Itamar Borges,Itamar Borges,427,6
258088921369,TOTVS,TOTVS,425,6
103676055261552,vereadornetopecem,vereadornetopecem,420,2
843985505628610,Órigo Energia,Órigo Energia,398,1
952849801440316,Sergio Vidigal,Antônio Sergio Alves Vidigal,383,58
69488070826,Fundação Abrinq,Fundação Abrinq,335,4
305405126987059,Thomaz Henrique,Thomaz Henrique Barbosa Da Silva,328,2
113165042099382,Brasil 61,Brasil 61,326,48
239977579362882,Blue3,Blue3 Investimentos,315,8
314445481962697,Band Rio,Bruna Marcante Dias,315,2
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,314,6
316177968823393,tinis.natureza,Instituto Alana,307,26
699334503504978,Instituto Desiderata,INS DESIDERATA,305,15
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,293,3
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,290,31
