Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,1214650,6
753031955030992,Atiku-Okowa.com,One Nigeria Movement,946312,15
103876095960528,Vote Adewole Adebayo for President 2023,Adebayo Adewole Campaign Group,100179,1
277754446181585,Tonye Cole,Tonye Cole,59507,1
273475106700480,Peter Obi Support Network,Wilson Obinna Agu-Thomas,42901,2
111671415154722,The Time is Now,Team Caleb Mutfwang,24627,3
111671415154722,The Time is Now,Team Caleb Mutfwang,24627,3
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23065,2
306380336545577,Dattijo For Senate 2023,Dattijo For Senate 2023,22969,2
14312764639,Atiku Abubakar,The Atiku Campaign,22814,1
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,18454,3
102619289418448,Refined Alliance for Atiku,Pius Ihechi Ikeoba,14325,6
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,13770,1
391125774253545,Francis E. Waive,Francis E. Waive,10142,3
954771728004488,Lux House Inc.,Tonye Isaac,8837,18
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,8322,2
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,7885,3
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,7842,1
114009474939343,Hon. Collins Ezenwa Ilo,Collins Ezenwa Ilo,7446,4
117014670139291,No Negative Vibe,Chiedozie Abarikwu,7075,1
103018869332378,BantuPage,Ikechukwu Orji,6961,8
492378324116772,The Lagos State Government,The Lagos State Government,6661,1
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,6439,1
126460284139483,Nigerianeye,NigerianEye,6232,2
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,6137,3
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,6108,7
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,5526,5
105018565612690,Atiku Listens,Atiku Listens,5347,5
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,5074,2
878141452335886,The Hope For Nigeria,Kerry Kenu,4533,3
654180731859809,T-Police,T-Police,3916,2
345763855563592,Savdfutur,Savdfutur,3580,2
106871370841727,Energy & Utilities,These ads ran without a disclaimer,3517,1
474949016032212,Akin Fadeyi Foundation,Akin Fadeyi Foundation,3441,3
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,3201,3
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,3122,2
101886116160600,SootCityng,X3M ideas,3039,3
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,2963,4
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,2580,2
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,2414,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,2361,5
120346118099706,BrandPower,BrandPower,2306,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2256,1
110034854692816,Eyewitness Nigeria,Eyewitness Nigeria,2210,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,2190,5
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,2178,1
116248814706806,Vote4climateng,Adebiyi Agnes,2079,1
104009615779917,Engineer Jeremiah Abiola Awoyeye,Olayemi Olamide Awoyemi,2049,4
111271261379124,Effective Campaign Management Media,Effective Campaign Management Media,1942,4
1378356925818542,Gombe South Rebirth Forum,Joshua Keftin Amuga,1536,3
107489345444199,Jay Ned,These ads ran without a disclaimer,1525,1
110629564899604,Adetokunbo Adeaga - Comfort 2023,Ayodeji Taiwo Oladeji,1521,3
112498591639701,Deola Azeez,ADEOLA AZEEZ FOUNDATION,1455,2
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,1384,1
100202924924063,Page 36,Page 36,1323,5
100595249525719,Benjamin Kayode Adereti Support Group,Benjamin Kayode Adereti Support Group,1310,2
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1290,2
1662239013832778,The Bridge Leadership Foundation,The Bridge Leadership Foundation,1279,2
203283343044987,United Youths of Naija,United Youths of Naija,1100,1
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,1055,1
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,1033,2
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,998,4
274811734355511,Insight 4 Impact Foundation,Insight 4 Impact Foundation,994,1
211082306470490,Klick Media NG,Klick Media NG,967,1
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,967,4
316575672459262,Hon.Dr Ekene Augustine Aghasiefo,Hon.Dr Ekene Augustine Aghasiefo,933,2
100300661566404,Travels and Tourism Consultant.,These ads ran without a disclaimer,923,1
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,923,1
105997422320113,Ambassador. Onijala4Senate Kwara South,Olutola Onijala,923,1
1726955277362180,Haske-Kudla Satumari,Haske-Kudla Satumari,923,2
744766039058747,Inside Kaduna,Inside Kaduna Media,923,3
110112442003706,Godwin J,fasttracktechnology,874,1
2249254108728941,Alh. Yahaya Barambu Project,Alh. Yahaya Barambu Project,839,1
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,812,2
110877148165820,Dr Dauda Lawal TV,Ayodeji Adeola Badru,805,2
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,781,3
215863191948778,Frank Nweke Jr,Frank Nweke Ii,750,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,736,1
109519215399198,Mcrichards,Olawale Millz,721,1
110115410861584,Gombe Geographic Information Systems,Gombe Geographic Information Systems,676,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,604,2
100445736279310,Hon. Ismail oke,Ismail Oke,593,1
104213298516074,Elia Mary Entertainment,These ads ran without a disclaimer,568,1
153928958013238,Oluwadare Timothy Oki,Oluwadare Timothy Oki,550,1
102169824695398,Rero TV,Rero TV,536,2
101836915650800,Veritas MEDIA,THE POLITICO,536,1
112372781761085,Abibat Mogaji Beneficiaries Vanguard 4 BAT,Odunbaku Sodiq Adekunle,512,1
1818808125006067,Safiyanu Danladi Mairiga,Safiyanu Danladi Mairiga,510,1
107100241967374,Powered by Imagination,Powered by Imagination,503,1
104313295655114,fafoluyiyinka,These ads ran without a disclaimer,487,1
111367025542908,African Leadership Magazine,These ads ran without a disclaimer,464,1
2162773263850270,Khalil Network,Khalil Network,461,1
633180596799061,Princewill  ODIDI,These ads ran without a disclaimer,461,1
311013796228118,Sowore Support Group Bayelsa,Sowore Support Group Bayelsa,461,1
399548340152180,Farmers Creed,Tamunokiri Biebele Lawrence,438,1
105675572013946,Sapele Mirror News,Oghenebrorhie Okotie,438,1
112690837245787,Newsrand,Newsrand,424,1
100578378209416,bisi_ilaka,bisi_ilaka,409,1
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,387,7
103004258030272,Imoh Inyangette,Imoh Inyangette,350,1
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,323,1
100184253014704,future comedy,These ads ran without a disclaimer,295,1
100913482840349,Aforeporters MEDIA,Umoh Bassey,263,1
422174298344167,Francis Rapheal Biobarakuma,Francis Rapheal Biobarakuma,218,1
108752585456280,Mayorofondostate II,These ads ran without a disclaimer,173,1
107712951974988,Moses Alkali Support Group,Tolu Adebayo,156,1
109814628200455,Hersandyours_closet,These ads ran without a disclaimer,155,1
