Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,40476,327
141627992572943,Budweiser,Ambev,40031,14
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,21279,13
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,12598,289
425215080864180,Pfizer Brasil,Pfizer,11287,10
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",10964,21
286861344662855,Stella Artois,Ambev,9590,40
157964194719,Enel Clientes Brasil,Enel Brasil,5921,10
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,4146,170
109918909035681,Cerveja Brahma Oficial,Ambev,4141,3
658891374205847,Prefeitura de Maringá,Prefeitura de Maringá,3566,16
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,3461,24
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,3377,79
159103797542,Greenpeace Brasil,Greenpeace Brasil,2924,203
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,2904,14
151461171594566,Oi,DREAMERS ROCK - RJ,2747,1
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",2550,60
452296324804718,Braskem,Puzzle Soluções Digitais LTDA,2345,1
197698930267127,Alana,Instituto Alana,1930,119
255804437808407,Vale,Gustavo Ferreira,1790,1
209716942411045,Governo do Distrito Federal - GDF,Governo do Distrito Federal,1772,3
151756254136,Enel Brasil,Enel Brasil,1701,1
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,1698,2
330379553673497,Oxfam Brasil,Oxfam Brasil,1674,143
101189854802059,Revista Oeste,Revista Oeste,1506,11
422316724805400,Tribunal Regional Eleitoral do Paraná,Tribunal Regional Eleitoral do Paraná,980,2
104738421003389,InvestNews BR,Easynvest,946,28
220898724599599,Ação da Cidadania,Ação da Cidadania,855,13
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,781,86
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,749,28
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",742,9
110629121846000,Musicon-events,Andre Santos,713,5
113165042099382,Brasil 61,Brasil 61,660,37
520803328039440,Recicla Sampa,Eco Urbis e Loga,620,50
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,577,25
107094855482314,João Geraldes,Joao Victor Barros Geraldes,576,1
1581849448765024,Detran ES,DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESPÍRITO SANTO - DETRAN|ES,575,8
197587446941661,Valor Econômico,Editora Globo,564,9
198849783539777,Buscofem,These ads ran without a disclaimer,559,1
224950980894382,Fred Costa,Frederico Borges Da Costa,559,4
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,519,10
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,516,66
108953490968588,Gustavo Rodrigenes,Gustavo Henrique Rodrigenes Ferreira,500,15
720241961696330,Gabriel Roncon,ELEICAO SUPLEMENTAR GABRIEL EID RONCON PREFEITO,499,106
843985505628610,Órigo Energia,Órigo Energia,481,1
173462122708608,Box 1824,Box1824,461,5
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,457,6
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,456,3
2027104210849317,Geraldinho Prefeito do Povo,Geraldo Pinto De Camargo Filho,446,1
103747832503099,Circo Mágico do Chaves,Andre Santos,445,62
1641991982711846,CBIC Brasil,Câmara Brasileira da Indústria da Construção,414,10
432332470192505,Verônica Lima,Verônica dos Santos Lima,413,4
2544666325578449,Eleja.se,Eleja.se,408,27
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,391,21
496443053731900,Alberto Mourão,Alberto Pereira Mourão,389,14
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,382,5
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,368,12
188390951248730,Flup,Associação Cultural de Estudos Contemporâneos,340,9
263563620333111,Eduardo Braga,Carlos Braga,331,5
110972683845381,Conta Bemol,Bemol Serviços Financeiros,328,5
7970426802,WWF-Brasil,WWF-Brasil,325,50
105933125105087,Aqui Pela Saúde Dela,Organon,319,9
287241588030040,Cidade de Presidente Prudente,Prefeitura Municipal de Presidente Prudente,304,9
851328134910897,Deltan Dallagnol,Deltan Martinazzo Dallagnol,298,10
338672846326510,Deputado Jorge Everton,Jorge Everton,298,4
604811823061021,Prefeitura Municipal de Ribeirão das Neves,Prefeitura Municipal de Ribeirão das Neves,296,4
564150546986457,Dep Chiquinho Brazão,Joao Francisco Inacio Brazao,292,4
287652947932104,APP-Sindicato,APP Sindicato dos Trabalhadores em Educação Pública do Paraná,288,26
1206261422820710,Prefeitura de Foz do Iguaçu,Adalberto Diniz,279,6
128802790469337,Todos Pela Educação,Todos Pela Educação,279,3
564108663775365,Câmara Municipal de Contagem,Câmara Municipal de Contagem,279,3
757081601308727,Águas de Manaus,Frederico Almeida De Andrade Pimentel,278,2
124632230915020,Luciana Genro,Luciana Krebs Genro,276,8
132804480113814,PwC Brasil,Pedro Martins,275,7
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,270,15
695719423812055,Dr. Ezequiel Chissonde,Abraasuamente,268,50
269271589804918,Programa Cidades Sustentáveis,Helena Sordili,265,4
1423620614574722,Luís Fernando Almeida,Luis Almeida,260,1
228301373863551,Agência Pública,Agência Pública,257,7
360282804039745,Reinaldo Azambuja,Reinaldo Azambuja Silva,252,2
239977579362882,Blue3,Blue3 Investimentos,252,5
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,248,3
