Location name,Amount spent (EUR)
Attica (region),9510
Central Greece (region),775
Central Macedonia,3229
Crete,1450
Eastern Macedonia and Thrace,984
Epirus (region),472
Ionian Islands (region),426
Northern Aegean,230
Peloponnese (region),844
Southern Aegean,638
Thessaly,1016
Unknown,≤100
Western Greece,1377
Western Macedonia,308
