Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,32150,13
510344522371733,Oy ve Ötesi,Oy ve Ötesi,19483,437
107621395263001,Bilge Yılmaz,Bilge Yılmaz,18758,4
102095934751904,Deva Partisi,Deva Partisi,9282,3
462963834529864,Levent Uysal,Levent Uysal,8161,12
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),3260,14
100378170842291,Özer ÖZEL,Özer ÖZEL,3221,10
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,2949,4
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,2070,7
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,1892,9
416780908423861,Nurullah CAHAN,Nurullah CAHAN,1822,2
385046671921670,Taylan Yıldız,Webolizma,1738,6
105282555805690,Semih Gülerer,Semih Gülerer,1620,3
364210594061098,Ferhat Aksoy,FERHAT AKSOY,1598,5
328937400947396,Murat Yaşar Müncester,Murat Yaşar Müncester,1565,4
804210899660885,Ahmet Katar,Ahmet Katar,1532,14
120828130957673,Ahmet Mıllık,Ahmet Mıllık,1513,19
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,1400,3
498108350567415,Nilüfer Deveci,Nilufer Deveci,1372,6
174773480020145,Ömer Bağcı,Ömer Bağcı,1358,5
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1315,4
110647840532680,Merge Mayor,These ads ran without a disclaimer,1221,1
107233182319799,Hatice Yıldız,Ramazan Savaş,1189,8
123269077361453,Mehmet Keleş,Berkan Hendek,1118,8
258739788026400,Emine Küçükali,Emine Küçükali,1053,5
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,1044,1
328587073854970,Gratis,These ads ran without a disclaimer,988,6
116622098044501,Fatih Füzün,Fatih Mehmet Tüzün,969,5
1917057271652384,Hüseyin Yarıcı,Hüseyin Yarıcı,969,5
118447084505267,Av. Hakan Özışık,Hakan Özışık,969,4
123012914059692,Ömer Özden,Abdullah Keskin,967,24
105964802425581,Dr Sabri Metin-İYİ Parti Antalya Milletvekili Aday Adayı,Sabri Metin,967,4
427667890724620,Tarkan Akıllı,Tarkan Akıllı,889,1
586687158076723,Mehmet Tüm,Mehmet Tüm,860,2
105239412529211,Ramazan Uğural,Göktuğ Kerem Coşkun,822,2
225191551573689,Okşan Ulusoy Efe,Okşan Ulusoy Efe,808,4
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,806,5
105376981385020,Referandom,Referandom,776,9
121889327495478,Ümit Er,Oktay Aydın,769,3
109407151806354,İsmail İnlidere,Ismail Inlidere,768,11
101030882954228,Av.Polat Balkan,Polat Balkan,763,3
104484295910635,Kadir Kürşat Arslan iyi parti İstanbul 1.Bölge Milletvekili Aday Adayı,These ads ran without a disclaimer,756,3
112265228460790,Abdullah Yüksel,Abdullah Yüksel,734,1
103590382697059,Dr. Rahmi İncetan,Rahmi İncetan,701,4
106176168944640,Dr. Durmuş Ali Arslan,Dr. Durmuş Ali Arslan,668,10
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,651,3
1432036000274690,İsmet Köksal,İsmet Köksal,586,6
117773921249343,Polerfasder,These ads ran without a disclaimer,548,1
117158094660203,Fahri Özkan,Fahri Özkan,535,15
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,533,1
118027934573584,Ramazan Şerif Fırat,Ramazan Şerif Fırat,528,2
115158148183991,Melisa Ceylan,Melisa Ceylan,511,1
105966055681586,Mehmet Dayanıklı,AEC PRO,482,3
102978139400834,Uğur Likoğlu,Uğur Likoğlu,478,3
449237108936779,İsmail Ofluoğlu,İsmail Ofluoğlu,472,2
176400353078432,Yasemi Sarıçiçek,Adem Kalay,461,3
108107585034488,Bahadır Erdem,Bahadır Erdem,460,4
183754020921,Saadet Partisi,Saadet Partisi,455,8
101905456156003,Nezih Özgenç,Nezih Özgenç,454,2
101452889278837,Ahmet Burak TURGUT,Ahmet Burak TURGUT,448,1
126132383719530,Hasanakalıniyiparti,Koray Daglar,432,3
103364071239790,Kırşehir Kısa Haber,Kırşehir Kısa Haber,418,4
141311632555208,Bağımsız Türkiye Partisi,Mehmet Erkul,391,2
1581936098727585,Bilal Uludağ,Bilal Uludağ,388,1
113917671638332,Cumhuriyet Halk Partisi Milletvekili Aday Adayı Emre Şahin Köroğlu,Emre Şahin Köroğlu,385,3
119873261054063,Hayriye Aydın,Hayriye Aydın,380,4
108376020766134,Metin Bolat,Metin Bolat,372,4
190217144502606,Av. Sinan Tekin,Sinan Tekin,369,6
106187277979172,Dijital Gaste,Veysel Karahan,362,3
