Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,28253,29
301774903545521,Brasil Paralelo,Brasil Paralelo,17291,144
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,14401,235
118558464851986,ACTbr,ACTbr,13899,5
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,9229,20
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,8468,83
132584057957,Skol,Ambev,7902,33
255804437808407,Vale,Vale,5716,12
104625758942119,Siga Antenado,Siga Antenado,4747,54
1435481140053748,L'Oréal Group,These ads ran without a disclaimer,3653,2
101189854802059,Revista Oeste,Revista Oeste,3526,33
198849783539777,Buscofem,Buscofem,2956,4
196638160529871,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,2774,144
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,2526,52
154245591304344,Assembleia Legislativa de São Paulo,Assembleia Legislativa do Estado de São Paulo,2450,14
104578449190247,Desenrola Brasil,Desenrola Brasil,2275,131
239872239397663,André Janones,André Janones,2168,2
188209857893503,Ministério da Educação - MEC,These ads ran without a disclaimer,2105,1
333720355130,Petrobras,Petrobras,2005,15
465235726843103,Ambev,Ambev,1819,3
128850220504786,UNICEF Brasil,UNICEF Brasil,1809,57
799291570129827,Bruno Garschagen,Bruno Garschagen,1652,79
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1533,3
315163112003274,CNA Senar,These ads ran without a disclaimer,1491,1
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,1482,84
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",1459,15
330379553673497,Oxfam Brasil,Oxfam Brasil,1272,63
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,1179,7
159103797542,Greenpeace Brasil,Greenpeace Brasil,1120,57
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,1105,21
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1064,19
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,1059,1
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1039,10
145536926197315,Papo de Garagem,Papo de Garagem,1033,30
220898724599599,Ação da Cidadania,These ads ran without a disclaimer,975,1
169743843175117,Bruno Ganem SP,Bruno Ganem,933,41
522126697963113,Carlos Jordy,Carlos Jordy,920,56
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",896,18
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,871,2
104929198579247,O escobar Pro,O escobar Pro,861,40
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,840,13
250305668489402,Professor Kenny,These ads ran without a disclaimer,839,19
263563620333111,Eduardo Braga,Eduardo Braga,835,5
251235795032635,Itamar Borges,Itamar Borges,800,17
