Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,14376,10
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,7341,5
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,4936,1
216311481960,Bill Gates,These ads ran without a disclaimer,3336,23
109493084543028,Four Corners with Tarar,NEXT TV,3179,1
182192512111720,Sardar Mohsin Abbasi,Sardar Mohsin Abbasi,2173,4
116132385102281,Chaudhry Muhammad Mushtaq PP 126,Chaudhry Muhammad Mushtaq PP 126,2068,3
543755195637715,Mian Aslam,Mian Aslam,1992,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,1751,2
109702751873738,International-Sobey,These ads ran without a disclaimer,1712,1
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,1664,1
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,1490,1
120437430938970,Syed Mohammad Kirmani,John Kirmani,1402,2
102228999477470,Asas,These ads ran without a disclaimer,1368,2
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,1232,1
111359301885444,Asas,These ads ran without a disclaimer,1207,2
117245297940276,Imtiaz Minhala,Muhammad Arslan Haider,1201,7
102532432516110,Rana Hamid Nawaz,Rana Hamid Nawaz,1198,1
323472581433101,Dr Malik Tauqeer Babar,Ahsan mujtaba,1180,2
435092019877794,Hazara Quami Mahaz Pakistan - HQM,Hazara Quami Mahaz Pakistan - HQM,1139,4
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1102,2
977981842265214,Pukaar,Pukaar,1065,1
133648753466105,Group Development Pakistan,Group Development Pakistan,1008,3
101537902879679,Our Voice ہماری آواز,These ads ran without a disclaimer,992,3
102928454920642,Barrister Adil Rafi Cheema,Aiksol,968,1
109538335350715,Observer Diplomat,These ads ran without a disclaimer,967,1
105690462092880,MM News Videos,MM Digital PVT LTD,950,1
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",914,1
100298359657460,Agha Naveed Hashim Rizvi,Shaukat Ali Malik,891,2
120062273237634,Jaanlo,Jaanlo,805,2
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,725,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,707,1
1221551921269506,Mahar Sajjad Cheena,Mahar Sajjad Cheena,681,1
2107858016193986,Voice of Sindh,Voice of Sindh,637,4
1706863532970589,Nasir Hashmi,Osama Rehman Butt,592,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,576,1
109676458413003,Akhlaq Ahmad Bidani 0fficial PP288,Akhlaq Ahmad Bidani 0fficial PP288,558,1
109812220412504,Musa Habib Raja,Musa Habib Raja,503,1
113614418310351,ایس ایم رانجھا این اے 80,Imtiaz Ahmad,499,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,454,2
103238092691017,Muhammad Rafiq,Muhammad Rafiq,323,1
108731623986929,Voice of Sindh,Voice of Sindh,314,2
108111418849151,Rana Imran,Rana Imran,308,1
272516046569090,Salman Arif,Salman Arif,308,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,289,1
1646367375578336,Jamaat-e-Islami Karachi East,Jamaat-e-Islami Karachi East,279,1
131928446574,HelpAge International,These ads ran without a disclaimer,277,3
354397697217,IEEE Xplore,These ads ran without a disclaimer,268,1
107996315091233,月旦港事,These ads ran without a disclaimer,268,2
195176914656595,Saif Ali Khan PP-40,Saif Ali Khan,267,1
102564242679730,Waheed Ahmad Khan Official,Akhter Hussain,241,1
187258925420723,Leading Lawyers,Leading Lawyers,220,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,164,1
273161129539624,Khalid Javed Warraich,Khalid Javed Warraich,109,1
434162700076986,Syed Saqib Abbas Kirmani,Syed Saqib Abbas Kirmani,106,1
111509628343695,123,These ads ran without a disclaimer,≤100,1
101777579521266,P.C.D,These ads ran without a disclaimer,≤100,1
1709047672661763,کوهاٹ اپڈیٹ,These ads ran without a disclaimer,≤100,1
102972672378510,Peer Sayed haleem Shah,These ads ran without a disclaimer,≤100,1
106989722219748,Shahrukh Tahir Pharma Marketer,These ads ran without a disclaimer,≤100,1
107950488698617,Talk to Khatri,These ads ran without a disclaimer,≤100,1
567929263293538,Discuss Japan ― Japan Foreign Policy Forum,These ads ran without a disclaimer,≤100,1
109707508181657,PTI Lovers,These ads ran without a disclaimer,≤100,1
106651878467952,Haris Mansoor,These ads ran without a disclaimer,≤100,1
374396989305788,Premier Energy,These ads ran without a disclaimer,≤100,1
1286486861452393,Asia World Model United Nations,These ads ran without a disclaimer,≤100,2
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
11949538375,China Dialogue,These ads ran without a disclaimer,≤100,1
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
112254938460371,Juventus Nel Cuore,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100,1
447263991993811,UNICEF South Asia,These ads ran without a disclaimer,≤100,1
1909154786072245,Verkada,These ads ran without a disclaimer,≤100,1
121134828035788,Golden Gate Sports,These ads ran without a disclaimer,≤100,7
1673285059612425,RtvUrdu,These ads ran without a disclaimer,≤100,1
2236871059963655,العين فارسى AlAin Persian,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
553737021364990,The Nation's Christ-based Leader/Healing & Wholeness,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
147054831936,AC Milan,These ads ran without a disclaimer,≤100,2
