Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
1511782779066279,Indian National Congress - Karnataka,Indian National Congress - Karnataka,1001497,51
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),358938,16
109470364774303,Ellorum Nammudan,Ellorum Nammudan,60476,153
374053839347947,Aam Aadmi Party - Punjab,Aam Aadmi Party - Punjab,53983,11
30290552843,Greenpeace India,Greenpeace Environment Trust,50916,140
102811167950527,Janata Dal Secular,Pancharatna Yojane,49671,11
349222085840969,Youth in Politics,Indian Political Action Committee,40491,74
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,29790,39
21169267101,Give,Give,26610,30
411129449009589,K.C. Venugopal,K.C. Venugopal,23536,69
107395897271506,Kutumb,Swatantra Verma,23491,38
104211439033799,Jagane Kavali,Jagane Kavali,23282,37
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,22007,1
103782051383159,School of Politics,School of Politics,20393,44
190806964401872,Srinivas Mane,Sameerkhan S Havaldar,17000,14
100232173035863,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್ Videos,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್ Videos,15979,9
220333908099821,Aam Aadmi Party Karnataka,Aam Aadmi Party Karnataka,15139,15
105978524767243,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,15085,5
1041070232620031,Sesame Workshop - India,Sesame Workshop India,14894,33
103366971822681,Sab Fade Jange -ਸਭ ਫੜੇ ਜਾਣਗੇ,Digital Maniaz,14740,3
104516512296314,Kartikeya Sharma,Kartikeya Sharma,14714,28
101284456085904,Team Jagananna,Team Jagananna,14248,10
103802375129251,Khabarsar Punjab,Digital Maniaz Private Limited,14021,6
116650004667508,Karamjit Kaur Chaudhary,Karamjit Kaur Chaudhary,13987,25
108080828884036,Gehlot Phir Se,DesignBoxed,13836,4
106280695607208,Dr Ajay Kumar Singh,Rakesh Kumar,13580,11
270111243000982,Harsimrat Kaur Badal,Harsimrat Kaur Badal,13457,1
