Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
107754875610654,10 Haber,10 Haber,4998,13
101495115896210,Abdullah Özdemir,Abdullah Özdemir,3180,1
141311632555208,Bağımsız Türkiye Partisi,Bağımsız Türkiye Partisi,2495,12
1439683329600228,Ümit Uysal,Ümit Uysal,1882,2
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,1837,12
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,1765,5
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,1559,1
462963834529864,Levent Uysal,Levent Uysal,1456,1
311834412214641,Dyo,These ads ran without a disclaimer,957,1
110471555281943,Poddy Türkiye,Poddy Türkiye,896,11
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,875,2
103513639690901,ATILIM ÜNİVERSİTESİ,These ads ran without a disclaimer,695,1
191453580768,Yeni Şafak,Yeni Şafak,661,6
172312959454958,Mustafa Sarıgül,Mustafa Sarıgül,656,1
812205235537216,Şile Belediyesi,Şile Belediyesi,502,2
64625878491,Eyüpsultan Belediyesi,Eyüpsultan Belediyesi,496,1
334173760052896,Malatya Büyükşehir Belediyesi,Malatya Büyükşehir Belediyesi,431,1
100675732413915,Anket Adam,Anket Adam,430,8
109023428940266,rte_universitesi,These ads ran without a disclaimer,400,2
365659397193868,DMAX Turkiye,These ads ran without a disclaimer,392,1
160299890701550,Zeydan Karalar,Zeydan Karalar,388,1
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,360,16
855810358143919,Tahir Büyükakın,Tahir Büyükakın,354,1
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,351,25
106589749372096,Mersin Ticaret ve Sanayi Odası,Mersin Ticaret ve Sanayi Odası,327,1
183134165593297,"SES Eşitlik, Adalet, Kadın Platformu","SES Eşitlik, Adalet, Kadın Platformu",292,3
109800198729175,Sma Hüseyin Efe'ye Umut ol,These ads ran without a disclaimer,290,1
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,289,1
226410901315304,Areda Survey,Areda Survey,254,5
220319391464566,Vahap Akay,Vahap Akay,246,5
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,209,2
102477212191748,Rahmi Galip Vidinlioğlu,Rahmi Galip Vidinlioğlu,172,1
1776545895921237,Nedersiniz,Nedersiniz,159,6
108436807671363,Maraton BESYO ÖABT,These ads ran without a disclaimer,143,1
1604958276192112,Alper Taban,Alper Taban,143,2
463215923715177,Mehmet Yiğiner,Mehmet Yiğiner,140,7
100942688529011,osmaniyeyerfistigi80,osmaniyeyerfistigi80,138,1
1484498445180597,Zeki Doğan,Zeki Doğan,131,1
102582162864612,fatihaydinentertainment,These ads ran without a disclaimer,130,1
294123924402089,Meşhur Devrekani Cırık Tatlıcısı Zafer Usta,These ads ran without a disclaimer,130,1
162426093833308,Fransızca Öğreniyorum,These ads ran without a disclaimer,117,1
1803683629674363,Seçim Analiz,Seçim Analiz,111,2
210993622366044,TVNET,TVNET,110,1
498579987170393,العدسة  The Lens,thelenspost,109,5
120526908105389,AK Gençlik Çorlu,AK Gençlik Çorlu,108,1
163370640412446,Bursa,Sosyal TV,≤100,1
111175874923200,Melek Seyhun Sağlikli Yaşam Merkezi,These ads ran without a disclaimer,≤100,1
107276120819529,Halk Haber TV,SİRİUS REKLAM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,≤100,1
108390012832175,Fatih Akkentli,Fatih Akkentli,≤100,4
105048025902614,Ahmet Fethan Baykoç,These ads ran without a disclaimer,≤100,1
1878939355750536,Turgay Genç,Turgay Genç,≤100,1
369391953226531,Eyüp Eroğlu,Eyüp Eroğlu,≤100,1
280841025432969,Ali Kılıç,Ali Kılıç,≤100,1
109653868261487,denizgoran_tamtekin,These ads ran without a disclaimer,≤100,1
459314071262613,Zeynettin Aydın,Zeynettin Aydın,≤100,1
101159883042946,greatprague,These ads ran without a disclaimer,≤100,1
103315052537581,Rapor Bülteni,Rapor Bülteni,≤100,2
106075391829184,Gökhan Canlı Coğlaki Mahallesi Muhtar Adayı,Gökhan Canlı Coğlaki Mahallesi Muhtar Adayı,≤100,2
671891322863187,Denizli Gurme,These ads ran without a disclaimer,≤100,1
264344238752737,Op. Dr. İpek Demir,These ads ran without a disclaimer,≤100,1
114888940432389,Medya Midas,Medya Midas,≤100,1
2244264135618666,Bünyamin Çiftçi,Bünyamin Çiftçi,≤100,1
105376981385020,Referandom,Referandom,≤100,1
103984509238399,Halk Haber,Halk Haber,≤100,1
