Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
196503497602810,Sarsabz,These ads ran without a disclaimer,13424,1
110657041281786,South Today,South Today,9415,2
565225540184937,CGTN,These ads ran without a disclaimer,5617,1
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,3677,3
224284372205279,Sajid Ur Rehman Turabi,Huzaifa Rauf,3340,3
543755195637715,Mian Aslam,Mian Aslam,3275,3
577404929008397,Public Health Association KP,Nasim Khan,1956,5
105690462092880,MM News Videos,MM Digital PVT LTD,1560,2
133648753466105,Group Development Pakistan,Group Development Pakistan,1547,3
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,1467,2
106868900876939,Faraz Chaudhry District General Secretary Jhelum,These ads ran without a disclaimer,1385,1
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1347,2
127593717315049,Jamaat-e-Islami Islamabad,Jamaat-e-Islami Islamabad,1246,1
1660420754005905,PTI G-7,PTI G-7,1215,4
102126271146803,The Rehans of Kalowal,These ads ran without a disclaimer,1123,1
2205072799804668,Zubair Feeds Pvt Ltd,Waheed Iqbal,1040,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,1039,1
141413749250183,VOA Deewa - وي.او.اې ډيوه,These ads ran without a disclaimer,1000,1
102270228609029,Abdul Wahab Ahmad,Abdul Wahab Ahmad,986,1
1706863532970589,Nasir Hashmi,Osama Rehman Butt,981,1
104415195692100,Syed Khubaib Zia,Syed Khubaib Zia,894,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,850,4
559757160829105,ASEFEdu,These ads ran without a disclaimer,821,1
108731623986929,Voice of Sindh,Voice of Sindh,695,6
248448001962868,Political record,Atif Riaz Shahid,599,2
114763757787108,Khanewal public school and college,Khanewal public school and college,559,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,542,2
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,525,1
210462877654542,Kashif Sana,These ads ran without a disclaimer,460,1
103161792280179,Kuch To Hay Na,Taha Bin Muhammad,457,1
102690905990373,Mian Zeeshan Rafique PMLN,SWIFT CARGO SERVICES,331,1
114601379914711,Hazara news 1,These ads ran without a disclaimer,329,1
439602326768171,Azhar Qazi Mashwani,Azhar Qazi Mashwani,316,1
160306424047987,بزمِ خاکسار,Safdar Hayat,314,1
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,300,1
113578877760214,Shahid Khan,Shahid Khan,293,2
109934070689499,CSS Brainery,These ads ran without a disclaimer,252,1
88853602687,Hajvery University,These ads ran without a disclaimer,247,2
131189377574,MDPI,These ads ran without a disclaimer,237,1
107345512183938,Ch Gulfam Virk - MPA PP-57,Asad Iqbal,195,1
101915372646883,observerdiplomatmag,These ads ran without a disclaimer,137,1
106169278118198,Hadi Writes,Hadi Writes,130,1
226686207933637,Syed Hasnain Hashmi,Syed Hasnain Hashmi,123,1
111683485104272,travel association,These ads ran without a disclaimer,107,1
101680251801373,Ibex Media Network,These ads ran without a disclaimer,107,2
646283719134580,Sahiwal City,These ads ran without a disclaimer,≤100,1
100302709554278,Naeem Tarar,These ads ran without a disclaimer,≤100,1
107484761969431,Agha Siraj Khan Durrani Official,Agha Siraj Khan Durrani Official,≤100,1
1951442588482863,Osama Imdad,Osama Imdad,≤100,1
179370212712433,Suivera,These ads ran without a disclaimer,≤100,1
107358084942848,Unified Law College Chiniot,These ads ran without a disclaimer,≤100,1
101080725159933,Allama Shabbir Hasan Maisami,These ads ran without a disclaimer,≤100,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,≤100,1
370211546830989,Maidaan,These ads ran without a disclaimer,≤100,1
105278319070638,1111_tdd,These ads ran without a disclaimer,≤100,1
855039231316881,Noteabley,These ads ran without a disclaimer,≤100,1
107810794432774,المعهد العربي لعلوم السلامة - Aiss,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
571956836171870,Carlo Tedesco Showroom,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,1
1095244247247145,Travel-Dude Nafiz Songram,These ads ran without a disclaimer,≤100,1
477385565779582,How to use abortion pill,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
