Location name,Amount spent (USD)
Barisal Division,≤100
Chittagong Division,180
Dhaka Division,477
Khulna Division,≤100
Rajshahi Division,≤100
Rangpur Division,≤100
Sylhet Division,≤100
Unknown,≤100
