Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,948631,86
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,153297,4
210993622366044,TVNET,TVNET,139418,38
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,107396,14
344704883576,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,96175,35
102095934751904,Deva Partisi,Deva Partisi,75000,2
1539520989621920,AK Parti Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,68383,60
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,67438,236
100431406701471,Internethaber,Internethaber,61458,12
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),43886,13
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,16086,5
255623134454073,Veli Ağbaba,Veli Ağbaba,14519,5
109922274953677,CheckZ,CheckZ,14130,1
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,12830,7
1930475813747433,Anket Araştırma Merkezi,Anket Araştırma Merkezi,12331,4
674523449330207,Yavuz Aydın,Yavuz Aydin,9873,21
2055232158049015,Dr.Şahin Talus,Dr.Şahin Talus,8686,3
2442681565757607,Tok Adam,Tok Adam,7535,5
114597108291949,Haydi..ama nereye?,Excelligents,7433,7
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,6224,2
678793932148150,Muammer Keskin,Şişli Belediyesi,5686,2
577263849368473,Mehmet Murat Çalık,Mehmet Murat Çalık,5654,2
123335290754743,Tek Devlet,Hikmet Arslan,5193,5
629825407448189,Şerdil Dara Odabaşı,Şerdil Dara Odabaşı,5072,4
1439683329600228,Ümit Uysal,Ümit Uysal,4430,20
101495115896210,Abdullah Özdemir,Abdullah Özdemir,3011,1
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,2963,2
326363220894548,Nail Çiler,Nail Çiler,2883,1
115775001476010,Bilal Saygılı,Muhammet Bilal Saygılı,2630,1
1424394931135090,AK Parti Samsun İl Başkanlığı,AK Parti Samsun İl Başkanlığı,2558,2
928921137187670,ALİ UÇAK,Volkan Erel,2544,2
102841632670929,Türkiye Gönüllüleri,These ads ran without a disclaimer,2519,10
756997834458624,Türkiye 360,Yamen Elredey,2422,12
109777492466397,CHP Antalya İl Başkanlığı,CHP Antalya İl Başkanlığı,2032,5
674246299352290,Kadim Durmaz Tokat Milletvekili,Ulvi Gelbal,1966,15
1444447882504938,Ak Parti Kayseri İl Başkanlığı,Ak Parti Kayseri İl Başkanlığı,1802,3
792468114181597,Gazete Yenigün,Gazete Yenigün,1638,13
100345912204104,Nuri Cengiz,Cumhuriyet Halk Partisi,1559,4
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,1507,4
842962915908391,Seçim Oyunu,Mustafa Mete Fisunoglu,1454,2
619126554886307,Ali Hikmet Akıllı,Ali Hikmet Akilli,1349,2
596449673702582,Gaziantep Büyükşehir Belediyesi,Gaziantep Büyükşehir Belediyesi,1312,6
117491812983397,Yurttan Sesler,Yurttan Sesler,1273,6
180284242121006,Ahmet Poyraz,Ahmet Poyraz,1250,3
100607390047925,Saadet Partisi Burdur,HASAN HÜSEYİN ERTAŞ,1177,11
815048841929079,M. Ergün Turan,M. Ergün Turan,1085,10
