Location name,Amount spent (EUR)
Attica (region),2834
Central Greece (region),198
Central Macedonia,1234
Crete,353
Eastern Macedonia and Thrace,292
Epirus (region),129
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),254
Southern Aegean,158
Thessaly,396
Unknown,≤100
Western Greece,335
Western Macedonia,111
