Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1135442,58
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,294493,17
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,86614,27
680986725302906,Roberto Mirabella,Hacemos Santa Fe,78007,38
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,69183,6
101185599412309,Marcos para Neuquén,Marcos para Neuquen,55773,8
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,52600,61
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,51159,4
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,43444,3
106057368882648,El caudillo online,El caudillo online,42928,1
109287948479430,Diario 9️⃣,diario 9,40377,79
103088924366000,Noticias d,Noticias d,36661,181
1536637056372173,InfoData35,Info Data 35,35587,2
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,31932,44
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,29141,2
171330806277312,Diego Santilli,Instituto República,26625,25
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,25944,6
1383234345334458,Ramiro Marra,Ramiro Marra,23734,9
525334380868858,Martín Lousteau,Martín Lousteau,23688,18
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,23541,5
587918571392007,Lucas Figueras,Fundación Pensar Chaco Desarrollo,23043,15
141472172555994,Sole Martinez,Vicente López,22157,3
113122186717848,Emiliano Estrada,Emiliano Estrada,20906,10
284302505110931,Juntos Tigre,JUNTOS TIGRE,18436,1
108072227440,El Territorio,El Territorio,15738,6
546669442064267,Martiniano Molina,Martiniano Molina,15339,4
101996084777901,Mariela Belski,Mariela Belski,14874,14
1002311333139930,Gobierno de Entre Ríos,Gobierno de Entre Ríos,14857,6
141991679847091,Taquion,Taquion,13622,2
480129710135,Municipio de Tigre,Municipalidad de Tigre,13389,49
109977027273576,Luis Rubeo,Luis Daniel Rubeo,13379,24
102305658071845,Uthgra Córdoba,Julian Rousselot,12997,3
652162468224695,Juan Negri,Juan Hipolito Negri Biasutti,12695,7
111600998225620,Noticias Zero,Noticias Zero,11704,4
106716278920168,Noticias Argentinas,Noticias Argentinas Web,10730,4
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,10043,2
101558075997753,Pato Bullrich y Segundo Cernadas,Fuerza Libertad,9958,1
101446999301893,Política Central,politica central,9696,12
624986924234661,Gustavo Bordet,Partido Justicialista Entre Ríos,9625,2
544640985878621,Argentinos Online,Argentinos Online,9239,14
255392011709766,Gobierno de Formosa,Gobierno de Formosa,9119,16
317140548314140,San Fernando Municipio,San Fernando Municipio,8955,2
1662250880709156,Lanús Municipio,Lanús Municipio,8900,5
187309835076743,NeuquénPost.com,Neuquen Post,8861,1
451835641522345,Marcelo Rodio,Marcelo Rodio,8580,7
604770309648894,José Lepere,José Lepere,8459,1
102744535962182,Chubut Política,Chubut Política,8205,9
107769284163260,Agencia Foco,Ecom Chaco,8197,48
227513130941976,Ignacio Torres,Pro Chubut,8054,4
363825283650115,Vicente López,Vicente López,7953,2
369181306485506,Patricia Cubria,showercomunicacion,7854,6
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,7417,6
947520791967929,Claudio Poggi,Claudio Javier Poggi,7349,7
108999798363368,Primicias Neuquinas,Primicias Neuquinas,7341,2
307661541236,Grupo La Provincia,GLP,7148,37
585157608249952,Nicolás Russo,Nicolás Russo,6915,5
152351941446339,Jorge Milton Capitanich,Chaco Gobierno de Todos,6901,22
155326881225340,Cristian Ritondo,Hablen de a uno,6711,2
110890318187982,Escucharte Santa Fe,Darret,6588,2
699758330894365,Actualidad Argentina,Actualidad Argentina,6165,4
238608056195754,Leandro Busatto,Leandro Busatto,6094,16
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,6022,4
331459911021936,Lalo Stelatto,Lalo Stelatto,5896,16
111064391804839,Argentina Productiva,Argentina Productiva,5762,4
165681500642208,Matias Aguirre,Amor x Bera,5750,2
1639126129662368,La Nota Web,La Nota Web,5674,4
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,5187,5
107919011974055,Hoy Sur,Hoy Sur,5115,4
190356261138005,Leandro Zdero,Leandro Zdero,5002,3
672238573214250,Diego Arévalo,Diego Arévalo,4991,2
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,4909,12
386830351387514,InfoSanLuis.com,InfoSanLuis.com,4876,12
126123414129628,Que Pasa Salta,Que Pasa Salta,4821,1
269810603537426,Esteban Lenci,Esteban Lenci,4786,3
107631983989726,Argentina Federal,Argentina Federal,4757,4
782697941744883,Catamarca Capital,Catamarca Capital,4677,4
105633261896594,Hola Santa Fe,Hola Santa Fe,4606,8
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,4564,6
110492713536,Santa Fe Capital,Santa Fe Capital,4555,2
138406616275954,Marcelo Orrego,Producción y Trabajo,4505,2
100120102809604,Jose Antonio Bernal,Jose Antonio Bernal,4428,2
131381938371647,Corta La Bocha Noticias,Corta La Bocha,4392,2
221792280182,Municipalidad de Rafaela,Municipalidad de Rafaela,4383,14
335926266503071,7D,7D,4361,4
101349631999937,Noticias para el Cambio,Noticias para el Cambio,4337,23
104467675569372,Resumen Central,Resumen Central,4265,9
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,4247,3
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,4224,5
1782770091995310,Mariano Castagnaro,Mariano Lucas Castagnaro,4213,1
362315123823816,Municipalidad de San Miguel de Tucumán,Municipalidad de SM de Tucumán,4189,2
356443342920,Somos Oncativo,Nicolas Ariel Filoni,4177,1
544986472243896,Data Diario,Data Diario,4145,3
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,4114,3
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,4071,4
188988467785959,José Cano,José Cano,4056,1
100781262773132,Un San Martín Distinto,Un San Martín distinto,4018,1
108679841853325,Contame Más,Contame Más,4017,4
186159618095984,Julio Zamora,Municipalidad de Tigre,3954,10
452525851510103,Nicolás del Caño,Frente de Izquierda,3910,2
125183747539071,Noticias Argentinas,Noticias Argentinas,3818,47
1188673574495575,Laura Stratta,Laura Stratta,3679,3
238546219688035,Felipe Alvarez,Fundación Innova La Rioja,3522,2
109301321543745,Matías Taccetta,Pro Chubut,3483,4
453322228178109,Radio Provincia del Chaco,Ecom Chaco,3421,13
154643514568743,Sergio Abrevaya,Sergio Abrevaya,3379,5
134751226547299,Joaquín De la Torre,Joaquin de La Torre,3353,8
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,3335,17
259111760849274,Federico Angelini,Juntos por el Cambio,3295,18
118736245504093,TOTI  Intendente,TOTI  Intendente,3273,7
1573583459600036,Legislatura de Córdoba,Legislatura de Córdoba,3257,4
104375948431009,Agenda 2030.lat,Agenda2030.lat,3242,3
818037774927568,Noticias de Aca,NDA!,3211,2
1405120706440456,Conclusión,Diario Conclusión,3189,10
152734418136602,Claudio Lozano,Unidad Popular,3176,2
443594262328472,Lisandro Enrico,Lisandro Enrico,3161,4
141882839166950,Tres Lineas,Tres Lineas,3058,2
445691695763603,Eber W. Solis,Eber Wilson Solis,3030,2
296099692189532,Martin Menem,Martin Alexis Menem,3005,1
857382087671921,Maxi Abad,radicalesorg,2968,23
1064807416890278,Emilio Baistrocchi,Emilio Baistrocchi,2949,1
1452353831716808,Gustavo Canteros,Proyecto Corrientes,2912,7
164433833587600,Todo Negativo,Todo Negativo,2909,1
289594974509402,Senado BA,Senado BA,2831,7
110276628358382,El Autónomo,El Autónomo,2825,2
980562078650430,Rosalía Fucello,Rosalía Fucello,2759,2
108005414995696,Ambito Catamarca,Ambito Catamarca,2700,4
131028307231874,Cristina Britez,Cristina Britez,2698,3
109366551880108,Jaime Perczyk,Lucas Nahuel Diaz,2686,2
442285665919263,Enrique Cresto,equipo digital,2681,3
100854288886307,Zonales,Comunicacion Editorial Grafica Argentina,2661,16
103944978682114,Lado B Noticias,Lado B Noticias,2631,5
755993527765325,Franco Aranda,Franco Aranda,2620,2
233734300112003,Juan Monteverde,Ciudad Futura,2566,4
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,2497,10
105791202046721,Punto Ushuaia,Punto Ushuaia,2471,10
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,2443,6
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,2438,2
102570774863673,LOBBY,LOBBYEscuela,2392,11
1592542994388441,Martin Goerling,Martín Goerling,2390,2
104576054784633,Soy Cordobés,Soy cordobés,2353,13
932271400151125,Daniel Lavatelli,Luis Daniel Lavatelli,2346,1
1960408947531757,Germán Alfaro,Municipalidad de San Miguel de Tucumán,2300,1
191070084387668,Diego Giuliano,Diego Giuliano,2294,2
274883916030955,Pablo Losada,United Business Arg,2281,3
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,2267,4
289910177711776,Gobierno de Tucumán,Gobierno de Tucumán,2251,5
219074291500100,Hugo Marcucci,Hugo Mar,2218,4
106022882033350,Puntopolitico,PuntoPolitico,2202,2
1469247346700561,Principios Diario,Principios Diario,2178,4
104549218292037,Urgente Hoy,Urgente Hoy,2153,5
1347237252022683,El Diario Norte,Noticias de mi barrio,2134,4
431959746976381,Alcides Salomón,Alcides Salomón,2102,2
1605180749766737,Sergio Miodowsky,Sergio David Miodowsky,2088,1
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,2046,1
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,2036,3
1540756842902100,Municipio de Luján,Municipio de Luján,2031,2
101512085021870,Jimena de la Torre,Jimena De La Torre,2031,1
106388957973794,Abogados En Acción,ABOGADOS EN ACCION,2022,1
1676408809269820,Municipio Bahía Blanca,Municipalidad de Bahía,2005,1
405286979631486,Javier Forlenza,Javier Forlenza,1999,2
543106696185653,Lucas Simoniello,Lucas Simoniello,1984,2
1567154286880194,Marcelo Albaca,Marcelo Albaca,1974,5
1632364173709710,Juan Cruz Curá,Juan Cruz Curá,1970,1
1431888320420117,La Izquierda Diario,La Izquierda Diario,1964,1
2194919247400582,Andrés Watson,Andres Guillermo Watson,1910,3
105132645589543,Construyendo - Gral. Pueyrredon,Construyendo,1886,2
427271967380241,Lucas Delfino,Lucas Delfino,1811,3
100906542624841,Primero Rio Grande,Primero Río Grande,1806,8
498227194249602,Es la Politica,EslaPolitica!,1795,2
356747581107006,Fabián Palo Oliver,Fabián Palo Oliver,1785,3
316056528999754,Periodistas x el planeta,Periodistas por el Planeta,1781,1
946865078672122,Miguel Nanni,Agustin Nanni,1777,1
109423227543495,Carlos Banacloy,Carlos Banacloy,1752,2
223506754358437,LaOpinionPopular.com.ar,Carlos Blas Garcia,1751,1
141231856052932,Evert Van Tooren,Evert Van Tooren,1732,2
134557130216408,Jorge Jofré,Jorge Jofre,1714,1
1540115579589194,Pablo Corsalini,Pablo Corsalini,1691,2
103458005651550,La Adicional Salta,Marcela Florencia Perez,1687,1
101084180600854,Juan Jose Orrego,Juan Jose Orrego,1685,1
149721655226597,Oscar Cachi Martinez,Oscar Martínez,1675,1
105493327767840,Newsweek Argentina,Newsweek Argentina,1626,34
304176325478,La Política Online,La Política Online,1603,3
1466847683532406,Sebastián Neuspiller,Sebastián Neuspiller,1587,1
110865707335726,PRO La Pampa,PRO La Pampa,1581,3
1726365124243504,Clara García,Clara Garcia,1569,3
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,1568,4
358162257947051,Ricardo Bussi,Ricardo Matias Mercado,1547,5
819858528127384,Santiago Igon,Santiago Igon,1527,2
114299924620455,Andrés Antonietti,Andres Antonietti,1498,2
439141789570154,Livio Gutierrez,Livio Gutierrez,1498,2
660416864150494,Obras La Pampa,Obras La Pampa,1497,6
1275311129309933,Marcos Koopmann,Marcos Koopmann,1493,1
640722522699699,Sergio Checho Basile,Sergio Jose Basile,1493,5
643513979193133,Unidos por Beatriz,Neuma,1489,6
551027964955087,Julio César Martinez,Julio Cesar Martinez,1478,1
914256738635117,Agustín Romano Norri,Agustin Jose Norri,1469,1
1425092494372471,Alejandro Finocchiaro,Alejandro Finocchiaro,1468,7
414147902070636,Políticas para la República,Políticas para la República,1466,7
110673408360783,Seciti,"Secretaría de Ciencia, Tecnología e Innovación",1459,3
742755562475908,Javier Noguera,Javier Noguera,1458,1
