Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,8008,4
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,534,3
1451998975071651,Mario Silvera Intendente,Mario Fabian Silvera Araujo,384,1
339506493370193,Richard Sander,Richard Saul Sander Darín,302,3
102652064888705,REDUY.net,REDUY,249,1
860395507438977,Compromiso con el cambio,Santiago Raffo Arias,126,1
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,104,1
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,≤100,1
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,≤100,1
104067812304113,Genetic Systems,These ads ran without a disclaimer,≤100,2
1594044310858453,Caring | Church of Jesus Christ,These ads ran without a disclaimer,≤100,2
107504087800459,ZimVie Dental,These ads ran without a disclaimer,≤100,2
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
106883638833589,El Cambio Posible,These ads ran without a disclaimer,≤100,1
100860802065599,LyN BioLearning,These ads ran without a disclaimer,≤100,2
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100,1
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100,2
10750083165,The Africa Report,These ads ran without a disclaimer,≤100,1
116780567115083,Tissue Online Latinoamérica,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
