Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,73346,9
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,55817,13
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,15347,8
14312764639,Atiku Abubakar,The Atiku Campaign,14365,2
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,13066,9
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,11532,1
102126542194217,Reps Aspirants Forum -RAF,Reps Aspirants Forum -RAF,11346,2
103018869332378,BantuPage,Ikechukwu Orji,10453,8
102169824695398,Rero TV,Oghenebrorhie Okotie,8434,17
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,6458,8
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,5629,1
110635338055920,Cedanac Resources,Cedanac Resources,5140,1
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,4671,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4626,2
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,4022,4
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,3931,2
100519749481655,Labour Party Ogun State,Ajibola Adeboye,3776,1
114699661524712,Crowd1 Global Investment,These ads ran without a disclaimer,3535,1
654180731859809,T-Police,T-Police,3492,2
215863191948778,Frank Nweke Jr,Frank Nweke Ii,3283,3
101622722635138,Advocacy For Good Governance,Nnadi Sunny,3032,8
606800679765375,Voice2RepNg,Accountability Lab Nigeria,3022,1
103177569070325,Ibrahim Babajide Obanikoro,adeToyan Adeniji-Adele,2987,1
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",2768,6
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,2731,4
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,2715,1
106355637651765,Gombe Media & Publicity,Gombe Media & Publicity,2622,5
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,2359,6
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2306,1
120346118099706,BrandPower,BrandPower,2306,1
548855585503561,Panda-tut  Enterprises Limited,Panda-tut Enterprises Limited,2020,1
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,1898,1
108300928112742,234 Intel,234 Intel,1873,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,1852,3
105308565798628,The Paragon,Paragon Nigeria,1643,1
126460284139483,Nigerianeye,NigerianEye,1638,1
171885956874687,Because Of Our Tomorrow,BOOT Party,1635,1
104301685797883,New sokoto with Ahmad Aliyu FCNA,New sokoto with Ahmad Aliyu FCNA,1600,1
100202924924063,Page 36,Page 36,1584,9
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1520,3
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1453,4
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,1408,1
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1406,3
111653564970967,ObiDatti Online Campaign TV,ObiDatti Online Campaign TV,1384,1
238902259556388,Nigerian Women Trust Fund,The Nigerian Women Trust Fund,1338,3
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1309,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,1237,2
103959275862698,TYCON 2023,Tycon,1134,2
2249254108728941,Alh. Yahaya Barambu Project,Alh. Yahaya Barambu Project,1028,1
359560058085455,Ismaila Uba Misilli,Ismaila Uba Misilli,992,3
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,986,1
1818808125006067,Safiyanu Danladi Mairiga,Safiyanu Danladi Mairiga,824,1
110115410861584,Gombe Geographic Information Systems,Gombe Geographic Information Systems,810,1
101823079342344,Gani Akokhia,Gani Akokhia,798,1
111613868484577,Politicsnow,Politicsnow,766,1
106900875202419,Newsflow.com.ng,newsflow,700,1
878141452335886,The Hope For Nigeria,Kerry Kenu,689,3
111829092211956,CNBC Africa,These ads ran without a disclaimer,625,1
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,563,2
101020222725519,Dist. Senator Osita Izunaso,Comr Azubuike Ishi Nworji,557,1
108978058328287,Federal Govt. Grant,These ads ran without a disclaimer,526,1
103004258030272,Imoh Inyangette,Imoh Inyangette,523,1
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,507,1
376152472413239,Kwara State Government,Fafoluyi Olayinka Micheal,492,1
100286655119854,Edo State Ministry of Environment and Sustainability,These ads ran without a disclaimer,454,1
941085862654619,Raising Star Crew,Raising Star Crew,451,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",423,1
114899590230768,Hon. Rahman Owokoniran,Nature Of God Foundation,371,1
108543635359922,KLAYF,KLAYF,311,10
119921809408007,Don King Media,Don King Media,239,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,201,2
115776501398471,Vogue livings,These ads ran without a disclaimer,194,1
104101969253663,Wristband.NG,These ads ran without a disclaimer,180,1
102305439431641,Andrew A D Wilson,These ads ran without a disclaimer,157,1
105675589097240,Clean Earth Solar,These ads ran without a disclaimer,110,1
100856059510675,Confie Zara,These ads ran without a disclaimer,≤100,1
108543635359922,KLAYF,These ads ran without a disclaimer,≤100,1
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,≤100,1
