Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,5115,96
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,4772,53
102329728050606,Yes23,Yes23,3389,52
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2826,7
927439480613235,Minerals Council of Australia,Minerals Council of Australia,2648,3
10113538711,WWF-Australia,WWF-Australia,2097,28
160054227468,World Vision Australia,World Vision Australia,1337,13
104180525925926,Fair Australia,Advance Australia,1280,69
1776727752614025,Glencore,Glencore Australia,1119,13
89794331215,Oxfam,Oxfam Australia,823,44
184543928960,National Party of Australia,National Party of Australia,793,2
172094012830551,Australian Paralympic Team,Paralympics Australia,740,26
92824008332,Plan International Australia,Plan International Australia,733,19
308746806571901,Advance Australia,Advance Australia,721,2
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,713,10
105140971475089,Chuffed.org - Australia,Chuffed.org,657,3
231341250224498,Australian Ethical Investment,Australian Ethical Investment,599,20
113998151684022,Referendum News,Advance Australia,551,12
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,511,2
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,495,3
694832627392516,Prime Super,Prime Super,473,21
125812604095801,Invasive Species Council,Invasive Species Council,444,48
447447719391089,Health Care Providers Association,Health Care Providers Association,440,4
101791315693,Destiny Rescue,Destiny Rescue,437,6
471390022952217,APPEA - Our Natural Advantage,APPEA,404,45
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,399,25
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,362,5
105348385388237,Senator Babet,Senator Babet,351,11
352953834815624,Jason Wood MP,Jason Wood MP,333,4
100162559396,The Australia Institute,The Australia Institute,319,4
8422338499,The Wilderness Society,The Wilderness Society,315,28
10852627380,World Animal Protection Australia,World Animal Protection Australia,265,45
1445863699024135,Business Council of Australia,Business Council of Australia,247,10
114071581968095,Liptember,Liptember,233,56
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,233,17
134712696593275,Dan Andrews,Daniel Andrews MP,227,2
108695110952294,Greens MPs,Greens MPs,222,8
461218903956271,Sperm Donors Australia,Sperm Donors Australia,222,16
112129948486119,National Poll,Curious Minds Media Pty Ltd,218,3
191414167860517,David Littleproud MP,David Littleproud MP,215,3
103497169185687,𝐊𝐞𝐲 𝐭𝐨 𝐬𝐮𝐜𝐜𝐞𝐬𝐬,These ads ran without a disclaimer,204,10
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,203,10
344541828914372,CFMEU WA,CFMEU Construction & General Western Australia Branch,200,3
100385049145414,Allegra Spender,Allegra Spender MP,200,10
200819325600,ActionAid Australia,ActionAid Australia,198,25
59024478936,Monash University,Monash University,197,14
117058357932949,Constitutional Equality,Constitutional Equality,187,7
144975872321975,Market Forces,Market Forces,187,9
1606464386255025,Western Rivers Alliance,Western Rivers Alliance,185,29
36002998891,City of Sydney,City of Sydney,174,3
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,170,6
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Phillip Thompson OAM MP,168,1
118601381509264,Public Transport Victoria,Public Transport Victoria,168,1
107939487783753,Garth Hamilton MP,Garth Hamilton MP,164,12
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,152,6
125627804305487,Rick Wilson,Rick Wilson,142,4
101791443183,Melbourne Water,Melbourne Water,136,1
100967115751672,Marinus Link,Marinus Link Pty Ltd,132,16
280996218747910,Tim Richardson,Tim Richardson,131,10
