Location name,Amount spent (EUR)
Central Finland,167
Central Ostrobothnia,≤100
Etelä-Savo,≤100
Kainuu,≤100
Kymenlaakso,107
Lapland (Finland),≤100
North Karelia,≤100
Northern Ostrobothnia,228
Ostrobothnia (region),103
Pirkanmaa,374
Pohjois-Savo,134
Päijät-Häme,182
Satakunta,120
South Karelia,≤100
Southern Ostrobothnia,109
Southwest Finland,388
Tavastia Proper,111
Unknown,≤100
Uusimaa,1431
Åland Islands,≤100
