Location name,Amount spent (ARS)
Buenos Aires,1211005
Catamarca,53136
Chaco,129279
Chubut,143715
Ciudad Autónoma de Buenos Aires,696465
Corrientes,47850
Córdoba,1396032
Entre Rios,138772
Formosa,35618
Jujuy,108750
La Pampa,156878
La Rioja,33485
Mendoza,149932
Misiones,135482
Neuquén,920981
Río Negro,252380
Salta,296665
San Juan,226326
San Luis,109268
Santa Cruz,19933
Santa Fe,313197
Santiago del Estero,29067
Tierra del Fuego,93452
Tucuman,146160
Unknown,123
