Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
111300838038838,ร้อย รักษ์ โลก,These ads ran without a disclaimer,5056,3
161651553861945,Amnesty International Thailand,Amnesty International Thailand,3976,3
106604711000879,Meta,These ads ran without a disclaimer,2967,1
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,2512,3
115496146572483,เขารูปช้างพลังใหม่,เขารูปช้างพลังใหม่,2317,3
110934958280202,The Klass Clinic,These ads ran without a disclaimer,1376,4
104427797605274,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,1039,12
546416699215073,ห้องสื่อครูคอม,Krisada Khamma,894,1
407898662607436,GSB Society,These ads ran without a disclaimer,670,2
100116198593167,Day shop,These ads ran without a disclaimer,581,1
266172157730,คนค้นฅน,คนค้นฅน,568,5
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,520,4
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,486,1
107049011690241,น้ำมันมะพร้าวสกัดเย็น-เพจหลัก 0873470055,These ads ran without a disclaimer,423,2
105129035913004,ကိုရဲနောင်း,These ads ran without a disclaimer,417,1
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,367,4
100624122148338,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,352,40
114319934867268,realtyth.thailand,These ads ran without a disclaimer,347,1
105347558390671,นริสสร แสงแก้ว,Attaporn Pohkaew,322,4
110766468644579,อนันต์ ปรีดาสุทธิจิตต์,ณัฐกวิน ปรีดาสุทธิจิตต์,311,7
104571979194914,ปานทิพย์  พิมพ์พิชชา  ชัยศุภกิจเจริญ,Rujirat Pojaruen,296,1
100625449305797,The Eastern Ville,These ads ran without a disclaimer,266,1
110325275488,efinanceThai,efinanceThai,249,1
251576523395330,พีรพล ทะต่อม-Peerapol Thatom,Peerapol Thatom,243,1
106664485191987,EDGE Invest,EDGE Invest,239,4
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",236,3
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,230,4
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,216,2
972019486321939,บู้ จเด็ศ จันทรา,จเด็ด จันทรา,215,2
105125715202609,ส.ส.ไผ่ ลิกค์,ส.ส.ไผ่ ลิกค์,212,2
103943018154038,บุญสืบ จันทร์แจ่มศรี ปุ๊,บุญสืบ จันทร์แจ่มศรี,206,1
108162078413935,capitalread.co,capitalread.co,193,1
112017071908382,ปอเจริญวิศว์ โสมวงษ์-ปอ เบอร์ 2,Pocharoenwit Somawong,191,1
105711950893323,The Modernist,บริษัท โอพีเนียน มีเดีย จำกัด,188,3
112106531796868,อานนท์ สุวรรณจิระ -เพื่อบ้านอำเภอ,These ads ran without a disclaimer,185,1
101831726085555,พรรครวมแผ่นดิน,พรรครวมแผ่นดิน,185,1
107612328588715,The Voters,สันติสุข กาญจนประกร,183,6
330043837604755,เก๊าท์จ๋า ลาก่อน,These ads ran without a disclaimer,171,1
152665702176493,Ringsideการเมือง,Ringsideการเมือง,167,3
530945957405983,Nitipon Piwmow - นิติพล ผิวเหมาะ,นิติพล ผิวเหมาะ,165,1
105546651850693,วีรนันท์ ฮวดศรี-Weeranan Huadsri-ทนายป๊อก,Weeranan Huadsri,164,1
101941938189180,Book Pook,These ads ran without a disclaimer,157,2
133289766719450,Chewathai PLC,These ads ran without a disclaimer,154,1
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,Thanachit Phraemuang,151,2
488777694841088,เสื้อยืดวินเทจ  Byฐานิตา,These ads ran without a disclaimer,149,1
372491272866498,Otpthailand,Otpthailand,146,4
538633149666112,กวีวงศ์ อยู่วิจิตร-บางนา พระโขนง พรรคเพื่อไทย,กวีวงศ์ เบิด อยู่วิจิตร,145,1
539119526485380,ทนายใหญ่ ธิมาชัย,ใหญ่ ธิมาชัย,142,1
109316932096944,ดร.พร้อมพงศ์ นพฤทธิ์ - Dr.Prompong Nopparit,Prompong Nopparit,142,1
102895935319115,วิพุธ ศรีวะอุไร - Viput Srivaurai,วิพุธ ศรีวะอุไร - Viput Srivaurai,140,1
174674890018644,นายเดชอิศม์ ขาวทอง นายกชาย,Phetai Sretrairat,140,1
447901588975127,วัดอุภัยภาติการาม  หลวงพ่อโต ซำปอกง,These ads ran without a disclaimer,134,1
365923533756876,Kleens อกไก่ปั่น,สันตยุต ทองวิลาศ,133,1
104769961794110,อินทรัตน์ ยอดบางเตย,อินทรัตน์ ยอดบางเตย,124,1
102262341944500,ตกผลึก Books : ความรู้ท่วมหัว เอาตัวให้รอด,These ads ran without a disclaimer,122,2
100761582502948,จารุพล เรืองสุวรรณ - อาจารย์จา,Charupol Ruangsuwan,104,1
277143792910800,เฉลิมพงศ์ แสงดี - Chalermpong Saengdee,เฉลิมพงศ์ แสงดี - Chalermpong Saengdee,≤100,1
841504069272304,รชตะ ซี ด่านกุล,รชตะ ด่านกุล,≤100,2
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
108508377637861,มุ้งจีบพระราม2 โรงงานผลิตมุ้งจีบ มุ้งลวด เหล็ดดัดทุกชนิด,กุหลาบ บัวสด,≤100,1
114914794432449,กฎหมายใช้สอบราชการ by Æ+,กฎหมายใช้สอบราชการ by Æ+,≤100,1
113128707487279,บารมี สิ่งศักดิ์สิทธิ์ 88,These ads ran without a disclaimer,≤100,1
1608117742764845,Trip กะ Dolls,These ads ran without a disclaimer,≤100,1
127090236957342,balloonbloom.bkk,These ads ran without a disclaimer,≤100,1
102721728305247,ทีมภูเก็ตหยัดได้,ทีมภูเก็ตหยัดได้,≤100,1
102635682856837,Hot Politician,These ads ran without a disclaimer,≤100,2
112599011798020,熱門小說&短劇精選,These ads ran without a disclaimer,≤100,1
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100,2
100140256273659,Lang shop ประมูลเสื้อผ้ามือ2,These ads ran without a disclaimer,≤100,1
103424271193720,โคมคำหัตถศิลป์ - ขายฉัตร ฉัตรพระ สัปทน โคมไฟ พุ่มดอกไม้เงิน พุ่มดอกไม้ทอง,These ads ran without a disclaimer,≤100,1
175410509263870,Thai Watsadu,These ads ran without a disclaimer,≤100,1
419194105534551,1993 Vintage's shop,These ads ran without a disclaimer,≤100,1
339711549372518,Hertz Philippines,These ads ran without a disclaimer,≤100,1
109569663928564,Stay with Prabowo,These ads ran without a disclaimer,≤100,1
884935988188624,Tokyo Gov,These ads ran without a disclaimer,≤100,1
103874242354782,Mayra Katarina Barck,These ads ran without a disclaimer,≤100,1
101908602620770,Quouch,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
