Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
990747367737692,Cătălin Drulă,Uniunea Salvați România,5529,7
275621429636078,Fără Penali în Funcții Publice,Fără Penali în Funcții Publice,5098,3
291177524360702,Partidul Social Democrat,Partidul Social Democrat,3543,20
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,3022,33
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,1872,3
178362315106,European Parliament,European Parliament,1666,9
321890494859228,Vlad Gheorghe,Vlad Gheorghe,838,11
146599018696771,NATO,NATO,690,2
114319753592403,AFACERI.news,Trend Communication,630,12
100187575506085,Bogdan Balaniscu,Partidul Social Democrat,579,5
147547541961576,Council of the European Union,Council of the European Union,470,4
149371012371397,Newsweek Romania,Newsweek Romania,378,7
107029625474765,Nicușor Halici,PSD Vrancea,369,4
100174096112403,Presa Nemțeană,Presa Nemțeană,334,3
686190454826244,Declic,Declic,333,10
557284874779877,Mihai Coteț,Mihai Cotet,300,3
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,294,5
821269587938298,Alina Gorghiu,Alina Gorghiu,289,3
163943696987223,Ziarul Puterea,Ziarul Puterea,267,24
333606539787,UNICEF Romania,UNICEF Romania,262,2
278117815576023,EU Justice and Consumers,EU Justice and Consumers,229,14
113883531589968,PeBune Neamț,PeBune Neamț,215,2
731035500293728,Siegfried Muresan,Siegfried Muresan,201,1
1780528075550888,USR Vrancea,Uniunea Salvați România - USR,200,1
112345707300432,Gianina Șerban,Gianina Șerban,198,1
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,196,7
1156150484398630,MozaiQ,MozaiQ,189,3
104369154745548,Diana Stoica,Diana Stoica,189,3
107236228539491,Ion Belu,Ion Belu,185,5
102743169253473,Reciclăm în România,Reciclăm în România,170,32
104214448943442,Adrian Niță,Adrian Niță,169,1
103971266033940,Mihai Enache,Mihai Enache,161,6
100819095420980,Daniel Palaghianu,USR Bihor,154,1
109097618335138,Eduard Mititelu,Eduard Mititelu,152,4
105478525821976,Gheorghe Cârciu,Partidul Social Democrat,142,1
364996840328403,Asociația Liga Albanezilor din România,ALAR,130,1
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,129,1
1559885467641191,Râul Alb,Râul Alb,127,8
827831393930594,Alin Ignat,Alin Ignat,127,2
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,121,1
108295090637741,ASAP România,Fundatia The Institute,121,2
109445158308624,De fapt,DeFapt.ro,120,3
873737539404529,USR Timiș,USR Timiș,117,2
119062894525176,Coridor deplasări nemotorizate pentru agrement: Centru - Insula de Agrement,S.C. EFFECT DESIGN S.R.L.,115,1
100984538456634,Florin Barbu,Florin Barbu,114,4
110410867220680,Raoul Trifan,USR Timiș,111,1
309461116236478,USR Florești,Partidul Uniunea Salvati Romania,108,1
647907398718329,USR Turda,USR PLUS Cluj,105,1
104417752138292,Claudiu Târziu,Claudiu Târziu,103,2
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,103,1
360184320712594,Raluca Turcan,Partidul Naţional Liberal,103,11
1449284915381234,Ionel Bogdan,PNL Maramureş,≤100,2
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,≤100,7
187632491860732,Sebastian Cernic,Sebastian Cernic,≤100,1
114237203329659,Lucian Sova,Lucian Sova,≤100,1
439359429854762,USR Dobroești,USR Ilfov,≤100,1
