Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
109770755848061,Suzano,Suzano SA,15865,19
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,10993,343
171169022896525,Guaraná Antarctica,Ambev,9827,1
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,6330,106
301774903545521,Brasil Paralelo,Brasil Paralelo,6254,76
333720355130,Petrobras,Petrobras,5819,23
159103797542,Greenpeace Brasil,Greenpeace Brasil,5122,158
130458937054870,Governo do Estado do Paraná,Governo do Estado do Paraná,4692,4
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,4395,71
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,2946,4
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,2632,3
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2462,16
101189854802059,Revista Oeste,Revista Oeste,2427,13
165175370206522,Citi Brasil,Citi Brasil,2368,2
131844590198876,Prefeitura de Porto Alegre,Prefeitura de Porto Alegre,2330,36
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,2153,4
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,2032,124
109305521866135,Onça Davi,These ads ran without a disclaimer,1688,1
106869981440689,Brasil Certo,BRASIL CERTO,1560,15
330379553673497,Oxfam Brasil,Oxfam Brasil,1535,158
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,1301,21
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,1206,10
843985505628610,Órigo Energia,Órigo Energia,1178,4
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,1158,10
113165042099382,Brasil 61,Brasil 61,1022,9
104738421003389,InvestNews BR,Easynvest,945,23
263563620333111,Eduardo Braga,Carlos Braga,943,5
339804526194,Avon,AVON COSMETICOS LTDA,919,1
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,899,23
102809325164881,Um Só Planeta,Editora Globo,874,3
910633749008804,Assembleia Legislativa do Estado do Rio Grande do Sul,These ads ran without a disclaimer,829,2
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,809,6
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,716,2
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,715,101
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,662,12
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,623,52
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,613,33
197587446941661,Valor Econômico,Editora Globo,570,9
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,543,2
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,527,3
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,525,27
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,507,104
113005112093720,Aldo Solar,Aldo Solar,462,2
258088921369,TOTVS,TOTVS,457,6
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,455,7
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,453,21
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,417,40
882711178477066,Ideia Circular,These ads ran without a disclaimer,381,2
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,375,10
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,371,4
373178502706775,Colégio Marista Rosário,Colégio Marista Rosário,369,41
7970426802,WWF-Brasil,WWF-Brasil,356,41
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,352,3
100106159009340,Marcelo Messias,MARCELO MESSIAS,340,1
106833412259357,Gstic.rio,Gstic.rio,339,4
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,335,12
405696379766191,Angelo Coronel,ANGELO MAR1 CORONEL DE AZEVED0 MARTINS,307,2
2323904661180742,All Out Brasil,All Out,300,5
239977579362882,Blue3,Blue3 Investimentos,296,6
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,283,34
108748565833974,Purpose,These ads ran without a disclaimer,280,1
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,278,20
263199020531986,JOTA,JOTA,270,6
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,269,7
2209636419286152,Elismar Prado,Elismar Prado,262,5
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,250,8
110225312350543,Nova Escola,Associação Nova Escola,246,4
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,239,22
587065281989375,Topazio Neto,Topazio Silveira Neto,230,4
1823290424577861,Felipe Camarão,Felipe Costa Camarão,227,2
151756254136,Enel Brasil,Enel Brasil,226,1
112611878134650,Nordeste Potência,Instituto ClimaInfo,226,3
109969661591759,Delegada Laryssa,These ads ran without a disclaimer,225,3
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,221,3
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,220,30
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,218,24
180409628639048,Oi Futuro,These ads ran without a disclaimer,212,3
271070706391564,Prefeitura de Paraíso do Tocantins,Prefeitura de Paraíso do Tocantins,210,3
241789676153937,Carlos Humberto,Carlos Humberto Metzner Silva,209,3
270534889645562,Prefeitura de Extrema,Prefeitura Municipal de Extrema,207,9
139585730140435,Allyson Bezerra,Allyson Bezerra,203,3
413779298643133,Sindifort Sindicato,Sindifort _Sindicato dos Servidores Municipais de Fortaleza,199,3
131497886977001,Associação Paulista de Medicina,Associação Paulista de Medicina,196,4
102371016084907,Festival Em Canto,Instituto Rosa dos Ventos,194,2
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,194,2
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,192,3
348704312899125,foconofato,FOCO NO FATO,186,17
829368233741496,Colégio Paiva Andrade,These ads ran without a disclaimer,185,12
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,184,4
163893463708223,Marcelo Vitorino,IDP,183,12
208884825929448,Josias Gomes,Josias Gomes,176,12
194918207213417,IMP Concursos,IMP Concursos,175,2
102275945221840,Portal Tucumã,Portal Tucumã,174,133
107318201742773,Gerador de Votos,Carlos Bomfim,171,18
265325206900552,Professora Flávia Rita,These ads ran without a disclaimer,170,1
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,169,14
1452476871646616,Diário MS News 2,Diário MS News,169,1
170166996524709,Orlando Morando,Orlando Morando Junior,168,8
143803862450980,Célio Studart,Célio Studart Barbosa,168,4
265966374107268,Melhores do Ano,®Rede JAPE de Comunicação,165,10
269629626488137,Amazônia Passa Aqui,Amazônia Passa Aqui,161,7
1737308239666824,Janad Valcari,Janad Marques De Freitas Valcari,160,15
274527822566791,Ciro Nogueira,Ciro Nogueira,154,8
891180830902173,JBS,These ads ran without a disclaimer,153,2
1428132084066329,Prefeitura de Prudentópolis,Prefeitura de Prudentópolis,151,1
425215080864180,Pfizer Brasil,Pfizer,151,2
103356970098314,Geleia Protetor,Vlademir Galdino,149,1
765667336867771,Talíria Petrone,Talíria Petrone Soares,148,7
1846315508945599,Jovem Pan Itapetininga,Milton De Oliveira Junior,147,3
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,146,21
1573310519364782,Paulo Sérgio,Paulo Sérgio Ferreira,143,5
110627197066277,Leandra Prefeita,Leandra Guedes Ferreira,143,1
158153364906858,Denis Bezerra,Denis Bezerra,140,5
668740406510540,Mercur,These ads ran without a disclaimer,140,3
328436800579482,Henrique do Paraíso,Henrique Stein Sciascio,139,1
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,138,3
103654108205888,Fonasefe,CAJUINA PRODUÇÕES E MÍDIA DIGITAL,138,3
391540320944905,Prefeitura de Uberlândia,Secretaria Municipal de Governo e Comunicação - SMGC,137,3
104648831582042,Prefeitura de Tupaciguara,Prefeitura de Tupaciguara,134,4
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,134,4
101132704939097,Portal RealTime1,REAL TIME 1,132,4
111673578430242,Koo Brazil,These ads ran without a disclaimer,131,2
251235795032635,Itamar Borges,Itamar Borges,131,2
441602952530407,Colégio Marista Assunção,Colégio Marista Assunção,130,29
1528518104055044,Dr Daniel Santos,Dr. Daniel Santos,130,20
109118887469889,Tarcisio Carvalho,Tarcisio Moreira De Carvalho,128,5
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,128,56
485038291601083,Colégio Marista Ipanema,Colégio Marista Ipanema,127,27
314213892042373,Diego Garcia,Diego Garcia,126,3
115172553721431,Perfil Brasil,Grupo Perfil,124,8
