Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,521269,1
543788999005363,ORIGO,Mediaworks Hungary Zrt.,209923,10
109637397268775,Nyugati Pályán,Splendidea Communications Kft,158583,3
248172631940,Mandiner,Mediaworks Hungary Zrt.,97429,11
191461774219575,hirado.hu,hirado.hu,86346,30
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,73651,8
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,71824,8
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,70775,8
1534911313439123,Ripost,Ripost,68692,9
149061108240,Kocsis Máté,Fidesz frakció,67306,7
2123879007657024,Momentum Eger,Momentum Mozgalom,62235,5
1880809845328535,Dobrev Klára,Demokratikus Koalíció,58710,10
294815374340858,Donáth Anna,Momentum Mozgalom,48646,5
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,47033,9
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,40907,6
178362315106,European Parliament,European Parliament,39393,4
594088897289853,Alapjogokért Központ,Alapjogokért Központ,38719,23
592204747588011,Momentum Mozgalom,Momentum Mozgalom,38313,1
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,33563,19
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,26203,10
111039861671286,Demokratikus Lendület - DEL,Demokratikus Koalíció,25697,2
108995848702971,Frankó,Mondjuk a frankót,25394,2
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,25215,4
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,21291,4
76748198685,Budapest Pride,Budapest Pride,20051,9
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,18928,5
108346693873484,Győrffy Balázs,Balazs Gyorffy,18294,3
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,17916,2
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,17686,2
451844608304228,Metropol,Metropol,17388,6
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,17112,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,16754,4
839249709578255,CrowdFarming,These ads ran without a disclaimer,15522,1
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,14876,2
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,14199,8
106920862700810,JCC Budapest - Bálint Ház,Bálint Zsidó Közösségi Ház Alapítvány,13542,2
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,13503,11
109400335280737,Dóka Milán,Milán Dóka,12038,2
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,12002,1
851784814892644,Simicskó István,KDNP frakció,11698,2
100299381703981,Ps TV,PestiSrácok.hu,11626,2
131283758531,HVG,HVG Kiadó ZRt.,11585,6
107898832590939,European Commission,European Commission,11362,5
408924035951553,Körforrás,Körforrás,11278,11
102426795954406,Nobilis Márton,Nobilis Márton,10707,7
108248022589754,Bosch Magyarország,Bosch Magyarország,10659,10
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,10325,4
537817739693723,Brain Bar,Brain Bar,10110,10
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,9894,6
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,9802,63
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,9532,7
614294538753164,Dunántúli Regionális Vízmű Zrt. hivatalos oldala,Dunántúli Regionális Vízmű Zrt.,9501,9
100401808007704,EzaLényeg.hu,EzaLényeg.hu,9346,20
431912934327201,Lőcsei Lajos,Momentum Mozgalom,9140,1
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,8060,20
142116653162328,Márki-Zay Péter,Márki-Zay Péter,7824,22
211156277497,WWF Hungary,WWF Hungary,7774,13
1237616006358749,Kékes Online,Kékes Online,7772,10
713504822019923,Fidesz Székesfehérvár,Fidesz,7323,3
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,7191,5
345496092135627,Hír TV,Mediaworks Hungary Zrt.,6924,1
221761091331222,Danube Institute,Danube Institute,6895,12
104416498264707,Jánosi Zoltán,Jánosi Zoltán,6494,2
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,6301,3
135889536506991,Design Terminal,Design Terminal Nonprofit Kft.,6177,4
126893087354793,Európai Parlament,Európai Parlament,6010,4
326763130286,Borsod Online,Mediaworks Hungary Zrt.,6007,2
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,5863,2
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,5830,5
1215492498464496,Angyal Károly,Angyal Károly Tibor,5584,3
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,5547,4
1666602623606620,Napelem rendszer - napelemrendszer.info,These ads ran without a disclaimer,5478,1
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,5429,3
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,5399,12
1869511526651884,Zsigmond Barna Pál,Fidesz,5309,7
360876591136521,Dr. Czeglédy Csaba,Dr. Czeglédy Csaba,5308,1
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,5184,1
209438606076,Emberség Erejével,Emberség Erejével Alapítvány,5096,5
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",4835,1
415653125518050,Hajnal Miklós,Momentum Mozgalom,4816,1
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,4756,3
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,4707,1
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,4521,3
142684465906231,Üdvhadsereg Salvation Army Hungary,Üdvhadsereg Szabadegyház Magyarország,4520,4
273533866010019,MAZSIHISZ-Magyarországi Zsidó Hitközségek Szövetsége,MAZSIHISZ,4464,1
735877726607185,Momentum Zugló,Momentum Mozgalom,4408,2
193640214178356,Gyopáros Alpár,Gyopáros Alpár,4387,2
510078013063912,Rózsa László Péter,Rózsa László Péter,4323,4
109403392091020,Szorító,Szorító.com blog,4296,1
103478164920832,Rubicon Intézet,Rubicon Intézet,4227,13
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,4206,3
101508528866981,Fehérvár a Miénk,Fehérvár a miénk,4174,1
173168879551515,Szarvas Koppány Bendegúz,Momentum Mozgalom,4141,1
197203437879379,Szaniszló Sándor,Szaniszló Sándor,3970,2
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,3915,1
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,3906,4
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,3877,3
265335314409901,Zala Vármegyei Kormányhivatal,Miniszterelnökség,3788,2
662957714132384,Baranya Vármegyei Kormányhivatal,Miniszterelnökség,3775,2
434504927308376,Szabolcs-Szatmár-Bereg Vármegyei Kormányhivatal,Miniszterelnökség,3772,2
100467642324899,Realista,Az Év Irodája,3758,1
2319973661602539,Fejér Vármegyei Kormányhivatal,Miniszterelnökség,3757,2
1429644723963832,Tolna Vármegyei Kormányhivatal,Miniszterelnökség,3756,2
416013835184013,Somogy Vármegyei Kormányhivatal,Miniszterelnökség,3753,2
998942343645630,Győr-Moson-Sopron Vármegyei Kormányhivatal,Miniszterelnökség,3741,2
2155947464718423,Heves Vármegyei Kormányhivatal,Miniszterelnökség,3734,2
453802905161311,Nógrád Vármegyei Kormányhivatal,Miniszterelnökség,3734,2
107550610784041,Momentum Budafok-Tétény,Havasi Gábor,3731,1
930524713813621,Veszprém Vármegyei Kormányhivatal,Miniszterelnökség,3731,2
280352548659958,Bács-Kiskun Vármegyei Kormányhivatal,Miniszterelnökség,3727,2
116905388345518,veol.hu,Mediaworks Hungary Zrt.,3724,1
2214391078645398,Jász-Nagykun-Szolnok Vármegyei Kormányhivatal,Miniszterelnökség,3708,2
102474542009609,Megafilm,MEGA FILM Kft.,3695,1
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,3692,1
613386915353854,Pest Vármegyei Kormányhivatal,Miniszterelnökség,3690,2
2244329389155255,Vas Vármegyei Kormányhivatal,Miniszterelnökség,3683,2
2157309410973606,Borsod-Abaúj-Zemplén Vármegyei Kormányhivatal,Miniszterelnökség,3663,2
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,3657,1
206829842043,Rétvári Bence,Rétvári Bence,3655,4
760926210681362,Békés Vármegyei Kormányhivatal,Miniszterelnökség,3654,2
