Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100,1
111026898242419,Senator Michela Barnett-Ellis,Michela Elaine Ellis,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
106942452264389,Fashion Globe,These ads ran without a disclaimer,≤100,3
