Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
1683534065241470,OKO.press,OKO.press,2550,42
142614625077,WWF Polska,WWF Polska,2474,40
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1639,17
102931488739,Platforma Obywatelska,Platforma Obywatelska,1409,6
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,1321,43
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1170,28
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,1078,9
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1041,16
108675458379147,Liczy się energia,Liczy się energia,1030,2
513969188677442,Compassion Polska,Compassion Polska,859,16
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,721,1
57544755889,Amnesty International Polska,Amnesty International Polska,706,26
228168274881,wysokieobcasy,wysokieobcasy,670,21
104921858016507,Dzień Dobry Podatki,Michał Wilk,616,19
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,605,113
144808095552639,ING Polska,These ads ran without a disclaimer,597,2
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,568,5
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,536,7
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,485,2
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,472,19
50063176484,TVN24,TVN,466,18
339855706171439,Dobra Fabryka,Dobra Fabryka,435,6
391098174296294,Super Express,se.pl,420,10
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,418,2
136884656519145,IOM Poland,International Organization for Migration,417,3
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,405,6
406758116099067,Fundacja Kasisi,Fundacja Kasisi,395,5
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",384,3
178415208919146,Solidarna Polska,Solidarna Polska,383,3
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,378,9
199877710116314,Patryk Jaki,Patryk Jaki,364,2
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,328,6
514735281965536,Demagog,Stowarzyszenie Demagog,328,11
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,302,2
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,299,6
311766890555,Fundacja Batorego,Fundacja Batorego,294,63
1476105062719575,Prawicowy Szczecin,Dariusz Matecki - Solidarna Polska,289,6
69153026654,Jerzy Buzek,Jerzy Buzek,288,2
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,264,3
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,252,10
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,245,7
74863922834,Krytyka Polityczna,Krytyka Polityczna,235,14
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,230,3
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,227,3
378777385998461,Grupa MTP,Grupa MTP,218,5
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,216,17
254609585192595,"Prof. Marek GZIK, Przewodniczący Sejmiku Województwa Śląskiego, MBA",Marek Gzik,206,5
475584852475176,Pozytron,Bartłomiej Jan Ginter,205,10
173086948664,Infor.pl,Infor.pl,205,12
142210712522850,Województwo Podlaskie,Urząd Marszałkowski Województwa Podlaskiego,205,1
1227194230675141,Pratia,Pratia SA,204,7
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,195,19
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,193,4
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,175,15
544480002382374,Instytut Polityk Publicznych,Instytut Polityk Publicznych,168,2
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,159,8
176114889652,Kancelaria Premiera,Kancelaria Premiera,155,1
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,152,1
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,151,13
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,148,8
124525053880076,,These ads ran without a disclaimer,148,1
102577288350341,Super Biznes,se.pl,146,4
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,144,71
205729959589595,Porozumienie,Apis Tech sp. z o.o.,143,2
114337719936632,Marszałek Artur Kosicki,Marszałek Artur Kosicki,143,2
292514454554454,Cartrack Polska,Cartrack Polska,138,3
101070361361998,FEGA,Hurtownia Elektryczna Fega,129,3
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,129,4
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,128,8
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,127,15
178362315106,European Parliament,European Parliament,127,4
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,124,2
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,123,7
312204349288060,Mariusz Gosek,Mariusz Gosek,122,9
105629772798008,Kraków PL,Kraków PL,122,1
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,120,83
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,118,23
110594873929432,Gdańsk Pomaga,Fundacja Gdańska,116,12
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej,116,5
305401181544,UNICEF Poland,UNICEF Polska,115,3
100302862419697,"Wielkopolska, tej",UMWW,108,21
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,106,2
38983213786,Res Publica Nowa,Res Publica Nowa,105,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,105,2
142218132483199,Kasa Stefczyka,Kasa Stefczyka,104,2
