Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,591631,4
102467002671611,Jorge Heisecke,Jorge Heisecke,401180,4
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,365181,1
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,353535,1
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,183169,2
517426394969535,Ricardo Canese,Ricardo Canese,132610,5
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,121251,3
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,114189,3
111912341409356,Centinela del Norte,Centinela del Norte,113124,3
102804492578710,Legalmente Hablando,Nueva Tecno,112877,5
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,101883,1
103771265752808,Vysokolán,Stephan Vysokolán,93795,2
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,91629,2
103248988588127,Nestor Castellano Diputado,Liza Concepcion Acosta Avalon,86580,1
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,85858,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,54818,2
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,52565,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,52521,1
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,50497,1
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,49291,1
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,46940,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,45819,4
222961017827862,Edgar Olmedo,Edgar Olmedo,45446,2
368247363370300,LATITUD 25,Latitud 25,43290,8
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,36075,1
550298315040554,Marcelo Soto,Marcelo Soto,34980,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,32813,2
110259408342427,Walter Garcia,Walter Garcia,28875,3
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,28860,1
108982768685910,Cynthia Rios Candidata,Wilson Armoa,28860,2
1151984808290856,Hugo Portillo,Hugo Portillo,25694,2
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,23398,1
862928167074734,Servilibro,Livia Mburucuya Melgarejo Ososrio,22267,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,20996,1
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,20149,1
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,19336,1
109779868441305,Gaby Russo,Maria Gabriela De Jesus Russo Yubero,18058,1
100192941401740,Arturo Toñanez Benitez,Arturo Arnaldo Toñanez Benitez,17589,1
359307964420456,Terere Cómplice,Meli Olavarrieta,16824,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,16433,1
352337468138885,Marcial Cardozo,Marcial Cardozo Diputado,15047,1
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,14501,2
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,14430,1
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,13623,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,12450,1
101694278594292,Nelson Cano,Eric Fabian Benitez,11226,2
103429818624929,Edu Garay,Eduardo Garay,10460,1
769841676551533,Mirta González,KaiAriel,10224,1
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,9740,1
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,9706,1
1600485953606097,Abg. Javier Valdez,Abg. Javier Valdez,8985,1
106582034373518,Esther Roa,Maria Esther Roa De Espinola,8850,1
107706177740738,Periodismo 29,Periodismo 29,8276,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,8250,1
1365651890238610,Soberanía Paraguay,Prensa_Py,8247,2
1734894683407567,Municipalidad Hernandarias,Eric Fabian Benitez,7624,3
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,7620,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,7491,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,7491,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,7449,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,7352,1
459778430886026,Posgrado Universidad Columbia,Posgrado Columbia,7330,1
1310731702357133,GEN,GEN,7215,1
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,6352,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,4902,1
107686348789567,Alberto Ayala,Adan Alberto Ayala,3919,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,798,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,659,1
256172641494184,Imperivm,These ads ran without a disclaimer,373,1
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100,1
294028895335,The Ehlers-Danlos Society,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1
239982637475,Independent Evaluation Group (IEG),These ads ran without a disclaimer,≤100,1
750731415621118,Remote Sensing MDPI,These ads ran without a disclaimer,≤100,2
161707728106607,BayWa r.e. Global,These ads ran without a disclaimer,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
