Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,1738734,21
159514754069267,Partido Cambio Radical,Partido Cambio Radical,1717009,14
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,1382247,2
256488875025665,Juan Bocanegra,Juan Bocanegra,1158928,3
108576731393581,Juliana Enciso,Juliana Enciso,1133970,13
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,1095852,16
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,999304,2
162949777243451,Andrés Julián,Andrés Julián Rendon,971797,8
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,872419,394
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,819012,10
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,764178,15
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,747058,12
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,726290,125
251292808253299,Canadian College,Canadian College,644162,18
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,584697,10
1649204585296525,Juan David Valderrama,Juan David Valderrama,582978,6
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,553378,20
446035012834131,Tata Hernández,Tata Hernández,473094,2
321582221272701,UNIMINUTO,These ads ran without a disclaimer,446293,8
108233262091178,David Islem R,David Islem R,414057,4
601336570076276,Rodolfo Correa,Rodolfo Correa,396517,5
103754197881668,Esteban Restrepo,Esteban Restrepo,389787,4
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,355649,3
1589652347763879,Aquileo Medina A,Aquileo Medina A,330764,5
112155252163421,Sebastián López V.,Sebastián López V.,317231,8
218937054791364,Juan Jiménez Lara,Juan Jiménez Lara,293034,4
497475647076975,Fabian Oviedo,Fabian Oviedo,292664,5
289149121873080,Samuel Álvarez,Samuel Álvarez,261052,8
286568181368830,Jhon Ortega,Jhon Ortega,256958,1
1147318942107929,Todos Somos Una,DEBRAIN LLC,249440,8
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,234955,28
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,211134,114
1605232543052696,Julio Mario Rey Rojas,Julio Mario Rey Rojas,205827,18
102649172879833,Colombia al Día,Colombia al Día,199708,80
590428924681421,Soydiegotamayo,Soydiegotamayo,199708,13
100637473120318,Orden y libertad,Orden y libertad,198250,12
107405449071319,Con la suya,Con la suya,197752,24
969143216462972,Felipe Cañizalez,Felipe Cañizalez,197398,4
1137324852947717,Sandra Hernández,Sandra Hernández,194264,3
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,187667,1
138634813014016,"Alvaro Múnera, grupo de amigos del Diputado Animalista","Alvaro Múnera, grupo de amigos del Diputado Animalista",185261,4
168743617253,Greenpeace Colombia,Greenpeace Colombia,175309,8
116379298034788,Elvira Gutierrez,Elvira Gutierrez,174500,1
121669444208502,Sergio Flechas,Sergio Flechas,173312,3
103138861936410,René Quintero,René Quintero,173240,3
105788042199348,James Urrego,James Urrego,165771,8
1088631044632447,Andrés Hurtado,Andrés Hurtado,161968,1
299469560099835,Alcaldía de Cali,Alcaldía de Cali,160994,4
100319211712051,Walter Salas,Walter Salas,157307,10
113234113483957,Mauricio Muñoz,Mauricio Muñoz,156450,1
345288946007447,Juan Diego Patiño Ochoa,Juan Diego Patiño Ochoa,151945,10
1643303432550207,Gustavo Vélez,Gustavo Vélez,149053,12
100397975380528,Amigos de Dumek,Amigos de Dumek,147250,2
838927469815494,Diana Diago,Diana Diago,142600,21
213474956085296,Diomara García Serrano,Diomara García Serrano,136753,7
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,134369,1
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,133589,4
123243941056130,Carlos Amaya,Carlos Amaya,131546,1
101391859627743,Colombia sin miedo,Colombia sin miedo,131009,9
106684492407666,Edgar Pallares,Edgar Pallares,127697,15
103720499217736,Andres Alberto Narváez Sánchez,Andres Alberto Narváez Sánchez,123816,3
1896813010334035,Secretaría de Educación de Barranquilla,Secretaría de Educación de Barranquilla,120892,2
112602178102955,Victorioso,Victorioso,119346,2
2369166386675873,Alcalde Mauricio Rendón,Mauricio Rendón,117011,19
100862467976065,Andrés Fandiño,Andrés Fandiño,116415,10
186084932171563,Ultima Hora Risaralda,Ultima Hora Risaralda,116349,32
100475532513857,Cristian Halaby,Cristian Halaby,114658,8
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,114390,87
177418580619724,Lado a Lado,Lado a Lado,113190,4
1491399671151994,Nancy Patricia Gutiérrez,These ads ran without a disclaimer,112977,1
100452146359742,Humberto A. Rosales,Humberto A. Rosales,106616,10
118514924593739,Tanque Seco,Tanque seco,105534,6
100132752831088,Natalia López Fuentes,Natalia López Fuentes,104188,1
105848177845789,All Out en español,All Out Action Fund,103145,9
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,102780,13
151237191625066,Henry Gutiérrez Angel,Henry Gutiérrez Angel,101753,6
310132332808120,Hector Javier Osorio Botello,Hector Javier Osorio Botello,100739,5
