Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,25194590,9
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,11622980,11
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,10457552,144
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,3800631,9
110647840532680,Merge Mayor,These ads ran without a disclaimer,2690000,1
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1714407,13
102262302515901,Henry Indraguna,Ananda Puja Wandra,1287384,4
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,922406,8
292939164731691,Relawan Herviano,Relawan Herviano,830478,21
335546226915564,Generasi Melek Politik,Generasi Melek Politik,803154,4
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,799534,14
882638978454921,Raja Juli Antoni,Raja Juli Antoni,778607,6
103330922061407,Anonim,Anonim,675903,4
104427162506872,Fakta Anies,Fakta Anies,625411,53
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,613577,3
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,565716,3
100937239511722,Berita Terkini,Berita Terkini,538787,2
104830667806476,Melihat Indonesia,Septian Raharjo,505623,11
111864151754055,Esensi TV,Esensi Tv,421508,6
522550394872544,"M Sarmuji, SE., MSi.",Muhammad Sarmuji,415520,1
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,412962,16
111683954970349,News News News,News News News,400273,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,378561,2
1357693677594211,A Muhaimin Iskandar,Media Center PKB,349942,1
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,341040,13
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,337538,22
101403669397488,Nikmatul Sugiyarto,Septian Raharjo,329941,11
379553355510209,"Juprizal,S.Th.I,MH Calon DPD","Juprizal,S.Th.I,MH Calon DPD",299175,3
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,298070,9
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,264275,3
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,258770,6
103013484811323,Jangan Lupa Sejarah,John Kamnahas,256837,9
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,255467,3
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,249642,3
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,249430,6
1419236281714929,Andrei Angouw,Bryan Sumilat,248813,4
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,244477,3
102672669369785,Suara Akar Bawah,Suara Akar Bawah,240546,4
112570091503539,GP Papua,Ganjar Nusantara Indonesia,239087,3
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,235450,3
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,233577,3
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,231077,3
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,229594,3
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,225413,7
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,225036,3
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,223297,3
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,222656,3
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,222434,3
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,221810,3
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,218849,3
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,218749,3
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,217084,3
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,215359,3
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,214160,3
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,213435,3
102176125918052,Sahabat Jane,Sahabat Jane,211705,4
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,208013,3
103117879108618,Jatim Untuk Ganjar,Ganjar Nusantara Indonesia,206452,3
