Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,11120,1
130136833750497,IELTS Official,These ads ran without a disclaimer,7835,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,4932,6
104008791697323,Karachi Insider,Karachi Insider,2895,3
111042571977218,Wains Group Hasilpur,Muhammad Usama Moazzam,2861,2
122578684096711,Usman Ahmad Bhatti,Haider Munir,2606,4
109493084543028,Four Corners with Tarar,NEXT TV,2516,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,2474,2
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,2409,3
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,2234,1
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,1932,1
977981842265214,Pukaar,Pukaar,1722,1
105673728468946,Ahmer Rasheed Bhatti,Ahmer Rasheed Bhatti,1686,1
123089817433991,Adeel Hassan Cheema,Haider Munir,1406,2
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,1339,3
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",1265,2
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,1128,1
103075692767998,Haseeb Amjad,Haseeb Amjad,1076,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,934,2
100308592833663,Politics & Views,Politics & Views,773,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,715,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,676,2
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,664,1
106404676842052,ووٹ کو عزت دو,ووٹ کو عزت دو,644,1
330546873795572,Mehar Muhammad Saleem,Mehar Muhammad Saleem,580,1
108727162154282,Azhar Iqbal,Azhar Iqbal,575,1
113155675083831,Haji Faiz Ul Haq Hashmi,Abdul Hadi Hashmi,550,1
234578749895304,Relief Foundation International,Relief Foundation International,532,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,509,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,455,1
101206152972905,Voice of PP 60,M Aniq Hassan Randhawa,436,1
104653912628214,Mian Abdul Sattar Bega,Mian Abdul Sattar Baiga,363,1
110744388005630,Arbaz Raza Bhutta,Arbaz Raza Bhutta,335,3
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,300,3
995364323853916,Lighthouse Media,These ads ran without a disclaimer,284,1
117190381337524,S&K Herbals,Khuram Shahzad,255,1
107369848969858,BBN News HD Tv,These ads ran without a disclaimer,253,1
120062273237634,Jaanlo,Jaanlo,204,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,169,1
109546122134359,Kifayat Speaks,Ihtisham Ali,153,1
109036555449915,Slenergy,These ads ran without a disclaimer,116,1
980642422039930,Integrity Icon,These ads ran without a disclaimer,≤100,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,≤100,1
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,≤100,1
665908820279437,Manuel García,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
188872144758,CCTV,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
161666143844859,Sandvik,These ads ran without a disclaimer,≤100,1
120223804387904,dailypositivityboost,These ads ran without a disclaimer,≤100,1
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,1
116945867989031,pankajsharmabjp007,These ads ran without a disclaimer,≤100,1
