Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
113534787991473,তেইশে আবার বিজেপি সরকার,TeisheAbarBJPSarkaar.com,200806,55
953600271404690,BJP Meghalaya,Bharatiya Janata Party,78479,39
105469904495866,AP Digital Corporation,PromoDome Digital LLP,63622,3
652657388214939,BJP Nagaland,Bharatiya Janata Party (BJP),62834,85
102377305543409,AITC Meghalaya,Indian Political Action Committee,61629,35
568928239883450,The Times Of A Better India,The Times Of A Better India,60000,2
21169267101,Give,Give,54478,25
404746486258732,Project Nanhi Kali,Project Nanhi Kali,41596,33
326102339565,Oxfam India,Oxfam India,39486,36
113125761613615,Namma CM Bommai,Recro Media,30762,65
104516512296314,Kartikeya Sharma,Adv Tech,29078,70
105671775473178,Jan Suraaj,Jan Suraaj,25964,69
107395897271506,Kutumb,Swatantra Verma,23706,28
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,23487,11
109324341847519,Basavaraj Bommai Fans Club,Recro Media,17192,80
174283119250672,Save the Children India,Bal Raksha Bharat,17065,67
1180249348746112,Mukul Sangma,Mukul Sangma,16670,37
173132270075189,Dr. S Shivaraj Patil,Dr. S Shivaraj Patil,16275,4
30290552843,Greenpeace India,Greenpeace India Society,15105,32
1947296068903392,Vinay Saxena,Manish Soni,15017,21
102741892267001,Meghalaya Deserves Better,Meghalaya Deserves Better,14766,7
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,14552,3
100204332997540,5 Star Meghalaya,Design Boxed,13120,21
104211439033799,Jagane Kavali,Jagane Kavali,12900,43
442710802417591,Baljeet Yadav,Baljeet Yadav,12592,4
148415565260574,Schneider Electric,These ads ran without a disclaimer,12347,6
270666596375251,Jhatkaa.org,Jhatkaa.org,10587,44
170484126349815,Indian Cancer Society,Indian Cancer Society,10446,4
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,9759,25
101512282514626,Pintu Sarkar,Pintu Sarkar,9507,12
285029500623,CARE India,CARE India,7676,14
795703753787678,Nana Kate-विठ्ठल उर्फ नाना काटे,content factory,6860,6
889810991147251,Nyamar Karbak,Nyamar Karbak,6838,3
100593012792684,Keerthan Kumar,Keerthan Kumar,6831,5
634229723611650,Yuva Galam,Showtime Consulting,6751,11
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,6692,8
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,6546,2
113541631336757,Conman Conrad,Conman Conrad,6544,3
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,6460,38
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,6389,32
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),6223,42
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,5871,44
136970800182154,Indian National Congress - Meghalaya,Indian National Congress - Meghalaya,5732,26
