Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
224274995688487,Bohár Dániel - Riporter,Megafon,490203,4
503614639975773,Trombitás Kristóf,Megafon,363086,2
110149601578231,GeriJoca,Megafon,305423,2
128596180810227,Stefi Déri,Megafon,298073,2
776079922494181,Apáti Bence hivatalos oldala,Megafon,272150,2
118152054556475,Deák Dániel,Megafon,268975,4
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,183617,66
543788999005363,ORIGO,Mediaworks Hungary Zrt.,164344,18
191461774219575,hirado.hu,hirado.hu,159038,36
102414628645144,Korondy Tamás,Megafon,136956,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,103106,17
178362315106,European Parliament,European Parliament,88261,11
1487569941539650,Tanítanék,Humán Platform,71488,2
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,68156,13
248172631940,Mandiner,Mediaworks Hungary Zrt.,66814,11
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,65678,8
109637397268775,Nyugati Pályán,Splendidea Communications Kft,61218,4
1406386486355924,Partizán,Partizán,56556,2
1880809845328535,Dobrev Klára,Demokratikus Koalíció,50372,6
131283758531,HVG,HVG Kiadó ZRt.,49953,32
1534911313439123,Ripost,Ripost,46539,4
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,46196,6
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,45981,3
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,44327,15
1878531865537365,Kálmán Olga,Demokratikus Koalíció,41027,2
105666454157523,Szikra Mozgalom,Szikra Mozgalom,39187,5
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,36475,5
264517713636590,PestiSracok.hu,PestiSrácok.hu,35354,9
92932085233,TASZ,TASZ,28338,2
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,27116,6
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,26609,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,24485,214
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,23947,3
537817739693723,Brain Bar,Brain Bar,23005,9
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,22754,13
76748198685,Budapest Pride,Budapest Pride,22750,7
126539424061030,Háttér Társaság,Háttér Társaság,21064,2
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,20220,2
100299381703981,Ps TV,PestiSrácok.hu,20019,3
