Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,13321,4
399210657232918,PlanBørnefonden,PlanBørnefonden,10928,31
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,10432,16
26458152911,SOS Børnebyerne,SOS Børnebyerne,9688,18
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,7127,51
220361474643059,Arla,Arla,6863,15
65929129383,Røde Kors,Røde Kors,6191,59
22030968736,Anima,Anima,5932,6
125934997444897,SuperBrugsen,Coop,4932,2
59143726810,Psykiatrifonden,Psykiatrifonden,3826,5
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,3605,25
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3113,39
867877683280051,Weekendavisen,Weekendavisen,3069,21
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2918,23
748887235210811,Obton Forvaltning A/S,Obton A/S,2417,23
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2337,10
12787473132,Berlingske,Berlingske,2193,35
101875098313543,Andel,Andel,2160,8
122577072476986,Amalo,Amalo,1706,18
105511328705392,HØRT,Børns Vilkår,1675,4
116269191760882,DSB,DSB,1665,1
304554445813,Videncentret Bolius,Videncentret Bolius,1391,13
437410226312057,Københavns Kommune,Københavns Kommune,1268,8
55365680705,Greenpeace Danmark,Greenpeace Danmark,1262,26
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1224,18
133707013355759,Danner,Danner,1192,1
250994288337708,Sex og Samfund,Sex og Samfund,1121,8
17428770950,RÆSON,Clement Kjersgaard,1061,1
102154048301476,Lederstof.dk,Lederne,1028,23
126543540781090,Ældre Sagen,Ældre Sagen,956,18
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,946,3
130388840342741,Danske Bank,Danske Bank,936,4
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,780,22
