Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
287724754662359,HateFree Culture,HateFree Culture,17715,13
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,13865,28
122074554119,EU Social,EU Social,10479,7
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3833,12
317398901621260,IKEA,IKEA,2901,1
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2605,12
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",1927,1
356451014434612,Marian Jurečka,KDU-ČSL,1875,10
90002267161,TOP 09,TOP 09,1724,15
361281313901258,Komerční banka,"Komerční banka, a.s.",1634,21
111041662264882,ČSSD,ČSSD,1382,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1255,6
460558621177512,Zálohujme.cz,Zálohujme,1239,4
251656685576,KDU-ČSL,KDU-ČSL,1065,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1036,3
1469427909957890,Reportér magazín,Reportér magazín,1033,3
495496033796328,Stanislav Blaha,Stanislav Blaha,963,5
384187235387895,Alena Schillerová,ANO,942,2
56987874554,Liga otevřených mužů,Liga otevřených mužů,846,1
52479821102,Týdeník Respekt,Týdeník Respekt,829,4
214827221987263,Andrej Babiš,Andrej Babiš,748,3
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,711,1
188866358684457,Fuchs2,Fuchs2,710,3
101279652413889,SPOLU pro Prahu,SPOLU Praha,685,2
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,684,12
607374649708199,Havířov - City,MUNIPOLIS,652,2
424114981002397,Český rozhlas Plus,Český rozhlas,630,22
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,580,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,570,5
120461304659141,O2 CZ,O2 Czech republic,563,2
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",531,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,530,3
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,525,8
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,519,3
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,478,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",445,5
280617905401953,Alexandra Udženija,Občanská demokratická strana,435,1
110422388722229,100 ČECHŮ,These ads ran without a disclaimer,427,2
579215965436046,JSNS,JSNS,409,4
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,403,3
103618366059573,Nanobala,These ads ran without a disclaimer,401,1
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,380,2
257529307701966,Jiří Pospíšil,TOP 09,341,5
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,339,2
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,329,1
400479656748554,Ivan Bartoš,Česká pirátská strana\t,327,2
178362315106,European Parliament,European Parliament,321,5
2324431914442679,bez Dodavatele,bezDodavatele a.s.,313,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,308,7
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,297,3
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,286,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,285,2
125830487980906,Solární asociace,Solární asociace,283,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,277,2
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,274,4
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,271,5
840906766014124,Jana Mračková Vildumetzová,ANO,271,2
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,260,6
169946526003,Nadace Partnerství,Nadace Partnerství,257,1
321762510282,Michal Kučera,Michal Kučera,245,3
711658465662315,XTV,XTV,243,11
171936526824,EKONOM.cz,"Economia, a.s.",232,1
103284989245850,Kostarika nemovitosti,These ads ran without a disclaimer,231,1
123858471641,iROZHLAS.cz,Český rozhlas,216,2
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,209,2
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,207,2
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",205,3
109071351586518,Jiří Navrátil,Jiří Navrátil,204,1
113743658978459,Meltingpot,Meltingpot,200,4
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,186,6
175655605777948,Miloš Vystrčil,Miloš Vystrčil,178,4
1668630386739423,Munipolis,Mobilní Rozhlas,176,1
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,174,1
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",173,2
378827025796132,Peak.cz,Peak.cz,172,8
1417899661810512,Participace 21,Decision 21,168,1
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,160,1
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),158,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",158,1
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,152,2
733410133337387,Michaela Šojdrová,Michaela Šojdrová,141,6
172555519423970,Divadlo na cucky,These ads ran without a disclaimer,139,1
102500511866371,Karel Smetana,Karel Smetana,135,4
100745105964616,SPD Karviná,SPD Karviná,127,1
284944781875,EURACTIV.cz,EURACTIV.cz,126,5
289075461571,TOP 09 - Středočeský kraj,TOP 09,121,1
